Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.01526, 1
4, 0, 3.04525, 1
5, 0, 3.27274, 1
6, 0, 3.25018, 1
7, 0, 3.24198, 1
8, 0, 3.24198, 1
9, 0, 3.24429, 1
10, 0, 3.26454, 1
11, 0, 3.25037, 1
12, 0, 3.24198, 1
13, 0, 3.24205, 1
14, 0, 3.23466, 1
15, 0, 3.23853, 1
16, 0, 3.26822, 1
17, 0, 3.24608, 1
18, 0, 3.26054, 1
19, 0, 3.2497, 1
20, 0, 3.24198, 1
21, 0, 3.25546, 1
22, 0, 3.24557, 1
23, 0, 3.26605, 1
24, 0, 3.24006, 1
25, 0, 3.25018, 1
26, 0, 3.24826, 1
27, 0, 3.25802, 1
28, 0, 3.24003, 1
29, 0, 3.10733, 1
30, 0, 3.07581, 1
31, 0, 3.24502, 1
32, 0, 3.23747, 1
33, 0, 3.23235, 1
34, 0, 3.23584, 1
35, 0, 3.22765, 1
36, 0, 3.25072, 1
37, 0, 3.24294, 1
38, 0, 3.2312, 1
39, 0, 3.23587, 1
40, 0, 3.23306, 1
41, 0, 3.23069, 1
42, 0, 3.2479, 1
43, 0, 3.22746, 1
44, 0, 3.2344, 1
45, 0, 3.24022, 1
46, 0, 3.23584, 1
47, 0, 3.21741, 1
48, 0, 3.2479, 1
49, 0, 3.2297, 1
50, 0, 3.23325, 1
51, 0, 3.23126, 1
52, 0, 3.23459, 1
53, 0, 3.23104, 1
54, 0, 3.24608, 1
55, 0, 3.23517, 1
56, 0, 3.23021, 1
57, 0, 3.13475, 1
58, 0, 3.10118, 1
59, 0, 3.11142, 1
60, 0, 3.0648, 1
61, 0, 3.08422, 1
62, 0, 3.07488, 1
63, 0, 3.08195, 1
64, 0, 3.07219, 1
65, 0, 3.06698, 1
66, 0, 3.07933, 1
67, 0, 3.07728, 1
68, 0, 3.06701, 1
69, 0, 3.0679, 1
70, 0, 3.072, 1
71, 0, 3.06995, 1
72, 0, 3.07456, 1
73, 0, 3.06602, 1
74, 0, 3.07206, 1
75, 0, 3.07814, 1
76, 0, 3.0767, 1
77, 0, 3.07027, 1
78, 0, 3.06742, 1
79, 0, 3.06586, 1
80, 0, 3.06195, 1
81, 0, 3.07085, 1
82, 0, 3.06838, 1
83, 0, 3.0679, 1
84, 0, 3.06237, 1
85, 0, 3.06461, 1
86, 0, 3.06742, 1
87, 0, 3.06909, 1
88, 0, 3.06426, 1
89, 0, 3.06877, 1
90, 0, 3.0696, 1
91, 0, 3.07533, 1
92, 0, 3.0761, 1
93, 0, 3.0663, 1
94, 0, 3.06413, 1
95, 0, 3.0703, 1
96, 0, 3.06736, 1
97, 0, 3.07651, 1
98, 0, 3.06685, 1
99, 0, 3.0824, 1
100, 0, 3.06835, 1
101, 0, 3.06598, 1
102, 0, 3.07654, 1
103, 0, 3.06122, 1
104, 0, 3.0681, 1
105, 0, 3.06995, 1
106, 0, 3.07523, 1
107, 0, 3.07155, 1
108, 0, 3.07386, 1
109, 0, 3.06381, 1
110, 0, 3.07862, 1
