Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 4.19434, 1
4, 0, 4.19229, 1
5, 0, 4.1415, 1
6, 0, 4.30128, 1
7, 0, 4.30285, 1
8, 0, 4.30496, 1
9, 0, 4.30253, 1
10, 0, 4.30694, 1
11, 0, 4.34182, 1
12, 0, 4.30045, 1
13, 0, 4.30422, 1
14, 0, 4.30694, 1
15, 0, 4.31104, 1
16, 0, 4.12429, 1
17, 0, 4.10317, 1
18, 0, 4.29981, 1
19, 0, 4.30739, 1
20, 0, 4.10829, 1
21, 0, 4.12445, 1
22, 0, 4.30678, 1
23, 0, 4.26374, 1
24, 0, 4.26848, 1
25, 0, 4.26227, 1
26, 0, 4.28442, 1
27, 0, 4.26374, 1
28, 0, 4.2759, 1
29, 0, 4.26848, 1
30, 0, 4.2577, 1
31, 0, 4.07552, 1
32, 0, 4.27104, 1
33, 0, 4.28048, 1
34, 0, 4.27238, 1
35, 0, 4.0479, 1
36, 0, 4.08096, 1
37, 0, 4.26394, 1
38, 0, 3.21946, 1
39, 0, 3.21322, 1
40, 0, 3.22515, 1
41, 0, 3.2143, 1
42, 0, 3.24742, 1
43, 0, 3.21302, 1
44, 0, 3.21728, 1
45, 0, 3.20605, 1
46, 0, 3.22678, 1
47, 0, 3.20717, 1
48, 0, 3.15251, 1
49, 0, 3.10006, 1
50, 0, 3.10304, 1
51, 0, 3.05818, 1
52, 0, 3.04742, 1
53, 0, 3.05782, 1
54, 0, 3.06586, 1
55, 0, 3.05734, 1
56, 0, 3.05357, 1
57, 0, 3.05766, 1
58, 0, 3.06077, 1
59, 0, 3.05581, 1
60, 0, 3.05552, 1
61, 0, 3.04947, 1
62, 0, 3.04595, 1
63, 0, 3.05152, 1
64, 0, 3.04266, 1
65, 0, 3.04538, 1
66, 0, 3.13277, 1
67, 0, 3.08922, 1
68, 0, 3.08282, 1
69, 0, 3.04752, 1
70, 0, 3.04742, 1
71, 0, 3.04461, 1
72, 0, 3.05222, 1
73, 0, 3.04848, 1
74, 0, 3.0552, 1
75, 0, 3.04538, 1
76, 0, 3.04742, 1
77, 0, 3.05139, 1
78, 0, 3.0479, 1
79, 0, 3.04893, 1
80, 0, 3.0584, 1
81, 0, 3.04746, 1
82, 0, 3.04947, 1
83, 0, 3.04947, 1
84, 0, 3.04701, 1
85, 0, 3.04291, 1
86, 0, 3.04467, 1
87, 0, 3.04531, 1
88, 0, 3.04947, 1
89, 0, 3.05152, 1
90, 0, 3.06563, 1
91, 0, 3.06486, 1
92, 0, 3.06938, 1
93, 0, 3.06746, 1
94, 0, 3.06557, 1
95, 0, 3.08592, 1
96, 0, 3.07763, 1
97, 0, 3.07814, 1
98, 0, 3.07814, 1
99, 0, 3.09238, 1
100, 0, 3.08893, 1
101, 0, 3.0768, 1
102, 0, 3.09658, 1
103, 0, 3.08442, 1
104, 0, 3.08707, 1
105, 0, 3.08019, 1
106, 0, 3.07814, 1
107, 0, 3.07734, 1
108, 0, 3.08931, 1
109, 0, 3.08224, 1
110, 0, 3.08154, 1
