Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.12784, 1
4, 0, 3.09453, 1
5, 0, 3.14416, 1
6, 0, 3.16144, 1
7, 0, 3.25037, 1
8, 0, 3.24336, 1
9, 0, 3.24256, 1
10, 0, 3.24173, 1
11, 0, 3.24659, 1
12, 0, 3.27066, 1
13, 0, 3.25168, 1
14, 0, 3.25427, 1
15, 0, 3.24064, 1
16, 0, 3.2503, 1
17, 0, 3.23949, 1
18, 0, 3.24682, 1
19, 0, 3.2727, 1
20, 0, 3.25632, 1
21, 0, 3.24784, 1
22, 0, 3.24829, 1
23, 0, 3.23523, 1
24, 0, 3.27834, 1
25, 0, 3.23878, 1
26, 0, 3.24608, 1
27, 0, 3.25616, 1
28, 0, 3.24813, 1
29, 0, 3.22848, 1
30, 0, 3.25846, 1
31, 0, 3.24221, 1
32, 0, 3.24368, 1
33, 0, 3.23507, 1
34, 0, 3.23626, 1
35, 0, 3.23469, 1
36, 0, 3.23187, 1
37, 0, 3.25898, 1
38, 0, 3.23802, 1
39, 0, 3.23584, 1
40, 0, 3.22682, 1
41, 0, 3.24211, 1
42, 0, 3.23174, 1
43, 0, 3.25651, 1
44, 0, 3.23584, 1
45, 0, 3.23562, 1
46, 0, 3.24253, 1
47, 0, 3.2297, 1
48, 0, 3.23379, 1
49, 0, 3.25402, 1
50, 0, 3.22797, 1
51, 0, 3.23014, 1
52, 0, 3.23366, 1
53, 0, 3.22947, 1
54, 0, 3.22749, 1
55, 0, 3.2561, 1
56, 0, 3.2297, 1
57, 0, 3.22685, 1
58, 0, 3.12525, 1
59, 0, 3.10886, 1
60, 0, 3.10723, 1
61, 0, 3.0679, 1
62, 0, 3.07158, 1
63, 0, 3.05984, 1
64, 0, 3.07427, 1
65, 0, 3.08224, 1
66, 0, 3.06995, 1
67, 0, 3.07722, 1
68, 0, 3.07485, 1
69, 0, 3.06995, 1
70, 0, 3.06848, 1
71, 0, 3.06803, 1
72, 0, 3.07094, 1
73, 0, 3.07264, 1
74, 0, 3.07405, 1
75, 0, 3.06586, 1
76, 0, 3.07098, 1
77, 0, 3.06854, 1
78, 0, 3.06586, 1
79, 0, 3.06586, 1
80, 0, 3.07971, 1
81, 0, 3.07261, 1
82, 0, 3.072, 1
83, 0, 3.07379, 1
84, 0, 3.0537, 1
85, 0, 3.07155, 1
86, 0, 3.05971, 1
87, 0, 3.0761, 1
88, 0, 3.05958, 1
89, 0, 3.06973, 1
90, 0, 3.06058, 1
91, 0, 3.06646, 1
92, 0, 3.06781, 1
93, 0, 3.06995, 1
94, 0, 3.06995, 1
95, 0, 3.07344, 1
96, 0, 3.06922, 1
97, 0, 3.07446, 1
98, 0, 3.0728, 1
99, 0, 3.072, 1
100, 0, 3.06758, 1
101, 0, 3.07398, 1
102, 0, 3.07267, 1
103, 0, 3.0679, 1
104, 0, 3.06845, 1
105, 0, 3.06995, 1
106, 0, 3.07405, 1
107, 0, 3.06746, 1
108, 0, 3.06787, 1
109, 0, 3.0679, 1
110, 0, 3.06995, 1
