Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.34099, 1
4, 0, 3.25779, 1
5, 0, 3.26042, 1
6, 0, 3.284, 1
7, 0, 3.24058, 1
8, 0, 3.24653, 1
9, 0, 3.2384, 1
10, 0, 3.23898, 1
11, 0, 3.26298, 1
12, 0, 3.24403, 1
13, 0, 3.27882, 1
14, 0, 3.24003, 1
15, 0, 3.24925, 1
16, 0, 3.23994, 1
17, 0, 3.24125, 1
18, 0, 3.2497, 1
19, 0, 3.27475, 1
20, 0, 3.24198, 1
21, 0, 3.24403, 1
22, 0, 3.23866, 1
23, 0, 3.23472, 1
24, 0, 3.26042, 1
25, 0, 3.24134, 1
26, 0, 3.2481, 1
27, 0, 3.23446, 1
28, 0, 3.22822, 1
29, 0, 3.23376, 1
30, 0, 3.25632, 1
31, 0, 3.2297, 1
32, 0, 3.23219, 1
33, 0, 3.24403, 1
34, 0, 3.23926, 1
35, 0, 3.2311, 1
36, 0, 3.24374, 1
37, 0, 3.25731, 1
38, 0, 3.23405, 1
39, 0, 3.23174, 1
40, 0, 3.23638, 1
41, 0, 3.23574, 1
42, 0, 3.23168, 1
43, 0, 3.24826, 1
44, 0, 3.23101, 1
45, 0, 3.22947, 1
46, 0, 3.23379, 1
47, 0, 3.23171, 1
48, 0, 3.23174, 1
49, 0, 3.25222, 1
50, 0, 3.23459, 1
51, 0, 3.23894, 1
52, 0, 3.23549, 1
53, 0, 3.2336, 1
54, 0, 3.23926, 1
55, 0, 3.14595, 1
56, 0, 3.10758, 1
57, 0, 3.10275, 1
58, 0, 3.0841, 1
59, 0, 3.06995, 1
60, 0, 3.0761, 1
61, 0, 3.06752, 1
62, 0, 3.0679, 1
63, 0, 3.07181, 1
64, 0, 3.0896, 1
65, 0, 3.07814, 1
66, 0, 3.07827, 1
67, 0, 3.07293, 1
68, 0, 3.07437, 1
69, 0, 3.06995, 1
70, 0, 3.0704, 1
71, 0, 3.06995, 1
72, 0, 3.06586, 1
73, 0, 3.0712, 1
74, 0, 3.07264, 1
75, 0, 3.06995, 1
76, 0, 3.07485, 1
77, 0, 3.07514, 1
78, 0, 3.06995, 1
79, 0, 3.06893, 1
80, 0, 3.0769, 1
81, 0, 3.06691, 1
82, 0, 3.07171, 1
83, 0, 3.07392, 1
84, 0, 3.07382, 1
85, 0, 3.06762, 1
86, 0, 3.07814, 1
87, 0, 3.07405, 1
88, 0, 3.06963, 1
89, 0, 3.07968, 1
90, 0, 3.07757, 1
91, 0, 3.06995, 1
92, 0, 3.07168, 1
93, 0, 3.06714, 1
94, 0, 3.07194, 1
95, 0, 3.06995, 1
96, 0, 3.06979, 1
97, 0, 3.06995, 1
98, 0, 3.0679, 1
99, 0, 3.0721, 1
100, 0, 3.06832, 1
101, 0, 3.07405, 1
102, 0, 3.0761, 1
103, 0, 3.0721, 1
104, 0, 3.06678, 1
105, 0, 3.07251, 1
106, 0, 3.08189, 1
107, 0, 3.0704, 1
108, 0, 3.07366, 1
109, 0, 3.0761, 1
110, 0, 3.0761, 1
