Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.86294, 1
4, 0, 3.29085, 1
5, 0, 3.22918, 1
6, 0, 3.25613, 1
7, 0, 3.21891, 1
8, 0, 3.21168, 1
9, 0, 3.22806, 1
10, 0, 3.21741, 1
11, 0, 3.22717, 1
12, 0, 3.23245, 1
13, 0, 3.2135, 1
14, 0, 3.22858, 1
15, 0, 3.2297, 1
16, 0, 3.21907, 1
17, 0, 3.22582, 1
18, 0, 3.21098, 1
19, 0, 3.23789, 1
20, 0, 3.21648, 1
21, 0, 3.20963, 1
22, 0, 3.22, 1
23, 0, 3.22506, 1
24, 0, 3.22355, 1
25, 0, 3.22893, 1
26, 0, 3.24371, 1
27, 0, 3.22048, 1
28, 0, 3.21472, 1
29, 0, 3.20928, 1
30, 0, 3.21126, 1
31, 0, 3.20912, 1
32, 0, 3.22797, 1
33, 0, 3.21213, 1
34, 0, 3.20707, 1
35, 0, 3.21331, 1
36, 0, 3.20656, 1
37, 0, 3.22765, 1
38, 0, 3.22355, 1
39, 0, 3.21536, 1
40, 0, 3.20826, 1
41, 0, 3.21312, 1
42, 0, 3.20742, 1
43, 0, 3.20307, 1
44, 0, 3.23789, 1
45, 0, 3.21059, 1
46, 0, 3.20694, 1
47, 0, 3.20669, 1
48, 0, 3.20854, 1
49, 0, 3.20925, 1
50, 0, 3.22493, 1
51, 0, 3.20573, 1
52, 0, 3.20922, 1
53, 0, 3.20627, 1
54, 0, 3.2039, 1
55, 0, 3.20602, 1
56, 0, 3.12182, 1
57, 0, 3.09325, 1
58, 0, 3.0921, 1
59, 0, 3.06243, 1
60, 0, 3.05082, 1
61, 0, 3.04522, 1
62, 0, 3.06806, 1
63, 0, 3.06096, 1
64, 0, 3.05472, 1
65, 0, 3.05968, 1
66, 0, 3.05507, 1
67, 0, 3.05312, 1
68, 0, 3.04947, 1
69, 0, 3.05117, 1
70, 0, 3.04304, 1
71, 0, 3.05405, 1
72, 0, 3.05059, 1
73, 0, 3.04947, 1
74, 0, 3.04688, 1
75, 0, 3.04742, 1
76, 0, 3.04317, 1
77, 0, 3.05363, 1
78, 0, 3.05562, 1
79, 0, 3.0479, 1
80, 0, 3.04538, 1
81, 0, 3.04733, 1
82, 0, 3.04538, 1
83, 0, 3.04957, 1
84, 0, 3.04605, 1
85, 0, 3.04982, 1
86, 0, 3.05021, 1
87, 0, 3.05565, 1
88, 0, 3.04154, 1
89, 0, 3.04835, 1
90, 0, 3.04947, 1
91, 0, 3.04442, 1
92, 0, 3.04538, 1
93, 0, 3.05149, 1
94, 0, 3.04934, 1
95, 0, 3.04947, 1
96, 0, 3.04819, 1
97, 0, 3.04742, 1
98, 0, 3.05152, 1
99, 0, 3.05216, 1
100, 0, 3.04346, 1
101, 0, 3.05005, 1
102, 0, 3.05517, 1
103, 0, 3.04781, 1
104, 0, 3.05088, 1
105, 0, 3.05658, 1
106, 0, 3.04947, 1
107, 0, 3.04742, 1
108, 0, 3.04368, 1
109, 0, 3.04986, 1
110, 0, 3.04, 1
