Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.03309, 1
4, 0, 3.11814, 1
5, 0, 3.97917, 1
6, 0, 3.93626, 1
7, 0, 4.10205, 1
8, 0, 3.92397, 1
9, 0, 4.14499, 1
10, 0, 3.91936, 1
11, 0, 4.15309, 1
12, 0, 3.91638, 1
13, 0, 3.93053, 1
14, 0, 4.15264, 1
15, 0, 4.1472, 1
16, 0, 4.14125, 1
17, 0, 9.1897, 1
18, 0, 9.12931, 1
19, 0, 9.23149, 1
20, 0, 9.19142, 1
21, 0, 9.21805, 1
22, 0, 9.17504, 1
23, 0, 9.21805, 1
24, 0, 9.12285, 1
25, 0, 4.04496, 1
26, 0, 3.79699, 1
27, 0, 4.01664, 1
28, 0, 4.01539, 1
29, 0, 4.01869, 1
30, 0, 4.02682, 1
31, 0, 4.01558, 1
32, 0, 4.01811, 1
33, 0, 4.0183, 1
34, 0, 4.01667, 1
35, 0, 4.01818, 1
36, 0, 3.79699, 1
37, 0, 3.64163, 1
38, 0, 3.65264, 1
39, 0, 3.65366, 1
40, 0, 3.80992, 1
41, 0, 3.79488, 1
42, 0, 4.02176, 1
43, 0, 4.02794, 1
44, 0, 4.01213, 1
45, 0, 3.7935, 1
46, 0, 3.99194, 1
47, 0, 3.98342, 1
48, 0, 3.98336, 1
49, 0, 3.98147, 1
50, 0, 3.98592, 1
51, 0, 3.98336, 1
52, 0, 3.77037, 1
53, 0, 3.60931, 1
54, 0, 3.62227, 1
55, 0, 3.61456, 1
56, 0, 3.62906, 1
57, 0, 3.78646, 1
58, 0, 3.97933, 1
59, 0, 3.97837, 1
60, 0, 3.98435, 1
61, 0, 3.77258, 1
62, 0, 3.98704, 1
63, 0, 3.59693, 1
64, 0, 3.05331, 1
65, 0, 3.04947, 1
66, 0, 3.05504, 1
67, 0, 3.06291, 1
68, 0, 3.06, 1
69, 0, 3.05971, 1
70, 0, 3.05578, 1
71, 0, 3.05549, 1
72, 0, 3.05405, 1
73, 0, 3.05357, 1
74, 0, 3.05562, 1
75, 0, 3.04768, 1
76, 0, 3.05805, 1
77, 0, 3.00314, 1
78, 0, 3.06157, 1
79, 0, 3.06848, 1
80, 0, 3.05766, 1
81, 0, 3.05766, 1
82, 0, 3.06918, 1
83, 0, 3.05517, 1
84, 0, 3.07267, 1
85, 0, 3.05789, 1
86, 0, 3.05744, 1
87, 0, 3.05872, 1
88, 0, 3.04874, 1
89, 0, 3.04797, 1
90, 0, 3.04333, 1
91, 0, 3.04682, 1
92, 0, 3.04541, 1
93, 0, 3.05318, 1
94, 0, 3.05178, 1
95, 0, 3.05219, 1
96, 0, 3.04982, 1
97, 0, 3.04765, 1
98, 0, 3.04538, 1
99, 0, 3.04842, 1
100, 0, 3.0527, 1
101, 0, 3.04806, 1
102, 0, 3.05059, 1
103, 0, 3.04707, 1
104, 0, 3.04403, 1
105, 0, 3.05773, 1
106, 0, 3.04333, 1
107, 0, 3.04646, 1
108, 0, 3.04086, 1
109, 0, 3.05322, 1
110, 0, 3.04947, 1
