Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.35286, 1
4, 0, 3.10694, 1
5, 0, 3.14368, 1
6, 0, 3.32038, 1
7, 0, 3.25494, 1
8, 0, 3.24493, 1
9, 0, 3.24403, 1
10, 0, 3.23776, 1
11, 0, 3.25222, 1
12, 0, 3.25974, 1
13, 0, 3.23949, 1
14, 0, 3.2567, 1
15, 0, 3.23376, 1
16, 0, 3.2521, 1
17, 0, 3.24592, 1
18, 0, 3.27066, 1
19, 0, 3.24813, 1
20, 0, 3.24813, 1
21, 0, 3.2489, 1
22, 0, 3.2504, 1
23, 0, 3.23558, 1
24, 0, 3.27539, 1
25, 0, 3.24406, 1
26, 0, 3.24186, 1
27, 0, 3.24813, 1
28, 0, 3.23139, 1
29, 0, 3.23856, 1
30, 0, 3.23875, 1
31, 0, 3.25072, 1
32, 0, 3.23584, 1
33, 0, 3.24198, 1
34, 0, 3.24198, 1
35, 0, 3.23174, 1
36, 0, 3.23536, 1
37, 0, 3.25632, 1
38, 0, 3.23594, 1
39, 0, 3.23469, 1
40, 0, 3.23814, 1
41, 0, 3.22861, 1
42, 0, 3.23379, 1
43, 0, 3.25158, 1
44, 0, 3.2297, 1
45, 0, 3.23056, 1
46, 0, 3.22979, 1
47, 0, 3.23011, 1
48, 0, 3.23395, 1
49, 0, 3.24813, 1
50, 0, 3.2297, 1
51, 0, 3.23603, 1
52, 0, 3.23462, 1
53, 0, 3.23114, 1
54, 0, 3.22979, 1
55, 0, 3.25654, 1
56, 0, 3.22899, 1
57, 0, 3.23389, 1
58, 0, 3.13914, 1
59, 0, 3.11184, 1
60, 0, 3.10682, 1
61, 0, 3.07773, 1
62, 0, 3.06762, 1
63, 0, 3.07386, 1
64, 0, 3.0736, 1
65, 0, 3.07693, 1
66, 0, 3.072, 1
67, 0, 3.08768, 1
68, 0, 3.0784, 1
69, 0, 3.07968, 1
70, 0, 3.07882, 1
71, 0, 3.07725, 1
72, 0, 3.0681, 1
73, 0, 3.07181, 1
74, 0, 3.0679, 1
75, 0, 3.0761, 1
76, 0, 3.07098, 1
77, 0, 3.0679, 1
78, 0, 3.06813, 1
79, 0, 3.06714, 1
80, 0, 3.07283, 1
81, 0, 3.06794, 1
82, 0, 3.0679, 1
83, 0, 3.07123, 1
84, 0, 3.06816, 1
85, 0, 3.06995, 1
86, 0, 3.07645, 1
87, 0, 3.06848, 1
88, 0, 3.07488, 1
89, 0, 3.07648, 1
90, 0, 3.0776, 1
91, 0, 3.06979, 1
92, 0, 3.08176, 1
93, 0, 3.07011, 1
94, 0, 3.07725, 1
95, 0, 3.07434, 1
96, 0, 3.07526, 1
97, 0, 3.07219, 1
98, 0, 3.068, 1
99, 0, 3.06854, 1
100, 0, 3.07405, 1
101, 0, 3.06982, 1
102, 0, 3.07398, 1
103, 0, 3.0721, 1
104, 0, 3.08019, 1
105, 0, 3.07158, 1
106, 0, 3.07648, 1
107, 0, 3.07338, 1
108, 0, 3.0753, 1
109, 0, 3.07226, 1
110, 0, 3.06995, 1
