Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.8776, 1
4, 0, 3.33984, 1
5, 0, 9.97574, 1
6, 0, 9.37578, 1
7, 0, 14.6021, 1
8, 0, 8.54435, 1
9, 0, 5.58806, 1
10, 0, 14.7868, 1
11, 0, 14.3605, 1
12, 0, 11.9393, 1
13, 0, 11.0008, 1
14, 0, 11.3092, 1
15, 0, 11.3644, 1
16, 0, 11.4217, 1
17, 0, 11.8106, 1
18, 0, 11.687, 1
19, 0, 11.8996, 1
20, 0, 11.2959, 1
21, 0, 11.3029, 1
22, 0, 11.291, 1
23, 0, 11.6651, 1
24, 0, 11.296, 1
25, 0, 11.6499, 1
26, 0, 8.94013, 1
27, 0, 4.09702, 1
28, 0, 4.16365, 1
29, 0, 4.1472, 1
30, 0, 4.15779, 1
31, 0, 3.92602, 1
32, 0, 4.15766, 1
33, 0, 4.15018, 1
34, 0, 4.14579, 1
35, 0, 4.15462, 1
36, 0, 3.9231, 1
37, 0, 3.75206, 1
38, 0, 3.74138, 1
39, 0, 3.92918, 1
40, 0, 3.74787, 1
41, 0, 3.7416, 1
42, 0, 4.15744, 1
43, 0, 4.15462, 1
44, 0, 3.92282, 1
45, 0, 4.14726, 1
46, 0, 4.15539, 1
47, 0, 3.89696, 1
48, 0, 4.11651, 1
49, 0, 4.1167, 1
50, 0, 4.11277, 1
51, 0, 3.89744, 1
52, 0, 3.8801, 1
53, 0, 3.70842, 1
54, 0, 3.71507, 1
55, 0, 3.70598, 1
56, 0, 3.71184, 1
57, 0, 3.70624, 1
58, 0, 4.12077, 1
59, 0, 3.89754, 1
60, 0, 4.10624, 1
61, 0, 4.11888, 1
62, 0, 4.10794, 1
63, 0, 3.88915, 1
64, 0, 3.49322, 1
65, 0, 3.06026, 1
66, 0, 3.05818, 1
67, 0, 3.05891, 1
68, 0, 3.05766, 1
69, 0, 3.06288, 1
70, 0, 3.06586, 1
71, 0, 3.05357, 1
72, 0, 3.0575, 1
73, 0, 3.05472, 1
74, 0, 3.05866, 1
75, 0, 3.05517, 1
76, 0, 3.05808, 1
77, 0, 3.06509, 1
78, 0, 3.06102, 1
79, 0, 3.06077, 1
80, 0, 3.06266, 1
81, 0, 3.06173, 1
82, 0, 3.07616, 1
83, 0, 3.04787, 1
84, 0, 3.05434, 1
85, 0, 3.05939, 1
86, 0, 3.05725, 1
87, 0, 3.05946, 1
88, 0, 3.06461, 1
89, 0, 3.04877, 1
90, 0, 3.04749, 1
91, 0, 3.05062, 1
92, 0, 3.05357, 1
93, 0, 3.05152, 1
94, 0, 3.05517, 1
95, 0, 3.04845, 1
96, 0, 3.04899, 1
97, 0, 3.04333, 1
98, 0, 3.05152, 1
99, 0, 3.04534, 1
100, 0, 3.04762, 1
101, 0, 3.04477, 1
102, 0, 3.04093, 1
103, 0, 3.04832, 1
104, 0, 3.04947, 1
105, 0, 3.05066, 1
106, 0, 3.05722, 1
107, 0, 3.04714, 1
108, 0, 3.05632, 1
109, 0, 3.05434, 1
110, 0, 3.05142, 1
