Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.73891, 1
4, 0, 3.24166, 1
5, 0, 3.33229, 1
6, 0, 3.25798, 1
7, 0, 3.24285, 1
8, 0, 3.24461, 1
9, 0, 3.23584, 1
10, 0, 3.24051, 1
11, 0, 3.25059, 1
12, 0, 3.26342, 1
13, 0, 3.24813, 1
14, 0, 3.24403, 1
15, 0, 3.26464, 1
16, 0, 3.24813, 1
17, 0, 3.24678, 1
18, 0, 3.26208, 1
19, 0, 3.24752, 1
20, 0, 3.24922, 1
21, 0, 3.24611, 1
22, 0, 3.25427, 1
23, 0, 3.23194, 1
24, 0, 3.26643, 1
25, 0, 3.24237, 1
26, 0, 3.24406, 1
27, 0, 3.24336, 1
28, 0, 3.22618, 1
29, 0, 3.2337, 1
30, 0, 3.25427, 1
31, 0, 3.23379, 1
32, 0, 3.23546, 1
33, 0, 3.23382, 1
34, 0, 3.23638, 1
35, 0, 3.2256, 1
36, 0, 3.24403, 1
37, 0, 3.22765, 1
38, 0, 3.23312, 1
39, 0, 3.22928, 1
40, 0, 3.2297, 1
41, 0, 3.2319, 1
42, 0, 3.25018, 1
43, 0, 3.23402, 1
44, 0, 3.23578, 1
45, 0, 3.23171, 1
46, 0, 3.24176, 1
47, 0, 3.23088, 1
48, 0, 3.25219, 1
49, 0, 3.23811, 1
50, 0, 3.2256, 1
51, 0, 3.23584, 1
52, 0, 3.2297, 1
53, 0, 3.23027, 1
54, 0, 3.24525, 1
55, 0, 3.2297, 1
56, 0, 3.23997, 1
57, 0, 3.23229, 1
58, 0, 3.14074, 1
59, 0, 3.11283, 1
60, 0, 3.10672, 1
61, 0, 3.072, 1
62, 0, 3.06973, 1
63, 0, 3.07542, 1
64, 0, 3.07322, 1
65, 0, 3.06995, 1
66, 0, 3.06806, 1
67, 0, 3.07814, 1
68, 0, 3.07434, 1
69, 0, 3.072, 1
70, 0, 3.06458, 1
71, 0, 3.07072, 1
72, 0, 3.07008, 1
73, 0, 3.0761, 1
74, 0, 3.07008, 1
75, 0, 3.07622, 1
76, 0, 3.07325, 1
77, 0, 3.06995, 1
78, 0, 3.0703, 1
79, 0, 3.07491, 1
80, 0, 3.06675, 1
81, 0, 3.06755, 1
82, 0, 3.06531, 1
83, 0, 3.07405, 1
84, 0, 3.07158, 1
85, 0, 3.0761, 1
86, 0, 3.06838, 1
87, 0, 3.0761, 1
88, 0, 3.06995, 1
89, 0, 3.07261, 1
90, 0, 3.06381, 1
91, 0, 3.072, 1
92, 0, 3.07037, 1
93, 0, 3.07786, 1
94, 0, 3.07747, 1
95, 0, 3.06704, 1
96, 0, 3.06717, 1
97, 0, 3.06669, 1
98, 0, 3.07427, 1
99, 0, 3.07616, 1
100, 0, 3.07018, 1
101, 0, 3.07482, 1
102, 0, 3.0663, 1
103, 0, 3.072, 1
104, 0, 3.07405, 1
105, 0, 3.06995, 1
106, 0, 3.07021, 1
107, 0, 3.07443, 1
108, 0, 3.06707, 1
109, 0, 3.08496, 1
110, 0, 3.07405, 1
