Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.87366, 1
4, 0, 3.0167, 1
5, 0, 3.25581, 1
6, 0, 3.2639, 1
7, 0, 3.23869, 1
8, 0, 3.23174, 1
9, 0, 3.23728, 1
10, 0, 3.24198, 1
11, 0, 3.24234, 1
12, 0, 3.27066, 1
13, 0, 3.26042, 1
14, 0, 3.25216, 1
15, 0, 3.23875, 1
16, 0, 3.25024, 1
17, 0, 3.23414, 1
18, 0, 3.26618, 1
19, 0, 3.23482, 1
20, 0, 3.24406, 1
21, 0, 3.25171, 1
22, 0, 3.23555, 1
23, 0, 3.24198, 1
24, 0, 3.22461, 1
25, 0, 3.26061, 1
26, 0, 3.24614, 1
27, 0, 3.24608, 1
28, 0, 3.23379, 1
29, 0, 3.23203, 1
30, 0, 3.23904, 1
31, 0, 3.25786, 1
32, 0, 3.23584, 1
33, 0, 3.23386, 1
34, 0, 3.23437, 1
35, 0, 3.22218, 1
36, 0, 3.2289, 1
37, 0, 3.25434, 1
38, 0, 3.24099, 1
39, 0, 3.2337, 1
40, 0, 3.22362, 1
41, 0, 3.23142, 1
42, 0, 3.2313, 1
43, 0, 3.25766, 1
44, 0, 3.23411, 1
45, 0, 3.2361, 1
46, 0, 3.2312, 1
47, 0, 3.23226, 1
48, 0, 3.23421, 1
49, 0, 3.25072, 1
50, 0, 3.23078, 1
51, 0, 3.23946, 1
52, 0, 3.2313, 1
53, 0, 3.23014, 1
54, 0, 3.23347, 1
55, 0, 3.25222, 1
56, 0, 3.13277, 1
57, 0, 3.10886, 1
58, 0, 3.1151, 1
59, 0, 3.072, 1
60, 0, 3.07245, 1
61, 0, 3.0703, 1
62, 0, 3.08022, 1
63, 0, 3.07421, 1
64, 0, 3.072, 1
65, 0, 3.08458, 1
66, 0, 3.07846, 1
67, 0, 3.07277, 1
68, 0, 3.07046, 1
69, 0, 3.07398, 1
70, 0, 3.07594, 1
71, 0, 3.0743, 1
72, 0, 3.06976, 1
73, 0, 3.06845, 1
74, 0, 3.07235, 1
75, 0, 3.07814, 1
76, 0, 3.08218, 1
77, 0, 3.07117, 1
78, 0, 3.07354, 1
79, 0, 3.07443, 1
80, 0, 3.07002, 1
81, 0, 3.07821, 1
82, 0, 3.0721, 1
83, 0, 3.06698, 1
84, 0, 3.07814, 1
85, 0, 3.07443, 1
86, 0, 3.06592, 1
87, 0, 3.06995, 1
88, 0, 3.07389, 1
89, 0, 3.07747, 1
90, 0, 3.07405, 1
91, 0, 3.07344, 1
92, 0, 3.07194, 1
93, 0, 3.07814, 1
94, 0, 3.0679, 1
95, 0, 3.08019, 1
96, 0, 3.072, 1
97, 0, 3.07456, 1
98, 0, 3.07568, 1
99, 0, 3.0679, 1
100, 0, 3.0761, 1
101, 0, 3.07811, 1
102, 0, 3.072, 1
103, 0, 3.06995, 1
104, 0, 3.072, 1
105, 0, 3.07674, 1
106, 0, 3.07613, 1
107, 0, 3.07206, 1
108, 0, 3.07766, 1
109, 0, 3.06547, 1
110, 0, 3.0679, 1
