Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.8487, 1
4, 0, 3.30973, 1
5, 0, 3.97494, 1
6, 0, 4.18816, 1
7, 0, 4.08166, 1
8, 0, 3.93386, 1
9, 0, 4.13901, 1
10, 0, 14.7722, 1
11, 0, 15.865, 1
12, 0, 14.8192, 1
13, 0, 12.1546, 1
14, 0, 6.49424, 1
15, 0, 6.49725, 1
16, 0, 6.50074, 1
17, 0, 6.50544, 1
18, 0, 6.48998, 1
19, 0, 6.5167, 1
20, 0, 6.49011, 1
21, 0, 6.50445, 1
22, 0, 6.51107, 1
23, 0, 6.50477, 1
24, 0, 6.49834, 1
25, 0, 6.49626, 1
26, 0, 6.4983, 1
27, 0, 6.4921, 1
28, 0, 6.50134, 1
29, 0, 6.50237, 1
30, 0, 6.49997, 1
31, 0, 6.49254, 1
32, 0, 6.50842, 1
33, 0, 6.5055, 1
34, 0, 3.21578, 1
35, 0, 3.15414, 1
36, 0, 3.16243, 1
37, 0, 3.15802, 1
38, 0, 3.16211, 1
39, 0, 3.15597, 1
40, 0, 3.15901, 1
41, 0, 3.16368, 1
42, 0, 3.14627, 1
43, 0, 3.15619, 1
44, 0, 3.15802, 1
45, 0, 3.14835, 1
46, 0, 3.1496, 1
47, 0, 3.15587, 1
48, 0, 3.15802, 1
49, 0, 3.15664, 1
50, 0, 3.15187, 1
51, 0, 3.14867, 1
52, 0, 3.15802, 1
53, 0, 3.15187, 1
54, 0, 3.16016, 1
55, 0, 3.14864, 1
56, 0, 3.15392, 1
57, 0, 3.16211, 1
58, 0, 3.1496, 1
59, 0, 3.15392, 1
60, 0, 3.13309, 1
61, 0, 3.14582, 1
62, 0, 3.14394, 1
63, 0, 3.15184, 1
64, 0, 3.15165, 1
65, 0, 3.14496, 1
66, 0, 3.14368, 1
67, 0, 3.1529, 1
68, 0, 3.14358, 1
69, 0, 3.15229, 1
70, 0, 3.14234, 1
71, 0, 3.14346, 1
72, 0, 3.15174, 1
73, 0, 3.15133, 1
74, 0, 3.13958, 1
75, 0, 3.14778, 1
76, 0, 3.1463, 1
77, 0, 3.13696, 1
78, 0, 3.14528, 1
79, 0, 3.08634, 1
80, 0, 3.0655, 1
81, 0, 3.06835, 1
82, 0, 3.05984, 1
83, 0, 3.04934, 1
84, 0, 3.0609, 1
85, 0, 3.05971, 1
86, 0, 3.06406, 1
87, 0, 3.06374, 1
88, 0, 3.05898, 1
89, 0, 3.05747, 1
90, 0, 3.06243, 1
91, 0, 3.05766, 1
92, 0, 3.05475, 1
93, 0, 3.06448, 1
94, 0, 3.06224, 1
95, 0, 3.06778, 1
96, 0, 3.06803, 1
97, 0, 3.06989, 1
98, 0, 3.06595, 1
99, 0, 3.05936, 1
100, 0, 3.05254, 1
101, 0, 3.05971, 1
102, 0, 3.05827, 1
103, 0, 3.05562, 1
104, 0, 3.0529, 1
105, 0, 3.04275, 1
106, 0, 3.05123, 1
107, 0, 3.0472, 1
108, 0, 3.04742, 1
109, 0, 3.04758, 1
110, 0, 3.05597, 1
