Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.10784, 1
4, 0, 3.36691, 1
5, 0, 3.2568, 1
6, 0, 3.24147, 1
7, 0, 3.24198, 1
8, 0, 3.2432, 1
9, 0, 3.26656, 1
10, 0, 3.24822, 1
11, 0, 3.23789, 1
12, 0, 3.23533, 1
13, 0, 3.24198, 1
14, 0, 3.24198, 1
15, 0, 3.25018, 1
16, 0, 3.25075, 1
17, 0, 3.2415, 1
18, 0, 3.2337, 1
19, 0, 3.24163, 1
20, 0, 3.24579, 1
21, 0, 3.25994, 1
22, 0, 3.25725, 1
23, 0, 3.24573, 1
24, 0, 3.24387, 1
25, 0, 3.25258, 1
26, 0, 3.24387, 1
27, 0, 3.24205, 1
28, 0, 3.25837, 1
29, 0, 3.24608, 1
30, 0, 3.23994, 1
31, 0, 3.24467, 1
32, 0, 3.23584, 1
33, 0, 3.23702, 1
34, 0, 3.25222, 1
35, 0, 3.22976, 1
36, 0, 3.23142, 1
37, 0, 3.23434, 1
38, 0, 3.23098, 1
39, 0, 3.2513, 1
40, 0, 3.23421, 1
41, 0, 3.2297, 1
42, 0, 3.23238, 1
43, 0, 3.23501, 1
44, 0, 3.23994, 1
45, 0, 3.23053, 1
46, 0, 3.25002, 1
47, 0, 3.22976, 1
48, 0, 3.23834, 1
49, 0, 3.23363, 1
50, 0, 3.23366, 1
51, 0, 3.2336, 1
52, 0, 3.25008, 1
53, 0, 3.22381, 1
54, 0, 3.23027, 1
55, 0, 3.22765, 1
56, 0, 3.23174, 1
57, 0, 3.12115, 1
58, 0, 3.11162, 1
59, 0, 3.12208, 1
60, 0, 3.07747, 1
61, 0, 3.08291, 1
62, 0, 3.06938, 1
63, 0, 3.07466, 1
64, 0, 3.06963, 1
65, 0, 3.07203, 1
66, 0, 3.08166, 1
67, 0, 3.07098, 1
68, 0, 3.07475, 1
69, 0, 3.08026, 1
70, 0, 3.0761, 1
71, 0, 3.06896, 1
72, 0, 3.07034, 1
73, 0, 3.06922, 1
74, 0, 3.07405, 1
75, 0, 3.07328, 1
76, 0, 3.06934, 1
77, 0, 3.07088, 1
78, 0, 3.07638, 1
79, 0, 3.06176, 1
80, 0, 3.0664, 1
81, 0, 3.06381, 1
82, 0, 3.07011, 1
83, 0, 3.06627, 1
84, 0, 3.06858, 1
85, 0, 3.072, 1
86, 0, 3.07405, 1
87, 0, 3.06829, 1
88, 0, 3.07197, 1
89, 0, 3.07405, 1
90, 0, 3.06938, 1
91, 0, 3.07206, 1
92, 0, 3.06758, 1
93, 0, 3.07056, 1
94, 0, 3.072, 1
95, 0, 3.06762, 1
96, 0, 3.06851, 1
97, 0, 3.07117, 1
98, 0, 3.07091, 1
99, 0, 3.07606, 1
100, 0, 3.06982, 1
101, 0, 3.07498, 1
102, 0, 3.06154, 1
103, 0, 3.07491, 1
104, 0, 3.07382, 1
105, 0, 3.07478, 1
106, 0, 3.07366, 1
107, 0, 3.06381, 1
108, 0, 3.0679, 1
109, 0, 3.07462, 1
110, 0, 3.06666, 1
