Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.31776, 1
4, 0, 3.09629, 1
5, 0, 3.10477, 1
6, 0, 3.13446, 1
7, 0, 3.24045, 1
8, 0, 3.21664, 1
9, 0, 3.21904, 1
10, 0, 3.21741, 1
11, 0, 3.21597, 1
12, 0, 3.25459, 1
13, 0, 3.22109, 1
14, 0, 3.22547, 1
15, 0, 3.20752, 1
16, 0, 3.23069, 1
17, 0, 3.22422, 1
18, 0, 3.24502, 1
19, 0, 3.22355, 1
20, 0, 3.22218, 1
21, 0, 3.22122, 1
22, 0, 3.2256, 1
23, 0, 3.22413, 1
24, 0, 3.25632, 1
25, 0, 3.21923, 1
26, 0, 3.22269, 1
27, 0, 3.21331, 1
28, 0, 3.21939, 1
29, 0, 3.20717, 1
30, 0, 3.23366, 1
31, 0, 3.21555, 1
32, 0, 3.21318, 1
33, 0, 3.21043, 1
34, 0, 3.2192, 1
35, 0, 3.21536, 1
36, 0, 3.08022, 1
37, 0, 3.20922, 1
38, 0, 3.22765, 1
39, 0, 3.2153, 1
40, 0, 3.21283, 1
41, 0, 3.20493, 1
42, 0, 3.22835, 1
43, 0, 3.21088, 1
44, 0, 3.21341, 1
45, 0, 3.21094, 1
46, 0, 3.21946, 1
47, 0, 3.21536, 1
48, 0, 3.20909, 1
49, 0, 3.23008, 1
50, 0, 3.22045, 1
51, 0, 3.20806, 1
52, 0, 3.20579, 1
53, 0, 3.21536, 1
54, 0, 3.21136, 1
55, 0, 3.2256, 1
56, 0, 3.21075, 1
57, 0, 3.20346, 1
58, 0, 3.09795, 1
59, 0, 3.07981, 1
60, 0, 3.08019, 1
61, 0, 3.04742, 1
62, 0, 3.05274, 1
63, 0, 3.05766, 1
64, 0, 3.05152, 1
65, 0, 3.04592, 1
66, 0, 3.04742, 1
67, 0, 3.05171, 1
68, 0, 3.04742, 1
69, 0, 3.04877, 1
70, 0, 3.04682, 1
71, 0, 3.04403, 1
72, 0, 3.05024, 1
73, 0, 3.04416, 1
74, 0, 3.04563, 1
75, 0, 3.05488, 1
76, 0, 3.0528, 1
77, 0, 3.05296, 1
78, 0, 3.04922, 1
79, 0, 3.04333, 1
80, 0, 3.0488, 1
81, 0, 3.04742, 1
82, 0, 3.04717, 1
83, 0, 3.04333, 1
84, 0, 3.04691, 1
85, 0, 3.05069, 1
86, 0, 3.04768, 1
87, 0, 3.04947, 1
88, 0, 3.04918, 1
89, 0, 3.05082, 1
90, 0, 3.05152, 1
91, 0, 3.0456, 1
92, 0, 3.04742, 1
93, 0, 3.04637, 1
94, 0, 3.04931, 1
95, 0, 3.0473, 1
96, 0, 3.04531, 1
97, 0, 3.04493, 1
98, 0, 3.05152, 1
99, 0, 3.04333, 1
100, 0, 3.0504, 1
101, 0, 3.04496, 1
102, 0, 3.04742, 1
103, 0, 3.04106, 1
104, 0, 3.04627, 1
105, 0, 3.04742, 1
106, 0, 3.04128, 1
107, 0, 3.04742, 1
108, 0, 3.03926, 1
109, 0, 3.04557, 1
110, 0, 3.05152, 1
