Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.71155, 1
4, 0, 3.0167, 1
5, 0, 3.25222, 1
6, 0, 3.21741, 1
7, 0, 3.22877, 1
8, 0, 3.22253, 1
9, 0, 3.2199, 1
10, 0, 3.22912, 1
11, 0, 3.23958, 1
12, 0, 3.23238, 1
13, 0, 3.22525, 1
14, 0, 3.23587, 1
15, 0, 3.21558, 1
16, 0, 3.21958, 1
17, 0, 3.24285, 1
18, 0, 3.2256, 1
19, 0, 3.2273, 1
20, 0, 3.23018, 1
21, 0, 3.21085, 1
22, 0, 3.23827, 1
23, 0, 3.20429, 1
24, 0, 3.20979, 1
25, 0, 3.21731, 1
26, 0, 3.21741, 1
27, 0, 3.21818, 1
28, 0, 3.2215, 1
29, 0, 3.23414, 1
30, 0, 3.21965, 1
31, 0, 3.21414, 1
32, 0, 3.21856, 1
33, 0, 3.22352, 1
34, 0, 3.21654, 1
35, 0, 3.23776, 1
36, 0, 3.21946, 1
37, 0, 3.21984, 1
38, 0, 3.22294, 1
39, 0, 3.21994, 1
40, 0, 3.2256, 1
41, 0, 3.22339, 1
42, 0, 3.21536, 1
43, 0, 3.21645, 1
44, 0, 3.21453, 1
45, 0, 3.21171, 1
46, 0, 3.21536, 1
47, 0, 3.23027, 1
48, 0, 3.20941, 1
49, 0, 3.21126, 1
50, 0, 3.2215, 1
51, 0, 3.11834, 1
52, 0, 3.10067, 1
53, 0, 3.08429, 1
54, 0, 3.04598, 1
55, 0, 3.05126, 1
56, 0, 3.05498, 1
57, 0, 3.05405, 1
58, 0, 3.05002, 1
59, 0, 3.04957, 1
60, 0, 3.05766, 1
61, 0, 3.04742, 1
62, 0, 3.04512, 1
63, 0, 3.06157, 1
64, 0, 3.06381, 1
65, 0, 3.06077, 1
66, 0, 3.05926, 1
67, 0, 3.05971, 1
68, 0, 3.06845, 1
69, 0, 3.05568, 1
70, 0, 3.05078, 1
71, 0, 3.05152, 1
72, 0, 3.04723, 1
73, 0, 3.04333, 1
74, 0, 3.05453, 1
75, 0, 3.05158, 1
76, 0, 3.04179, 1
77, 0, 3.04368, 1
78, 0, 3.05242, 1
79, 0, 3.06051, 1
80, 0, 3.05562, 1
81, 0, 3.05587, 1
82, 0, 3.05357, 1
83, 0, 3.04742, 1
84, 0, 3.04742, 1
85, 0, 3.0457, 1
86, 0, 3.04608, 1
87, 0, 3.04371, 1
88, 0, 3.05005, 1
89, 0, 3.04128, 1
90, 0, 3.04256, 1
91, 0, 3.05142, 1
92, 0, 3.06237, 1
93, 0, 3.05814, 1
94, 0, 3.04499, 1
95, 0, 3.0464, 1
96, 0, 3.04333, 1
97, 0, 3.04678, 1
98, 0, 3.04176, 1
99, 0, 3.05354, 1
100, 0, 3.05328, 1
101, 0, 3.05283, 1
102, 0, 3.05062, 1
103, 0, 3.04592, 1
104, 0, 3.04573, 1
105, 0, 3.0433, 1
106, 0, 3.04342, 1
107, 0, 3.04368, 1
108, 0, 3.04947, 1
109, 0, 3.04403, 1
110, 0, 3.04298, 1
