Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 2.85706, 1
3, 0, 2.85706, 1
4, 0, 3.20934, 1
5, 0, 3.23686, 1
6, 0, 3.22518, 1
7, 0, 3.21792, 1
8, 0, 3.2215, 1
9, 0, 3.22346, 1
10, 0, 3.22186, 1
11, 0, 3.23872, 1
12, 0, 3.21789, 1
13, 0, 3.21792, 1
14, 0, 3.21635, 1
15, 0, 3.21904, 1
16, 0, 3.21443, 1
17, 0, 3.21974, 1
18, 0, 3.23994, 1
19, 0, 3.21987, 1
20, 0, 3.21056, 1
21, 0, 3.22032, 1
22, 0, 3.21437, 1
23, 0, 3.22621, 1
24, 0, 3.24032, 1
25, 0, 3.22077, 1
26, 0, 3.21414, 1
27, 0, 3.21331, 1
28, 0, 3.20707, 1
29, 0, 3.21219, 1
30, 0, 3.23338, 1
31, 0, 3.21261, 1
32, 0, 3.21478, 1
33, 0, 3.21126, 1
34, 0, 3.21142, 1
35, 0, 3.20333, 1
36, 0, 3.2368, 1
37, 0, 3.21126, 1
38, 0, 3.21197, 1
39, 0, 3.21088, 1
40, 0, 3.2111, 1
41, 0, 3.21251, 1
42, 0, 3.22794, 1
43, 0, 3.20781, 1
44, 0, 3.2088, 1
45, 0, 3.20685, 1
46, 0, 2.99907, 1
47, 0, 3.21181, 1
48, 0, 3.23053, 1
49, 0, 3.20922, 1
50, 0, 3.20922, 1
51, 0, 3.20349, 1
52, 0, 3.21126, 1
53, 0, 3.20454, 1
54, 0, 3.2297, 1
55, 0, 3.20746, 1
56, 0, 3.20666, 1
57, 0, 3.11296, 1
58, 0, 3.08714, 1
59, 0, 3.08096, 1
60, 0, 3.04954, 1
61, 0, 3.04874, 1
62, 0, 3.04749, 1
63, 0, 3.05229, 1
64, 0, 3.03933, 1
65, 0, 3.0504, 1
66, 0, 3.07139, 1
67, 0, 3.04995, 1
68, 0, 3.04333, 1
69, 0, 3.05466, 1
70, 0, 3.04554, 1
71, 0, 3.04742, 1
72, 0, 3.05386, 1
73, 0, 3.048, 1
74, 0, 3.05443, 1
75, 0, 3.04698, 1
76, 0, 3.05462, 1
77, 0, 3.04922, 1
78, 0, 3.04381, 1
79, 0, 3.04333, 1
80, 0, 3.04512, 1
81, 0, 3.04931, 1
82, 0, 3.04947, 1
83, 0, 3.04701, 1
84, 0, 3.04342, 1
85, 0, 3.04333, 1
86, 0, 3.04333, 1
87, 0, 3.04422, 1
88, 0, 3.04125, 1
89, 0, 3.04717, 1
90, 0, 3.0417, 1
91, 0, 3.04883, 1
92, 0, 3.04378, 1
93, 0, 3.04422, 1
94, 0, 3.04787, 1
95, 0, 3.04915, 1
96, 0, 3.03933, 1
97, 0, 3.0432, 1
98, 0, 3.05094, 1
99, 0, 3.04538, 1
100, 0, 3.0495, 1
101, 0, 3.04995, 1
102, 0, 3.05184, 1
103, 0, 3.03923, 1
104, 0, 3.04621, 1
105, 0, 3.04128, 1
106, 0, 3.04518, 1
107, 0, 3.04138, 1
108, 0, 3.04854, 1
109, 0, 3.0489, 1
110, 0, 3.05142, 1
