Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.88266, 1
4, 0, 3.03546, 1
5, 0, 3.26416, 1
6, 0, 3.26861, 1
7, 0, 3.24621, 1
8, 0, 3.23514, 1
9, 0, 3.23923, 1
10, 0, 3.24003, 1
11, 0, 3.24448, 1
12, 0, 3.25904, 1
13, 0, 3.24051, 1
14, 0, 3.25632, 1
15, 0, 3.24442, 1
16, 0, 3.24, 1
17, 0, 3.24403, 1
18, 0, 3.23696, 1
19, 0, 3.25101, 1
20, 0, 3.2361, 1
21, 0, 3.24589, 1
22, 0, 3.24403, 1
23, 0, 3.25222, 1
24, 0, 3.24384, 1
25, 0, 3.25917, 1
26, 0, 3.26602, 1
27, 0, 3.24384, 1
28, 0, 3.23651, 1
29, 0, 3.24022, 1
30, 0, 3.23789, 1
31, 0, 3.23994, 1
32, 0, 3.25594, 1
33, 0, 3.24586, 1
34, 0, 3.23174, 1
35, 0, 3.23174, 1
36, 0, 3.2256, 1
37, 0, 3.25632, 1
38, 0, 3.23334, 1
39, 0, 3.23174, 1
40, 0, 3.23616, 1
41, 0, 3.23584, 1
42, 0, 3.23405, 1
43, 0, 3.23754, 1
44, 0, 3.25478, 1
45, 0, 3.24147, 1
46, 0, 3.23379, 1
47, 0, 3.2335, 1
48, 0, 3.22874, 1
49, 0, 3.22838, 1
50, 0, 3.25923, 1
51, 0, 3.23786, 1
52, 0, 3.23338, 1
53, 0, 3.23504, 1
54, 0, 3.23174, 1
55, 0, 3.23718, 1
56, 0, 3.15811, 1
57, 0, 3.1127, 1
58, 0, 3.10883, 1
59, 0, 3.07408, 1
60, 0, 3.072, 1
61, 0, 3.07405, 1
62, 0, 3.08726, 1
63, 0, 3.08096, 1
64, 0, 3.07066, 1
65, 0, 3.0799, 1
66, 0, 3.0761, 1
67, 0, 3.07405, 1
68, 0, 3.06, 1
69, 0, 3.07168, 1
70, 0, 3.072, 1
71, 0, 3.07712, 1
72, 0, 3.06954, 1
73, 0, 3.06637, 1
74, 0, 3.07002, 1
75, 0, 3.06723, 1
76, 0, 3.08019, 1
77, 0, 3.07584, 1
78, 0, 3.07194, 1
79, 0, 3.07034, 1
80, 0, 3.07072, 1
81, 0, 3.06768, 1
82, 0, 3.07878, 1
83, 0, 3.07814, 1
84, 0, 3.06794, 1
85, 0, 3.07405, 1
86, 0, 3.07405, 1
87, 0, 3.07405, 1
88, 0, 3.07104, 1
89, 0, 3.072, 1
90, 0, 3.07059, 1
91, 0, 3.07958, 1
92, 0, 3.06701, 1
93, 0, 3.07565, 1
94, 0, 3.08163, 1
95, 0, 3.07283, 1
96, 0, 3.0767, 1
97, 0, 3.07549, 1
98, 0, 3.072, 1
99, 0, 3.0761, 1
100, 0, 3.07619, 1
101, 0, 3.06586, 1
102, 0, 3.07974, 1
103, 0, 3.0761, 1
104, 0, 3.06989, 1
105, 0, 3.06918, 1
106, 0, 3.06864, 1
107, 0, 3.072, 1
108, 0, 3.06742, 1
109, 0, 3.08022, 1
110, 0, 3.07261, 1
