Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.95117, 1
4, 0, 3.23379, 1
5, 0, 3.24083, 1
6, 0, 3.2209, 1
7, 0, 3.21946, 1
8, 0, 3.22714, 1
9, 0, 3.23712, 1
10, 0, 3.21427, 1
11, 0, 3.2216, 1
12, 0, 3.2215, 1
13, 0, 3.2297, 1
14, 0, 3.20957, 1
15, 0, 3.23734, 1
16, 0, 3.21798, 1
17, 0, 3.21277, 1
18, 0, 3.22362, 1
19, 0, 3.22134, 1
20, 0, 3.21686, 1
21, 0, 3.24733, 1
22, 0, 3.2239, 1
23, 0, 3.21658, 1
24, 0, 3.2297, 1
25, 0, 3.22525, 1
26, 0, 3.22672, 1
27, 0, 3.21405, 1
28, 0, 3.23443, 1
29, 0, 3.23213, 1
30, 0, 3.21536, 1
31, 0, 3.22832, 1
32, 0, 3.20717, 1
33, 0, 3.23014, 1
34, 0, 3.21312, 1
35, 0, 3.2151, 1
36, 0, 3.2167, 1
37, 0, 3.21638, 1
38, 0, 3.21523, 1
39, 0, 3.21331, 1
40, 0, 3.23994, 1
41, 0, 3.20038, 1
42, 0, 3.20886, 1
43, 0, 3.2041, 1
44, 0, 3.21235, 1
45, 0, 3.20832, 1
46, 0, 3.22176, 1
47, 0, 3.22202, 1
48, 0, 3.22122, 1
49, 0, 3.20717, 1
50, 0, 3.20922, 1
51, 0, 3.20717, 1
52, 0, 3.21763, 1
53, 0, 3.20707, 1
54, 0, 3.20522, 1
55, 0, 3.20298, 1
56, 0, 3.20829, 1
57, 0, 3.11706, 1
58, 0, 3.08915, 1
59, 0, 3.07965, 1
60, 0, 3.04582, 1
61, 0, 3.04304, 1
62, 0, 3.0463, 1
63, 0, 3.04333, 1
64, 0, 3.04483, 1
65, 0, 3.04, 1
66, 0, 3.05562, 1
67, 0, 3.05149, 1
68, 0, 3.04118, 1
69, 0, 3.04797, 1
70, 0, 3.04336, 1
71, 0, 3.04774, 1
72, 0, 3.0496, 1
73, 0, 3.04947, 1
74, 0, 3.0407, 1
75, 0, 3.04128, 1
76, 0, 3.04128, 1
77, 0, 3.04342, 1
78, 0, 3.04314, 1
79, 0, 3.04022, 1
80, 0, 3.04877, 1
81, 0, 3.04781, 1
82, 0, 3.04416, 1
83, 0, 3.0431, 1
84, 0, 3.03562, 1
85, 0, 3.03968, 1
86, 0, 3.05395, 1
87, 0, 3.04333, 1
88, 0, 3.04387, 1
89, 0, 3.0455, 1
90, 0, 3.04506, 1
91, 0, 3.04128, 1
92, 0, 3.04125, 1
93, 0, 3.0457, 1
94, 0, 3.04333, 1
95, 0, 3.05517, 1
96, 0, 3.04384, 1
97, 0, 3.04675, 1
98, 0, 3.04784, 1
99, 0, 3.04643, 1
100, 0, 3.05136, 1
101, 0, 3.04538, 1
102, 0, 3.04688, 1
103, 0, 3.0521, 1
104, 0, 3.04944, 1
105, 0, 3.04726, 1
106, 0, 3.04086, 1
107, 0, 3.04787, 1
108, 0, 3.04182, 1
109, 0, 3.04333, 1
110, 0, 3.05162, 1
