Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.30979, 1
4, 0, 2.88154, 1
5, 0, 12.2551, 1
6, 0, 7.22874, 1
7, 0, 5.8409, 1
8, 0, 12.1455, 1
9, 0, 15.9827, 1
10, 0, 15.902, 1
11, 0, 14.7186, 1
12, 0, 15.872, 1
13, 0, 15.9009, 1
14, 0, 15.8933, 1
15, 0, 15.9009, 1
16, 0, 14.7641, 1
17, 0, 15.8696, 1
18, 0, 15.7923, 1
19, 0, 14.7763, 1
20, 0, 13.5352, 1
21, 0, 3.91507, 1
22, 0, 3.92042, 1
23, 0, 4.14803, 1
24, 0, 3.92192, 1
25, 0, 4.14106, 1
26, 0, 4.1432, 1
27, 0, 4.13686, 1
28, 0, 4.13622, 1
29, 0, 4.12893, 1
30, 0, 4.13024, 1
31, 0, 4.12624, 1
32, 0, 4.1367, 1
33, 0, 4.13267, 1
34, 0, 3.92397, 1
35, 0, 4.1377, 1
36, 0, 3.92192, 1
37, 0, 4.13286, 1
38, 0, 3.92397, 1
39, 0, 4.14278, 1
40, 0, 3.89501, 1
41, 0, 4.09578, 1
42, 0, 3.70666, 1
43, 0, 3.70515, 1
44, 0, 3.7041, 1
45, 0, 4.09805, 1
46, 0, 4.0967, 1
47, 0, 4.0937, 1
48, 0, 3.70259, 1
49, 0, 4.09456, 1
50, 0, 4.09558, 1
51, 0, 4.08611, 1
52, 0, 3.88538, 1
53, 0, 3.89027, 1
54, 0, 4.09542, 1
55, 0, 4.10179, 1
56, 0, 3.88544, 1
57, 0, 4.09805, 1
58, 0, 3.83139, 1
59, 0, 3.06166, 1
60, 0, 3.06429, 1
61, 0, 3.05376, 1
62, 0, 3.05942, 1
63, 0, 3.05875, 1
64, 0, 3.05885, 1
65, 0, 3.05357, 1
66, 0, 3.0679, 1
67, 0, 3.06176, 1
68, 0, 3.06176, 1
69, 0, 3.05562, 1
70, 0, 3.05366, 1
71, 0, 3.05971, 1
72, 0, 3.06134, 1
73, 0, 3.05357, 1
74, 0, 3.05466, 1
75, 0, 3.05286, 1
76, 0, 3.06381, 1
77, 0, 3.05501, 1
78, 0, 3.0664, 1
79, 0, 3.06822, 1
80, 0, 3.06019, 1
81, 0, 3.04982, 1
82, 0, 3.05011, 1
83, 0, 3.05018, 1
84, 0, 3.05027, 1
85, 0, 3.04125, 1
86, 0, 3.05075, 1
87, 0, 3.04861, 1
88, 0, 3.05187, 1
89, 0, 3.04058, 1
90, 0, 3.04691, 1
91, 0, 3.04723, 1
92, 0, 3.04128, 1
93, 0, 3.04746, 1
94, 0, 3.05155, 1
95, 0, 3.04947, 1
96, 0, 3.05027, 1
97, 0, 3.05766, 1
98, 0, 3.05322, 1
99, 0, 3.04038, 1
100, 0, 3.04656, 1
101, 0, 3.05152, 1
102, 0, 3.05562, 1
103, 0, 3.05552, 1
104, 0, 3.05069, 1
105, 0, 3.0439, 1
106, 0, 3.04947, 1
107, 0, 3.04541, 1
108, 0, 3.05392, 1
109, 0, 3.04333, 1
110, 0, 3.04736, 1
