Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.87354, 1
4, 0, 3.34842, 1
5, 0, 3.25235, 1
6, 0, 3.24813, 1
7, 0, 3.25373, 1
8, 0, 3.24125, 1
9, 0, 3.25978, 1
10, 0, 3.2448, 1
11, 0, 3.24198, 1
12, 0, 3.23898, 1
13, 0, 3.24739, 1
14, 0, 3.24813, 1
15, 0, 3.24368, 1
16, 0, 3.2591, 1
17, 0, 3.24774, 1
18, 0, 3.24509, 1
19, 0, 3.24381, 1
20, 0, 3.23584, 1
21, 0, 3.23818, 1
22, 0, 3.26192, 1
23, 0, 3.24403, 1
24, 0, 3.23843, 1
25, 0, 3.23789, 1
26, 0, 3.23686, 1
27, 0, 3.24198, 1
28, 0, 3.2553, 1
29, 0, 3.23379, 1
30, 0, 3.22835, 1
31, 0, 3.23379, 1
32, 0, 3.2296, 1
33, 0, 3.2289, 1
34, 0, 3.25789, 1
35, 0, 3.23344, 1
36, 0, 3.24154, 1
37, 0, 3.22736, 1
38, 0, 3.2408, 1
39, 0, 3.22838, 1
40, 0, 3.25331, 1
41, 0, 3.23264, 1
42, 0, 3.22995, 1
43, 0, 3.23507, 1
44, 0, 3.23174, 1
45, 0, 3.24166, 1
46, 0, 3.26278, 1
47, 0, 3.23174, 1
48, 0, 3.2297, 1
49, 0, 3.23206, 1
50, 0, 3.23494, 1
51, 0, 3.23181, 1
52, 0, 3.24822, 1
53, 0, 3.23293, 1
54, 0, 3.22931, 1
55, 0, 3.22736, 1
56, 0, 3.1191, 1
57, 0, 3.10083, 1
58, 0, 3.10886, 1
59, 0, 3.072, 1
60, 0, 3.06659, 1
61, 0, 3.06829, 1
62, 0, 3.08138, 1
63, 0, 3.07814, 1
64, 0, 3.06787, 1
65, 0, 3.08202, 1
66, 0, 3.07629, 1
67, 0, 3.07123, 1
68, 0, 3.06778, 1
69, 0, 3.07306, 1
70, 0, 3.0679, 1
71, 0, 3.06586, 1
72, 0, 3.06726, 1
73, 0, 3.07174, 1
74, 0, 3.0679, 1
75, 0, 3.07082, 1
76, 0, 3.0679, 1
77, 0, 3.06579, 1
78, 0, 3.06406, 1
79, 0, 3.06669, 1
80, 0, 3.06726, 1
81, 0, 3.06598, 1
82, 0, 3.05843, 1
83, 0, 3.0679, 1
84, 0, 3.0711, 1
85, 0, 3.06941, 1
86, 0, 3.0767, 1
87, 0, 3.06979, 1
88, 0, 3.06701, 1
89, 0, 3.07363, 1
90, 0, 3.06381, 1
91, 0, 3.072, 1
92, 0, 3.07011, 1
93, 0, 3.072, 1
94, 0, 3.07482, 1
95, 0, 3.06355, 1
96, 0, 3.07002, 1
97, 0, 3.07203, 1
98, 0, 3.07251, 1
99, 0, 3.08138, 1
100, 0, 3.05955, 1
101, 0, 3.0719, 1
102, 0, 3.06877, 1
103, 0, 3.06803, 1
104, 0, 3.06947, 1
105, 0, 3.06864, 1
106, 0, 3.07754, 1
107, 0, 3.07082, 1
108, 0, 3.06403, 1
109, 0, 3.06797, 1
110, 0, 3.06586, 1
