Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.02061, 1
4, 0, 3.02061, 1
5, 0, 3.01466, 1
6, 0, 3.10278, 1
7, 0, 3.23072, 1
8, 0, 3.24166, 1
9, 0, 3.23251, 1
10, 0, 3.22006, 1
11, 0, 3.23789, 1
12, 0, 3.22765, 1
13, 0, 3.22765, 1
14, 0, 3.21536, 1
15, 0, 3.21741, 1
16, 0, 3.22134, 1
17, 0, 3.24368, 1
18, 0, 3.22058, 1
19, 0, 3.22563, 1
20, 0, 3.21965, 1
21, 0, 3.22042, 1
22, 0, 3.23213, 1
23, 0, 3.23597, 1
24, 0, 3.20659, 1
25, 0, 3.21331, 1
26, 0, 3.20771, 1
27, 0, 3.21245, 1
28, 0, 3.21232, 1
29, 0, 3.23994, 1
30, 0, 3.21331, 1
31, 0, 3.2176, 1
32, 0, 3.2096, 1
33, 0, 3.21946, 1
34, 0, 3.20387, 1
35, 0, 3.22723, 1
36, 0, 3.20848, 1
37, 0, 3.20893, 1
38, 0, 3.22163, 1
39, 0, 3.20934, 1
40, 0, 3.20922, 1
41, 0, 3.23043, 1
42, 0, 3.2192, 1
43, 0, 3.21741, 1
44, 0, 3.21974, 1
45, 0, 3.21654, 1
46, 0, 3.21395, 1
47, 0, 3.23418, 1
48, 0, 3.21741, 1
49, 0, 3.20957, 1
50, 0, 3.21331, 1
51, 0, 3.21946, 1
52, 0, 3.10544, 1
53, 0, 3.09056, 1
54, 0, 3.08646, 1
55, 0, 3.05357, 1
56, 0, 3.04947, 1
57, 0, 3.04096, 1
58, 0, 3.0584, 1
59, 0, 3.05322, 1
60, 0, 3.05584, 1
61, 0, 3.06643, 1
62, 0, 3.05357, 1
63, 0, 3.04845, 1
64, 0, 3.03786, 1
65, 0, 3.05971, 1
66, 0, 3.06586, 1
67, 0, 3.05296, 1
68, 0, 3.04333, 1
69, 0, 3.04995, 1
70, 0, 3.03882, 1
71, 0, 3.04358, 1
72, 0, 3.04829, 1
73, 0, 3.04538, 1
74, 0, 3.04394, 1
75, 0, 3.05629, 1
76, 0, 3.04333, 1
77, 0, 3.05085, 1
78, 0, 3.0511, 1
79, 0, 3.05418, 1
80, 0, 3.04742, 1
81, 0, 3.04077, 1
82, 0, 3.05206, 1
83, 0, 3.05955, 1
84, 0, 3.0457, 1
85, 0, 3.05152, 1
86, 0, 3.05683, 1
87, 0, 3.03923, 1
88, 0, 3.05322, 1
89, 0, 3.04947, 1
90, 0, 3.04371, 1
91, 0, 3.04266, 1
92, 0, 3.04902, 1
93, 0, 3.04774, 1
94, 0, 3.05254, 1
95, 0, 3.05085, 1
96, 0, 3.04742, 1
97, 0, 3.04554, 1
98, 0, 3.04538, 1
99, 0, 3.05392, 1
100, 0, 3.04653, 1
101, 0, 3.04528, 1
102, 0, 3.04947, 1
103, 0, 3.04448, 1
104, 0, 3.04947, 1
105, 0, 3.04742, 1
106, 0, 3.05219, 1
107, 0, 3.04742, 1
108, 0, 3.04947, 1
109, 0, 3.04266, 1
110, 0, 3.04275, 1
