Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.73939, 1
4, 0, 3.03763, 1
5, 0, 3.33238, 1
6, 0, 3.25222, 1
7, 0, 3.23987, 1
8, 0, 3.24243, 1
9, 0, 3.23584, 1
10, 0, 3.24608, 1
11, 0, 3.28125, 1
12, 0, 3.23706, 1
13, 0, 3.24579, 1
14, 0, 3.24586, 1
15, 0, 3.25034, 1
16, 0, 3.24157, 1
17, 0, 3.26227, 1
18, 0, 3.25549, 1
19, 0, 3.24746, 1
20, 0, 3.24813, 1
21, 0, 3.24112, 1
22, 0, 3.24758, 1
23, 0, 3.23997, 1
24, 0, 3.26138, 1
25, 0, 3.2455, 1
26, 0, 3.24003, 1
27, 0, 3.2233, 1
28, 0, 3.22691, 1
29, 0, 3.23766, 1
30, 0, 3.25373, 1
31, 0, 3.24086, 1
32, 0, 3.23152, 1
33, 0, 3.2375, 1
34, 0, 3.23696, 1
35, 0, 3.22867, 1
36, 0, 3.25232, 1
37, 0, 3.2297, 1
38, 0, 3.23882, 1
39, 0, 3.2297, 1
40, 0, 3.23165, 1
41, 0, 3.23859, 1
42, 0, 3.25187, 1
43, 0, 3.22253, 1
44, 0, 3.22947, 1
45, 0, 3.22765, 1
46, 0, 3.23584, 1
47, 0, 3.23171, 1
48, 0, 3.24982, 1
49, 0, 3.23238, 1
50, 0, 3.23213, 1
51, 0, 3.23379, 1
52, 0, 3.23203, 1
53, 0, 3.22762, 1
54, 0, 3.25152, 1
55, 0, 3.23459, 1
56, 0, 3.1441, 1
57, 0, 3.11501, 1
58, 0, 3.10896, 1
59, 0, 3.08294, 1
60, 0, 3.07814, 1
61, 0, 3.0679, 1
62, 0, 3.072, 1
63, 0, 3.06163, 1
64, 0, 3.06995, 1
65, 0, 3.07629, 1
66, 0, 3.072, 1
67, 0, 3.07366, 1
68, 0, 3.06586, 1
69, 0, 3.0633, 1
70, 0, 3.07763, 1
71, 0, 3.06246, 1
72, 0, 3.07405, 1
73, 0, 3.06704, 1
74, 0, 3.0753, 1
75, 0, 3.0761, 1
76, 0, 3.07888, 1
77, 0, 3.07046, 1
78, 0, 3.06704, 1
79, 0, 3.0761, 1
80, 0, 3.07344, 1
81, 0, 3.07136, 1
82, 0, 3.08224, 1
83, 0, 3.07594, 1
84, 0, 3.072, 1
85, 0, 3.06931, 1
86, 0, 3.072, 1
87, 0, 3.0767, 1
88, 0, 3.06826, 1
89, 0, 3.072, 1
90, 0, 3.08307, 1
91, 0, 3.07606, 1
92, 0, 3.07453, 1
93, 0, 3.07645, 1
94, 0, 3.0679, 1
95, 0, 3.076, 1
96, 0, 3.0775, 1
97, 0, 3.07914, 1
98, 0, 3.07235, 1
99, 0, 3.07386, 1
100, 0, 3.06934, 1
101, 0, 3.06989, 1
102, 0, 3.0688, 1
103, 0, 3.0679, 1
104, 0, 3.06819, 1
105, 0, 3.07664, 1
106, 0, 3.07056, 1
107, 0, 3.0679, 1
108, 0, 3.07862, 1
109, 0, 3.0727, 1
110, 0, 3.07424, 1
