Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.85622, 1
4, 0, 3.2479, 1
5, 0, 3.97264, 1
6, 0, 4.18611, 1
7, 0, 4.11635, 1
8, 0, 3.91168, 1
9, 0, 3.92115, 1
10, 0, 4.15475, 1
11, 0, 3.91987, 1
12, 0, 3.93216, 1
13, 0, 4.14925, 1
14, 0, 3.9215, 1
15, 0, 4.14848, 1
16, 0, 3.91469, 1
17, 0, 4.1463, 1
18, 0, 3.92192, 1
19, 0, 3.92218, 1
20, 0, 4.14515, 1
21, 0, 3.91875, 1
22, 0, 3.91782, 1
23, 0, 6.48326, 1
24, 0, 5.81222, 1
25, 0, 5.81194, 1
26, 0, 6.08256, 1
27, 0, 6.08813, 1
28, 0, 6.09328, 1
29, 0, 6.09552, 1
30, 0, 6.08083, 1
31, 0, 6.09894, 1
32, 0, 6.09075, 1
33, 0, 6.0887, 1
34, 0, 6.08461, 1
35, 0, 6.08461, 1
36, 0, 6.0833, 1
37, 0, 6.1032, 1
38, 0, 6.08906, 1
39, 0, 6.08406, 1
40, 0, 6.09894, 1
41, 0, 6.10874, 1
42, 0, 6.10544, 1
43, 0, 6.10131, 1
44, 0, 6.08461, 1
45, 0, 6.08922, 1
46, 0, 6.10301, 1
47, 0, 6.08922, 1
48, 0, 6.09114, 1
49, 0, 6.09478, 1
50, 0, 4.8593, 1
51, 0, 3.08416, 1
52, 0, 3.09066, 1
53, 0, 3.08429, 1
54, 0, 3.08838, 1
55, 0, 3.09933, 1
56, 0, 3.09043, 1
57, 0, 3.08429, 1
58, 0, 3.09043, 1
59, 0, 3.08816, 1
60, 0, 3.08048, 1
61, 0, 3.09043, 1
62, 0, 3.08653, 1
63, 0, 3.07725, 1
64, 0, 3.07747, 1
65, 0, 3.0911, 1
66, 0, 3.07811, 1
67, 0, 3.09043, 1
68, 0, 3.06282, 1
69, 0, 3.05766, 1
70, 0, 3.05747, 1
71, 0, 3.06029, 1
72, 0, 3.0688, 1
73, 0, 3.06138, 1
74, 0, 3.05901, 1
75, 0, 3.072, 1
76, 0, 3.06381, 1
77, 0, 3.06102, 1
78, 0, 3.06256, 1
79, 0, 3.07277, 1
80, 0, 3.06176, 1
81, 0, 3.06653, 1
82, 0, 3.06586, 1
83, 0, 3.06419, 1
84, 0, 3.06586, 1
85, 0, 3.07491, 1
86, 0, 3.05994, 1
87, 0, 3.07571, 1
88, 0, 3.0656, 1
89, 0, 3.06992, 1
90, 0, 3.06848, 1
91, 0, 3.06326, 1
92, 0, 3.06586, 1
93, 0, 3.0601, 1
94, 0, 3.06278, 1
95, 0, 3.06045, 1
96, 0, 3.05766, 1
97, 0, 3.05302, 1
98, 0, 3.04512, 1
99, 0, 3.05437, 1
100, 0, 3.06365, 1
101, 0, 3.05334, 1
102, 0, 3.04784, 1
103, 0, 3.04912, 1
104, 0, 3.0511, 1
105, 0, 3.05357, 1
106, 0, 3.05971, 1
107, 0, 3.0592, 1
108, 0, 3.0663, 1
109, 0, 3.05507, 1
110, 0, 3.0504, 1
