Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 4.15821, 1
4, 0, 4.13299, 1
5, 0, 4.33837, 1
6, 0, 4.0376, 1
7, 0, 4.33357, 1
8, 0, 4.31382, 1
9, 0, 4.09376, 1
10, 0, 4.30643, 1
11, 0, 4.31923, 1
12, 0, 4.33971, 1
13, 0, 4.10038, 1
14, 0, 4.32147, 1
15, 0, 4.33078, 1
16, 0, 4.32262, 1
17, 0, 4.1168, 1
18, 0, 4.32538, 1
19, 0, 4.31501, 1
20, 0, 4.31923, 1
21, 0, 4.09344, 1
22, 0, 4.34707, 1
23, 0, 4.28224, 1
24, 0, 4.28717, 1
25, 0, 4.28352, 1
26, 0, 4.28336, 1
27, 0, 4.08166, 1
28, 0, 4.28307, 1
29, 0, 4.29254, 1
30, 0, 4.28237, 1
31, 0, 4.06378, 1
32, 0, 4.08125, 1
33, 0, 4.29056, 1
34, 0, 4.29056, 1
35, 0, 4.28054, 1
36, 0, 4.0568, 1
37, 0, 3.23379, 1
38, 0, 3.21536, 1
39, 0, 3.21914, 1
40, 0, 3.21955, 1
41, 0, 3.21261, 1
42, 0, 3.21456, 1
43, 0, 3.24323, 1
44, 0, 3.21632, 1
45, 0, 3.21914, 1
46, 0, 3.21331, 1
47, 0, 3.21946, 1
48, 0, 3.21536, 1
49, 0, 3.12912, 1
50, 0, 3.09498, 1
51, 0, 3.09866, 1
52, 0, 3.06381, 1
53, 0, 3.06749, 1
54, 0, 3.05357, 1
55, 0, 3.06381, 1
56, 0, 3.06454, 1
57, 0, 3.05562, 1
58, 0, 3.07158, 1
59, 0, 3.06058, 1
60, 0, 3.05053, 1
61, 0, 3.04333, 1
62, 0, 3.04784, 1
63, 0, 3.05024, 1
64, 0, 3.05053, 1
65, 0, 3.04538, 1
66, 0, 3.04947, 1
67, 0, 3.05587, 1
68, 0, 3.05098, 1
69, 0, 3.04947, 1
70, 0, 3.04717, 1
71, 0, 3.04509, 1
72, 0, 3.04448, 1
73, 0, 3.04646, 1
74, 0, 3.05395, 1
75, 0, 3.03718, 1
76, 0, 3.05152, 1
77, 0, 3.05363, 1
78, 0, 3.05085, 1
79, 0, 3.04947, 1
80, 0, 3.04742, 1
81, 0, 3.04736, 1
82, 0, 3.04781, 1
83, 0, 3.04906, 1
84, 0, 3.05181, 1
85, 0, 3.05152, 1
86, 0, 3.04538, 1
87, 0, 3.04128, 1
88, 0, 3.05357, 1
89, 0, 3.07027, 1
90, 0, 3.06883, 1
91, 0, 3.06307, 1
92, 0, 3.05971, 1
93, 0, 3.05357, 1
94, 0, 3.0655, 1
95, 0, 3.05878, 1
96, 0, 3.05766, 1
97, 0, 3.05824, 1
98, 0, 3.06598, 1
99, 0, 3.06138, 1
100, 0, 3.05814, 1
101, 0, 3.06074, 1
102, 0, 3.05562, 1
103, 0, 3.06394, 1
104, 0, 3.06371, 1
105, 0, 3.06019, 1
106, 0, 3.06326, 1
107, 0, 3.05194, 1
108, 0, 3.05568, 1
109, 0, 3.05971, 1
110, 0, 3.06176, 1
