Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.87683, 1
4, 0, 3.02352, 1
5, 0, 3.25632, 1
6, 0, 3.24707, 1
7, 0, 3.23542, 1
8, 0, 3.24013, 1
9, 0, 3.23818, 1
10, 0, 3.25523, 1
11, 0, 3.25222, 1
12, 0, 3.23645, 1
13, 0, 3.23898, 1
14, 0, 3.2455, 1
15, 0, 3.24403, 1
16, 0, 3.24986, 1
17, 0, 3.27501, 1
18, 0, 3.24832, 1
19, 0, 3.24829, 1
20, 0, 3.23936, 1
21, 0, 3.25014, 1
22, 0, 3.24227, 1
23, 0, 3.26656, 1
24, 0, 3.23722, 1
25, 0, 3.23994, 1
26, 0, 3.24374, 1
27, 0, 3.23891, 1
28, 0, 3.22592, 1
29, 0, 3.24291, 1
30, 0, 3.23434, 1
31, 0, 3.23504, 1
32, 0, 3.24118, 1
33, 0, 3.22822, 1
34, 0, 3.23379, 1
35, 0, 3.23379, 1
36, 0, 3.26099, 1
37, 0, 3.2329, 1
38, 0, 3.23942, 1
39, 0, 3.22819, 1
40, 0, 3.23613, 1
41, 0, 3.2337, 1
42, 0, 3.25139, 1
43, 0, 3.22355, 1
44, 0, 3.22765, 1
45, 0, 3.2256, 1
46, 0, 3.23062, 1
47, 0, 3.22819, 1
48, 0, 3.24813, 1
49, 0, 3.23421, 1
50, 0, 3.22781, 1
51, 0, 3.23622, 1
52, 0, 3.24013, 1
53, 0, 3.23306, 1
54, 0, 3.25347, 1
55, 0, 3.12208, 1
56, 0, 3.10669, 1
57, 0, 3.11149, 1
58, 0, 3.0855, 1
59, 0, 3.08368, 1
60, 0, 3.0679, 1
61, 0, 3.08029, 1
62, 0, 3.0737, 1
63, 0, 3.07926, 1
64, 0, 3.07818, 1
65, 0, 3.07795, 1
66, 0, 3.07344, 1
67, 0, 3.072, 1
68, 0, 3.07994, 1
69, 0, 3.0793, 1
70, 0, 3.06842, 1
71, 0, 3.07264, 1
72, 0, 3.06627, 1
73, 0, 3.0679, 1
74, 0, 3.06803, 1
75, 0, 3.07021, 1
76, 0, 3.07242, 1
77, 0, 3.0761, 1
78, 0, 3.07827, 1
79, 0, 3.06755, 1
80, 0, 3.07242, 1
81, 0, 3.0679, 1
82, 0, 3.07149, 1
83, 0, 3.07814, 1
84, 0, 3.07146, 1
85, 0, 3.07194, 1
86, 0, 3.07405, 1
87, 0, 3.06765, 1
88, 0, 3.07299, 1
89, 0, 3.07184, 1
90, 0, 3.072, 1
91, 0, 3.06848, 1
92, 0, 3.08019, 1
93, 0, 3.07142, 1
94, 0, 3.07014, 1
95, 0, 3.06954, 1
96, 0, 3.06995, 1
97, 0, 3.06803, 1
98, 0, 3.072, 1
99, 0, 3.07098, 1
100, 0, 3.06938, 1
101, 0, 3.068, 1
102, 0, 3.07664, 1
103, 0, 3.07405, 1
104, 0, 3.06586, 1
105, 0, 3.0737, 1
106, 0, 3.07405, 1
107, 0, 3.06963, 1
108, 0, 3.07821, 1
109, 0, 3.07424, 1
110, 0, 3.07405, 1
