Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.11741, 1
4, 0, 3.0423, 1
5, 0, 3.15392, 1
6, 0, 3.25427, 1
7, 0, 3.24054, 1
8, 0, 3.23584, 1
9, 0, 3.24198, 1
10, 0, 3.23392, 1
11, 0, 3.26656, 1
12, 0, 3.24778, 1
13, 0, 3.24586, 1
14, 0, 3.24422, 1
15, 0, 3.24403, 1
16, 0, 3.24403, 1
17, 0, 3.26842, 1
18, 0, 3.2368, 1
19, 0, 3.23171, 1
20, 0, 3.24022, 1
21, 0, 3.24211, 1
22, 0, 3.25261, 1
23, 0, 3.25427, 1
24, 0, 3.25619, 1
25, 0, 3.24608, 1
26, 0, 3.24198, 1
27, 0, 3.24355, 1
28, 0, 3.2359, 1
29, 0, 3.25629, 1
30, 0, 3.2327, 1
31, 0, 3.2399, 1
32, 0, 3.24227, 1
33, 0, 3.23882, 1
34, 0, 3.2353, 1
35, 0, 3.2639, 1
36, 0, 3.23795, 1
37, 0, 3.24182, 1
38, 0, 3.23072, 1
39, 0, 3.24358, 1
40, 0, 3.24749, 1
41, 0, 3.25222, 1
42, 0, 3.22355, 1
43, 0, 3.23379, 1
44, 0, 3.23184, 1
45, 0, 3.23581, 1
46, 0, 3.22765, 1
47, 0, 3.22845, 1
48, 0, 3.26154, 1
49, 0, 3.23677, 1
50, 0, 3.23021, 1
51, 0, 3.23824, 1
52, 0, 3.2329, 1
53, 0, 3.22845, 1
54, 0, 3.25283, 1
55, 0, 3.22806, 1
56, 0, 3.23459, 1
57, 0, 3.23379, 1
58, 0, 3.23245, 1
59, 0, 3.13965, 1
60, 0, 3.1176, 1
61, 0, 3.10662, 1
62, 0, 3.08243, 1
63, 0, 3.07872, 1
64, 0, 3.07299, 1
65, 0, 3.08355, 1
66, 0, 3.07405, 1
67, 0, 3.07242, 1
68, 0, 3.08211, 1
69, 0, 3.07603, 1
70, 0, 3.06752, 1
71, 0, 3.07187, 1
72, 0, 3.07126, 1
73, 0, 3.07203, 1
74, 0, 3.07901, 1
75, 0, 3.0817, 1
76, 0, 3.06973, 1
77, 0, 3.072, 1
78, 0, 3.06304, 1
79, 0, 3.0688, 1
80, 0, 3.06765, 1
81, 0, 3.072, 1
82, 0, 3.0761, 1
83, 0, 3.06442, 1
84, 0, 3.06995, 1
85, 0, 3.06861, 1
86, 0, 3.06688, 1
87, 0, 3.06995, 1
88, 0, 3.072, 1
89, 0, 3.07606, 1
90, 0, 3.07869, 1
91, 0, 3.0712, 1
92, 0, 3.07974, 1
93, 0, 3.07619, 1
94, 0, 3.07405, 1
95, 0, 3.07395, 1
96, 0, 3.07306, 1
97, 0, 3.07702, 1
98, 0, 3.07405, 1
99, 0, 3.06109, 1
100, 0, 3.07798, 1
101, 0, 3.06867, 1
102, 0, 3.07357, 1
103, 0, 3.07578, 1
104, 0, 3.0641, 1
105, 0, 3.07254, 1
106, 0, 3.06963, 1
107, 0, 3.07578, 1
108, 0, 3.07034, 1
109, 0, 3.0751, 1
110, 0, 3.0712, 1
