Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.9656, 1
4, 0, 3.31702, 1
5, 0, 3.25898, 1
6, 0, 3.26246, 1
7, 0, 3.23872, 1
8, 0, 3.23994, 1
9, 0, 3.23379, 1
10, 0, 3.24301, 1
11, 0, 3.2432, 1
12, 0, 3.26246, 1
13, 0, 3.24608, 1
14, 0, 3.24058, 1
15, 0, 3.23789, 1
16, 0, 3.25568, 1
17, 0, 3.24576, 1
18, 0, 3.26218, 1
19, 0, 3.25171, 1
20, 0, 3.2343, 1
21, 0, 3.23478, 1
22, 0, 3.23949, 1
23, 0, 3.23958, 1
24, 0, 3.27456, 1
25, 0, 3.26003, 1
26, 0, 3.24502, 1
27, 0, 3.24208, 1
28, 0, 3.23174, 1
29, 0, 3.23885, 1
30, 0, 3.23379, 1
31, 0, 3.25632, 1
32, 0, 3.23206, 1
33, 0, 3.24144, 1
34, 0, 3.24115, 1
35, 0, 3.24157, 1
36, 0, 3.23334, 1
37, 0, 3.25245, 1
38, 0, 3.23984, 1
39, 0, 3.23347, 1
40, 0, 3.23994, 1
41, 0, 3.23251, 1
42, 0, 3.24403, 1
43, 0, 3.23562, 1
44, 0, 3.25734, 1
45, 0, 3.23635, 1
46, 0, 3.23366, 1
47, 0, 3.23248, 1
48, 0, 3.23677, 1
49, 0, 3.23651, 1
50, 0, 3.25222, 1
51, 0, 3.23021, 1
52, 0, 3.22982, 1
53, 0, 3.2295, 1
54, 0, 3.2336, 1
55, 0, 3.22816, 1
56, 0, 3.14621, 1
57, 0, 3.12186, 1
58, 0, 3.10605, 1
59, 0, 3.07405, 1
60, 0, 3.0712, 1
61, 0, 3.07405, 1
62, 0, 3.08042, 1
63, 0, 3.07734, 1
64, 0, 3.07341, 1
65, 0, 3.08554, 1
66, 0, 3.0735, 1
67, 0, 3.06694, 1
68, 0, 3.07539, 1
69, 0, 3.07261, 1
70, 0, 3.06381, 1
71, 0, 3.0776, 1
72, 0, 3.07814, 1
73, 0, 3.07155, 1
74, 0, 3.072, 1
75, 0, 3.07405, 1
76, 0, 3.06995, 1
77, 0, 3.072, 1
78, 0, 3.07814, 1
79, 0, 3.07955, 1
80, 0, 3.07386, 1
81, 0, 3.06666, 1
82, 0, 3.06861, 1
83, 0, 3.07389, 1
84, 0, 3.08189, 1
85, 0, 3.06854, 1
86, 0, 3.07405, 1
87, 0, 3.07776, 1
88, 0, 3.06979, 1
89, 0, 3.06586, 1
90, 0, 3.07245, 1
91, 0, 3.07664, 1
92, 0, 3.07722, 1
93, 0, 3.07789, 1
94, 0, 3.06637, 1
95, 0, 3.06816, 1
96, 0, 3.07059, 1
97, 0, 3.07133, 1
98, 0, 3.06944, 1
99, 0, 3.07293, 1
100, 0, 3.07379, 1
101, 0, 3.07818, 1
102, 0, 3.0737, 1
103, 0, 3.07248, 1
104, 0, 3.06397, 1
105, 0, 3.07405, 1
106, 0, 3.07958, 1
107, 0, 3.07405, 1
108, 0, 3.0713, 1
109, 0, 3.07402, 1
110, 0, 3.06995, 1
