Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.85894, 1
4, 0, 3.32294, 1
5, 0, 3.10467, 1
6, 0, 3.21402, 1
7, 0, 3.22141, 1
8, 0, 3.224, 1
9, 0, 3.23379, 1
10, 0, 3.22301, 1
11, 0, 3.24198, 1
12, 0, 3.22765, 1
13, 0, 3.21888, 1
14, 0, 3.2256, 1
15, 0, 3.2201, 1
16, 0, 3.22736, 1
17, 0, 3.24307, 1
18, 0, 3.22429, 1
19, 0, 3.22326, 1
20, 0, 3.22765, 1
21, 0, 3.20947, 1
22, 0, 3.22522, 1
23, 0, 3.23338, 1
24, 0, 3.2087, 1
25, 0, 3.2151, 1
26, 0, 3.20515, 1
27, 0, 3.20928, 1
28, 0, 3.23584, 1
29, 0, 3.22288, 1
30, 0, 3.21354, 1
31, 0, 3.21037, 1
32, 0, 3.22918, 1
33, 0, 3.21296, 1
34, 0, 3.22541, 1
35, 0, 3.23709, 1
36, 0, 3.21923, 1
37, 0, 3.21126, 1
38, 0, 3.22355, 1
39, 0, 3.2152, 1
40, 0, 3.21795, 1
41, 0, 3.2263, 1
42, 0, 3.20653, 1
43, 0, 3.21091, 1
44, 0, 3.21421, 1
45, 0, 3.20717, 1
46, 0, 3.21264, 1
47, 0, 3.22765, 1
48, 0, 3.21741, 1
49, 0, 3.11027, 1
50, 0, 3.08435, 1
51, 0, 3.08829, 1
52, 0, 3.04029, 1
53, 0, 3.04752, 1
54, 0, 3.0464, 1
55, 0, 3.06134, 1
56, 0, 3.05843, 1
57, 0, 3.05296, 1
58, 0, 3.06003, 1
59, 0, 3.05357, 1
60, 0, 3.04333, 1
61, 0, 3.05178, 1
62, 0, 3.05264, 1
63, 0, 3.0551, 1
64, 0, 3.04605, 1
65, 0, 3.04314, 1
66, 0, 3.05082, 1
67, 0, 3.05149, 1
68, 0, 3.05114, 1
69, 0, 3.04538, 1
70, 0, 3.05274, 1
71, 0, 3.04624, 1
72, 0, 3.05152, 1
73, 0, 3.05565, 1
74, 0, 3.04691, 1
75, 0, 3.04573, 1
76, 0, 3.05152, 1
77, 0, 3.04742, 1
78, 0, 3.05258, 1
79, 0, 3.0449, 1
80, 0, 3.05613, 1
81, 0, 3.05382, 1
82, 0, 3.05373, 1
83, 0, 3.04576, 1
84, 0, 3.05427, 1
85, 0, 3.04941, 1
86, 0, 3.04541, 1
87, 0, 3.0519, 1
88, 0, 3.04928, 1
89, 0, 3.04784, 1
90, 0, 3.05069, 1
91, 0, 3.05562, 1
92, 0, 3.04333, 1
93, 0, 3.05971, 1
94, 0, 3.05088, 1
95, 0, 3.04707, 1
96, 0, 3.04963, 1
97, 0, 3.0511, 1
98, 0, 3.04538, 1
99, 0, 3.0543, 1
100, 0, 3.04947, 1
101, 0, 3.04566, 1
102, 0, 3.04538, 1
103, 0, 3.04051, 1
104, 0, 3.04794, 1
105, 0, 3.04336, 1
106, 0, 3.04742, 1
107, 0, 3.05254, 1
108, 0, 3.0496, 1
109, 0, 3.04742, 1
110, 0, 3.0472, 1
