Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.37101, 1
4, 0, 3.04493, 1
5, 0, 3.25699, 1
6, 0, 3.26019, 1
7, 0, 3.2479, 1
8, 0, 3.2416, 1
9, 0, 3.23629, 1
10, 0, 3.24963, 1
11, 0, 3.24608, 1
12, 0, 3.27203, 1
13, 0, 3.25578, 1
14, 0, 3.24358, 1
15, 0, 3.26157, 1
16, 0, 3.24566, 1
17, 0, 3.24819, 1
18, 0, 3.24586, 1
19, 0, 3.28259, 1
20, 0, 3.25222, 1
21, 0, 3.24464, 1
22, 0, 3.24173, 1
23, 0, 3.23789, 1
24, 0, 3.28317, 1
25, 0, 3.23888, 1
26, 0, 3.24154, 1
27, 0, 3.24198, 1
28, 0, 3.2313, 1
29, 0, 3.23568, 1
30, 0, 3.26, 1
31, 0, 3.23603, 1
32, 0, 3.23309, 1
33, 0, 3.23584, 1
34, 0, 3.23597, 1
35, 0, 3.23306, 1
36, 0, 3.25018, 1
37, 0, 3.23994, 1
38, 0, 3.23584, 1
39, 0, 3.24451, 1
40, 0, 3.23379, 1
41, 0, 3.23373, 1
42, 0, 3.25645, 1
43, 0, 3.2471, 1
44, 0, 3.22762, 1
45, 0, 3.22944, 1
46, 0, 3.23789, 1
47, 0, 3.23366, 1
48, 0, 3.2407, 1
49, 0, 3.25098, 1
50, 0, 3.23696, 1
51, 0, 3.23261, 1
52, 0, 3.2256, 1
53, 0, 3.22765, 1
54, 0, 3.22355, 1
55, 0, 3.24986, 1
56, 0, 3.12691, 1
57, 0, 3.10867, 1
58, 0, 3.10477, 1
59, 0, 3.07648, 1
60, 0, 3.07798, 1
61, 0, 3.07011, 1
62, 0, 3.07763, 1
63, 0, 3.06816, 1
64, 0, 3.07389, 1
65, 0, 3.07562, 1
66, 0, 3.08429, 1
67, 0, 3.06182, 1
68, 0, 3.06797, 1
69, 0, 3.06893, 1
70, 0, 3.08128, 1
71, 0, 3.07027, 1
72, 0, 3.0672, 1
73, 0, 3.06381, 1
74, 0, 3.06586, 1
75, 0, 3.07418, 1
76, 0, 3.0728, 1
77, 0, 3.07501, 1
78, 0, 3.07738, 1
79, 0, 3.06163, 1
80, 0, 3.06938, 1
81, 0, 3.06621, 1
82, 0, 3.07405, 1
83, 0, 3.06784, 1
84, 0, 3.07571, 1
85, 0, 3.0656, 1
86, 0, 3.06973, 1
87, 0, 3.06778, 1
88, 0, 3.06624, 1
89, 0, 3.06995, 1
90, 0, 3.06301, 1
91, 0, 3.06842, 1
92, 0, 3.06509, 1
93, 0, 3.07363, 1
94, 0, 3.06618, 1
95, 0, 3.06662, 1
96, 0, 3.06995, 1
97, 0, 3.06634, 1
98, 0, 3.06771, 1
99, 0, 3.06931, 1
100, 0, 3.06867, 1
101, 0, 3.072, 1
102, 0, 3.072, 1
103, 0, 3.0745, 1
104, 0, 3.07411, 1
105, 0, 3.07386, 1
106, 0, 3.06717, 1
107, 0, 3.07427, 1
108, 0, 3.06989, 1
109, 0, 3.07405, 1
110, 0, 3.07664, 1
