Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.13712, 1
4, 0, 3.13712, 1
5, 0, 3.04538, 1
6, 0, 3.30957, 1
7, 0, 3.26451, 1
8, 0, 3.24093, 1
9, 0, 3.23379, 1
10, 0, 3.25149, 1
11, 0, 3.23978, 1
12, 0, 3.26035, 1
13, 0, 3.23379, 1
14, 0, 3.24774, 1
15, 0, 3.24723, 1
16, 0, 3.2384, 1
17, 0, 3.24547, 1
18, 0, 3.26192, 1
19, 0, 3.24198, 1
20, 0, 3.23379, 1
21, 0, 3.21946, 1
22, 0, 3.2328, 1
23, 0, 3.22886, 1
24, 0, 3.24403, 1
25, 0, 3.22355, 1
26, 0, 3.23379, 1
27, 0, 3.23018, 1
28, 0, 3.23309, 1
29, 0, 3.23379, 1
30, 0, 3.25427, 1
31, 0, 3.22653, 1
32, 0, 3.23574, 1
33, 0, 3.23859, 1
34, 0, 3.23322, 1
35, 0, 3.23789, 1
36, 0, 3.25622, 1
37, 0, 3.23603, 1
38, 0, 3.22928, 1
39, 0, 3.23178, 1
40, 0, 3.2297, 1
41, 0, 3.2279, 1
42, 0, 3.24947, 1
43, 0, 3.22726, 1
44, 0, 3.22733, 1
45, 0, 3.23174, 1
46, 0, 3.22928, 1
47, 0, 3.22762, 1
48, 0, 3.24813, 1
49, 0, 3.22755, 1
50, 0, 3.23379, 1
51, 0, 3.13114, 1
52, 0, 3.11779, 1
53, 0, 3.10438, 1
54, 0, 3.07296, 1
55, 0, 3.06502, 1
56, 0, 3.072, 1
57, 0, 3.0743, 1
58, 0, 3.07155, 1
59, 0, 3.0761, 1
60, 0, 3.08224, 1
61, 0, 3.07536, 1
62, 0, 3.07603, 1
63, 0, 3.06381, 1
64, 0, 3.07622, 1
65, 0, 3.06803, 1
66, 0, 3.07043, 1
67, 0, 3.072, 1
68, 0, 3.07405, 1
69, 0, 3.07002, 1
70, 0, 3.06381, 1
71, 0, 3.07014, 1
72, 0, 3.07814, 1
73, 0, 3.06586, 1
74, 0, 3.07235, 1
75, 0, 3.07597, 1
76, 0, 3.06941, 1
77, 0, 3.06749, 1
78, 0, 3.0759, 1
79, 0, 3.06445, 1
80, 0, 3.07206, 1
81, 0, 3.06554, 1
82, 0, 3.07142, 1
83, 0, 3.07325, 1
84, 0, 3.06198, 1
85, 0, 3.0687, 1
86, 0, 3.07088, 1
87, 0, 3.06586, 1
88, 0, 3.06973, 1
89, 0, 3.06995, 1
90, 0, 3.06672, 1
91, 0, 3.07018, 1
92, 0, 3.0705, 1
93, 0, 3.06541, 1
94, 0, 3.07536, 1
95, 0, 3.07142, 1
96, 0, 3.06749, 1
97, 0, 3.06586, 1
98, 0, 3.07027, 1
99, 0, 3.07027, 1
100, 0, 3.07366, 1
101, 0, 3.06995, 1
102, 0, 3.06138, 1
103, 0, 3.07293, 1
104, 0, 3.07302, 1
105, 0, 3.07475, 1
106, 0, 3.07136, 1
107, 0, 3.06838, 1
108, 0, 3.06586, 1
109, 0, 3.06432, 1
110, 0, 3.0697, 1
