Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 3.04282, 1
3, 0, 3.04282, 1
4, 0, 2.7416, 1
5, 0, 3.32013, 1
6, 0, 3.25533, 1
7, 0, 3.25082, 1
8, 0, 3.25082, 1
9, 0, 3.25034, 1
10, 0, 3.2536, 1
11, 0, 3.26374, 1
12, 0, 3.24704, 1
13, 0, 3.23584, 1
14, 0, 3.23664, 1
15, 0, 3.24173, 1
16, 0, 3.25677, 1
17, 0, 3.24698, 1
18, 0, 3.25018, 1
19, 0, 3.24144, 1
20, 0, 3.25405, 1
21, 0, 3.2441, 1
22, 0, 3.24403, 1
23, 0, 3.25043, 1
24, 0, 3.22531, 1
25, 0, 3.24272, 1
26, 0, 3.23174, 1
27, 0, 3.2287, 1
28, 0, 3.24864, 1
29, 0, 3.24838, 1
30, 0, 3.23994, 1
31, 0, 3.23254, 1
32, 0, 3.23648, 1
33, 0, 3.23174, 1
34, 0, 3.25232, 1
35, 0, 3.23357, 1
36, 0, 3.23379, 1
37, 0, 3.23763, 1
38, 0, 3.23603, 1
39, 0, 3.23174, 1
40, 0, 3.24858, 1
41, 0, 3.23219, 1
42, 0, 3.22842, 1
43, 0, 3.24291, 1
44, 0, 3.25194, 1
45, 0, 3.23891, 1
46, 0, 3.24806, 1
47, 0, 3.26109, 1
48, 0, 3.24803, 1
49, 0, 3.23526, 1
50, 0, 3.24054, 1
51, 0, 3.23427, 1
52, 0, 3.2401, 1
53, 0, 3.25994, 1
54, 0, 3.14163, 1
55, 0, 3.11533, 1
56, 0, 3.10477, 1
57, 0, 3.07814, 1
58, 0, 3.08173, 1
59, 0, 3.07261, 1
60, 0, 3.07776, 1
61, 0, 3.08694, 1
62, 0, 3.09027, 1
63, 0, 3.09498, 1
64, 0, 3.09258, 1
65, 0, 3.07814, 1
66, 0, 3.07814, 1
67, 0, 3.08429, 1
68, 0, 3.08349, 1
69, 0, 3.09085, 1
70, 0, 3.06995, 1
71, 0, 3.07939, 1
72, 0, 3.072, 1
73, 0, 3.06995, 1
74, 0, 3.08243, 1
75, 0, 3.09526, 1
76, 0, 3.07859, 1
77, 0, 3.07446, 1
78, 0, 3.07264, 1
79, 0, 3.07965, 1
80, 0, 3.07776, 1
81, 0, 3.06739, 1
82, 0, 3.07216, 1
83, 0, 3.0679, 1
84, 0, 3.07014, 1
85, 0, 3.07478, 1
86, 0, 3.0761, 1
87, 0, 3.08774, 1
88, 0, 3.08224, 1
89, 0, 3.08253, 1
90, 0, 3.07664, 1
91, 0, 3.07344, 1
92, 0, 3.06381, 1
93, 0, 3.08019, 1
94, 0, 3.07405, 1
95, 0, 3.07635, 1
96, 0, 3.07139, 1
97, 0, 3.0679, 1
98, 0, 3.06864, 1
99, 0, 3.07354, 1
100, 0, 3.07104, 1
101, 0, 3.07485, 1
102, 0, 3.07056, 1
103, 0, 3.06749, 1
104, 0, 3.07011, 1
105, 0, 3.0679, 1
106, 0, 3.06781, 1
107, 0, 3.07274, 1
108, 0, 3.06995, 1
109, 0, 3.072, 1
110, 0, 3.07235, 1
