Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.71024, 1
4, 0, 3.28499, 1
5, 0, 9.96208, 1
6, 0, 6.15408, 1
7, 0, 11.7222, 1
8, 0, 5.80877, 1
9, 0, 16.3449, 1
10, 0, 15.4733, 1
11, 0, 15.5209, 1
12, 0, 16.64, 1
13, 0, 16.6427, 1
14, 0, 15.4668, 1
15, 0, 15.5525, 1
16, 0, 10.3096, 1
17, 0, 6.40304, 1
18, 0, 6.41024, 1
19, 0, 6.3959, 1
20, 0, 6.4039, 1
21, 0, 6.40758, 1
22, 0, 6.41229, 1
23, 0, 6.41024, 1
24, 0, 6.40662, 1
25, 0, 6.40566, 1
26, 0, 6.38896, 1
27, 0, 6.40416, 1
28, 0, 6.41267, 1
29, 0, 6.39798, 1
30, 0, 6.40285, 1
31, 0, 6.39181, 1
32, 0, 6.40298, 1
33, 0, 6.4143, 1
34, 0, 6.40429, 1
35, 0, 6.39837, 1
36, 0, 6.40077, 1
37, 0, 6.40128, 1
38, 0, 6.41757, 1
39, 0, 6.40662, 1
40, 0, 6.38426, 1
41, 0, 6.39181, 1
42, 0, 3.53914, 1
43, 0, 3.10237, 1
44, 0, 3.10563, 1
45, 0, 3.08237, 1
46, 0, 3.08173, 1
47, 0, 3.08019, 1
48, 0, 3.0823, 1
49, 0, 3.07632, 1
50, 0, 3.08429, 1
51, 0, 3.07776, 1
52, 0, 3.08045, 1
53, 0, 3.0761, 1
54, 0, 3.08224, 1
55, 0, 3.08224, 1
56, 0, 3.08358, 1
57, 0, 3.07814, 1
58, 0, 3.0839, 1
59, 0, 3.08429, 1
60, 0, 3.08531, 1
61, 0, 3.07984, 1
62, 0, 3.09062, 1
63, 0, 3.05683, 1
64, 0, 3.05725, 1
65, 0, 3.05542, 1
66, 0, 3.064, 1
67, 0, 3.05837, 1
68, 0, 3.05594, 1
69, 0, 3.05766, 1
70, 0, 3.05187, 1
71, 0, 3.05955, 1
72, 0, 3.06032, 1
73, 0, 3.05654, 1
74, 0, 3.05517, 1
75, 0, 3.05152, 1
76, 0, 3.05376, 1
77, 0, 3.05997, 1
78, 0, 3.06586, 1
79, 0, 3.05725, 1
80, 0, 3.05904, 1
81, 0, 3.05107, 1
82, 0, 3.06138, 1
83, 0, 3.06538, 1
84, 0, 3.0681, 1
85, 0, 3.05507, 1
86, 0, 3.06269, 1
87, 0, 3.04883, 1
88, 0, 3.04925, 1
89, 0, 3.04742, 1
90, 0, 3.0537, 1
91, 0, 3.05014, 1
92, 0, 3.04483, 1
93, 0, 3.056, 1
94, 0, 3.04742, 1
95, 0, 3.04992, 1
96, 0, 3.05546, 1
97, 0, 3.0505, 1
98, 0, 3.0505, 1
99, 0, 3.04755, 1
100, 0, 3.0489, 1
101, 0, 3.04883, 1
102, 0, 3.05174, 1
103, 0, 3.05152, 1
104, 0, 3.04602, 1
105, 0, 3.04576, 1
106, 0, 3.05232, 1
107, 0, 3.05984, 1
108, 0, 3.04947, 1
109, 0, 3.0495, 1
110, 0, 3.04742, 1
