Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.73818, 1
4, 0, 3.30986, 1
5, 0, 3.44762, 1
6, 0, 3.26042, 1
7, 0, 3.24614, 1
8, 0, 3.24234, 1
9, 0, 3.24339, 1
10, 0, 3.24381, 1
11, 0, 3.26064, 1
12, 0, 3.24202, 1
13, 0, 3.23782, 1
14, 0, 3.23248, 1
15, 0, 3.24413, 1
16, 0, 3.24403, 1
17, 0, 3.25555, 1
18, 0, 3.24563, 1
19, 0, 3.23981, 1
20, 0, 3.23779, 1
21, 0, 3.24157, 1
22, 0, 3.23251, 1
23, 0, 3.25888, 1
24, 0, 3.24134, 1
25, 0, 3.23984, 1
26, 0, 3.24368, 1
27, 0, 3.23366, 1
28, 0, 3.23293, 1
29, 0, 3.25043, 1
30, 0, 3.23312, 1
31, 0, 3.2256, 1
32, 0, 3.23344, 1
33, 0, 3.2256, 1
34, 0, 3.2416, 1
35, 0, 3.26403, 1
36, 0, 3.23939, 1
37, 0, 3.232, 1
38, 0, 3.23389, 1
39, 0, 3.23594, 1
40, 0, 3.22986, 1
41, 0, 3.24976, 1
42, 0, 3.23584, 1
43, 0, 3.23798, 1
44, 0, 3.22682, 1
45, 0, 3.23142, 1
46, 0, 3.23584, 1
47, 0, 3.25312, 1
48, 0, 3.23174, 1
49, 0, 3.2256, 1
50, 0, 3.2351, 1
51, 0, 3.23392, 1
52, 0, 3.2256, 1
53, 0, 3.25485, 1
54, 0, 3.22688, 1
55, 0, 3.23174, 1
56, 0, 3.2297, 1
57, 0, 3.23206, 1
58, 0, 3.12755, 1
59, 0, 3.10963, 1
60, 0, 3.11146, 1
61, 0, 3.07405, 1
62, 0, 3.06954, 1
63, 0, 3.07437, 1
64, 0, 3.07398, 1
65, 0, 3.07824, 1
66, 0, 3.07117, 1
67, 0, 3.07814, 1
68, 0, 3.07814, 1
69, 0, 3.07405, 1
70, 0, 3.06995, 1
71, 0, 3.07043, 1
72, 0, 3.0696, 1
73, 0, 3.06806, 1
74, 0, 3.07139, 1
75, 0, 3.07546, 1
76, 0, 3.07587, 1
77, 0, 3.07219, 1
78, 0, 3.07302, 1
79, 0, 3.072, 1
80, 0, 3.07347, 1
81, 0, 3.07222, 1
82, 0, 3.07008, 1
83, 0, 3.07126, 1
84, 0, 3.07482, 1
85, 0, 3.07322, 1
86, 0, 3.07366, 1
87, 0, 3.07613, 1
88, 0, 3.07434, 1
89, 0, 3.06765, 1
90, 0, 3.072, 1
91, 0, 3.07814, 1
92, 0, 3.08282, 1
93, 0, 3.07027, 1
94, 0, 3.06957, 1
95, 0, 3.06941, 1
96, 0, 3.0761, 1
97, 0, 3.07814, 1
98, 0, 3.07328, 1
99, 0, 3.07789, 1
100, 0, 3.06854, 1
101, 0, 3.06816, 1
102, 0, 3.07242, 1
103, 0, 3.07101, 1
104, 0, 3.07014, 1
105, 0, 3.07398, 1
106, 0, 3.07258, 1
107, 0, 3.07322, 1
108, 0, 3.072, 1
109, 0, 3.07869, 1
110, 0, 3.072, 1
