Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.96717, 1
4, 0, 3.30509, 1
5, 0, 12.249, 1
6, 0, 5.24906, 1
7, 0, 5.84058, 1
8, 0, 6.13926, 1
9, 0, 14.2725, 1
10, 0, 15.422, 1
11, 0, 15.4167, 1
12, 0, 15.4747, 1
13, 0, 14.3933, 1
14, 0, 14.4012, 1
15, 0, 15.4644, 1
16, 0, 15.4644, 1
17, 0, 15.5238, 1
18, 0, 14.3831, 1
19, 0, 14.3483, 1
20, 0, 14.3818, 1
21, 0, 12.9613, 1
22, 0, 3.924, 1
23, 0, 3.92192, 1
24, 0, 4.14451, 1
25, 0, 4.14067, 1
26, 0, 4.14762, 1
27, 0, 4.15706, 1
28, 0, 4.14646, 1
29, 0, 3.74192, 1
30, 0, 3.74371, 1
31, 0, 4.15187, 1
32, 0, 3.9199, 1
33, 0, 4.14758, 1
34, 0, 3.74394, 1
35, 0, 4.15203, 1
36, 0, 4.15056, 1
37, 0, 3.93686, 1
38, 0, 4.14627, 1
39, 0, 3.74189, 1
40, 0, 3.75565, 1
41, 0, 4.13696, 1
42, 0, 3.88925, 1
43, 0, 4.11648, 1
44, 0, 4.11827, 1
45, 0, 4.11443, 1
46, 0, 4.11853, 1
47, 0, 4.11488, 1
48, 0, 3.87686, 1
49, 0, 4.12262, 1
50, 0, 3.71731, 1
51, 0, 3.71677, 1
52, 0, 3.71318, 1
53, 0, 3.89162, 1
54, 0, 4.11443, 1
55, 0, 4.11837, 1
56, 0, 4.11619, 1
57, 0, 3.88269, 1
58, 0, 4.1232, 1
59, 0, 4.12278, 1
60, 0, 3.06586, 1
61, 0, 3.04973, 1
62, 0, 3.05037, 1
63, 0, 3.0679, 1
64, 0, 3.06176, 1
65, 0, 3.05565, 1
66, 0, 3.0633, 1
67, 0, 3.06006, 1
68, 0, 3.05846, 1
69, 0, 3.06246, 1
70, 0, 3.05814, 1
71, 0, 3.06285, 1
72, 0, 3.05312, 1
73, 0, 3.07405, 1
74, 0, 3.06058, 1
75, 0, 3.07168, 1
76, 0, 3.06522, 1
77, 0, 3.07802, 1
78, 0, 3.0576, 1
79, 0, 3.06746, 1
80, 0, 3.05674, 1
81, 0, 3.06458, 1
82, 0, 3.05562, 1
83, 0, 3.07523, 1
84, 0, 3.05344, 1
85, 0, 3.0616, 1
86, 0, 3.05293, 1
87, 0, 3.05722, 1
88, 0, 3.05933, 1
89, 0, 3.05194, 1
90, 0, 3.0425, 1
91, 0, 3.05699, 1
92, 0, 3.05482, 1
93, 0, 3.06106, 1
94, 0, 3.0528, 1
95, 0, 3.05971, 1
96, 0, 3.05901, 1
97, 0, 3.05693, 1
98, 0, 3.06829, 1
99, 0, 3.06208, 1
100, 0, 3.06365, 1
101, 0, 3.06205, 1
102, 0, 3.05766, 1
103, 0, 3.06176, 1
104, 0, 3.0568, 1
105, 0, 3.06762, 1
106, 0, 3.05443, 1
107, 0, 3.06147, 1
108, 0, 3.04218, 1
109, 0, 3.06157, 1
110, 0, 3.05971, 1
