Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 2.85328, 1
3, 0, 2.85328, 1
4, 0, 2.89792, 1
5, 0, 3.19181, 1
6, 0, 3.22099, 1
7, 0, 3.21386, 1
8, 0, 3.22192, 1
9, 0, 3.21741, 1
10, 0, 3.24454, 1
11, 0, 3.2136, 1
12, 0, 3.22957, 1
13, 0, 3.22755, 1
14, 0, 3.22966, 1
15, 0, 3.2256, 1
16, 0, 3.21946, 1
17, 0, 3.23146, 1
18, 0, 3.22093, 1
19, 0, 3.20701, 1
20, 0, 3.2152, 1
21, 0, 3.21658, 1
22, 0, 3.21376, 1
23, 0, 3.2215, 1
24, 0, 3.23469, 1
25, 0, 3.21786, 1
26, 0, 3.21014, 1
27, 0, 3.22346, 1
28, 0, 3.20989, 1
29, 0, 3.20314, 1
30, 0, 3.24291, 1
31, 0, 3.21946, 1
32, 0, 3.21808, 1
33, 0, 3.2153, 1
34, 0, 3.20941, 1
35, 0, 3.24198, 1
36, 0, 3.21597, 1
37, 0, 3.20547, 1
38, 0, 3.21126, 1
39, 0, 3.21126, 1
40, 0, 3.22138, 1
41, 0, 3.2089, 1
42, 0, 3.23136, 1
43, 0, 3.20669, 1
44, 0, 3.20512, 1
45, 0, 3.20336, 1
46, 0, 3.20922, 1
47, 0, 3.10067, 1
48, 0, 3.0961, 1
49, 0, 3.08256, 1
50, 0, 3.05562, 1
51, 0, 3.05357, 1
52, 0, 3.05466, 1
53, 0, 3.05811, 1
54, 0, 3.05338, 1
55, 0, 3.0497, 1
56, 0, 3.06058, 1
57, 0, 3.05459, 1
58, 0, 3.05155, 1
59, 0, 3.04742, 1
60, 0, 3.04435, 1
61, 0, 3.04374, 1
62, 0, 3.04115, 1
63, 0, 3.04758, 1
64, 0, 3.04928, 1
65, 0, 3.04278, 1
66, 0, 3.04742, 1
67, 0, 3.04406, 1
68, 0, 3.05354, 1
69, 0, 3.04515, 1
70, 0, 3.04566, 1
71, 0, 3.03965, 1
72, 0, 3.0473, 1
73, 0, 3.05162, 1
74, 0, 3.03962, 1
75, 0, 3.04694, 1
76, 0, 3.04957, 1
77, 0, 3.04323, 1
78, 0, 3.05053, 1
79, 0, 3.04128, 1
80, 0, 3.04634, 1
81, 0, 3.04947, 1
82, 0, 3.04714, 1
83, 0, 3.04122, 1
84, 0, 3.05766, 1
85, 0, 3.03971, 1
86, 0, 3.04774, 1
87, 0, 3.04742, 1
88, 0, 3.04166, 1
89, 0, 3.04947, 1
90, 0, 3.03818, 1
91, 0, 3.04288, 1
92, 0, 3.04947, 1
93, 0, 3.04742, 1
94, 0, 3.04701, 1
95, 0, 3.04742, 1
96, 0, 3.04224, 1
97, 0, 3.04128, 1
98, 0, 3.04486, 1
99, 0, 3.04176, 1
100, 0, 3.04509, 1
101, 0, 3.04906, 1
102, 0, 3.04995, 1
103, 0, 3.04819, 1
104, 0, 3.04774, 1
105, 0, 3.04595, 1
106, 0, 3.04531, 1
107, 0, 3.04333, 1
108, 0, 3.04349, 1
109, 0, 3.04077, 1
110, 0, 3.04742, 1
