Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.05094, 1
4, 0, 3.30262, 1
5, 0, 3.98336, 1
6, 0, 4.17818, 1
7, 0, 4.09552, 1
8, 0, 5.08928, 1
9, 0, 14.361, 1
10, 0, 14.4925, 1
11, 0, 14.3852, 1
12, 0, 15.4646, 1
13, 0, 15.4564, 1
14, 0, 15.4724, 1
15, 0, 14.3557, 1
16, 0, 14.5654, 1
17, 0, 15.4664, 1
18, 0, 15.5177, 1
19, 0, 9.56138, 1
20, 0, 5.61901, 1
21, 0, 5.6344, 1
22, 0, 5.60742, 1
23, 0, 5.63274, 1
24, 0, 5.62176, 1
25, 0, 5.61155, 1
26, 0, 5.6159, 1
27, 0, 5.62422, 1
28, 0, 5.61152, 1
29, 0, 5.632, 1
30, 0, 5.6177, 1
31, 0, 5.6431, 1
32, 0, 5.62131, 1
33, 0, 5.62221, 1
34, 0, 5.62307, 1
35, 0, 5.60611, 1
36, 0, 3.07629, 1
37, 0, 3.08429, 1
38, 0, 3.09658, 1
39, 0, 3.08602, 1
40, 0, 3.08851, 1
41, 0, 3.08429, 1
42, 0, 3.08326, 1
43, 0, 3.08634, 1
44, 0, 3.08634, 1
45, 0, 3.09498, 1
46, 0, 3.0857, 1
47, 0, 3.07936, 1
48, 0, 3.0897, 1
49, 0, 3.09744, 1
50, 0, 3.08851, 1
51, 0, 3.06227, 1
52, 0, 3.06691, 1
53, 0, 3.06291, 1
54, 0, 3.06483, 1
55, 0, 3.06176, 1
56, 0, 3.06176, 1
57, 0, 3.05357, 1
58, 0, 3.06266, 1
59, 0, 3.06381, 1
60, 0, 3.06557, 1
61, 0, 3.06586, 1
62, 0, 3.0655, 1
63, 0, 3.06432, 1
64, 0, 3.06579, 1
65, 0, 3.06211, 1
66, 0, 3.0679, 1
67, 0, 3.0656, 1
68, 0, 3.06381, 1
69, 0, 3.06198, 1
70, 0, 3.06586, 1
71, 0, 3.07043, 1
72, 0, 3.06368, 1
73, 0, 3.05789, 1
74, 0, 3.05859, 1
75, 0, 3.0505, 1
76, 0, 3.05766, 1
77, 0, 3.05971, 1
78, 0, 3.06445, 1
79, 0, 3.05549, 1
80, 0, 3.05994, 1
81, 0, 3.07216, 1
82, 0, 3.06176, 1
83, 0, 3.06586, 1
84, 0, 3.05494, 1
85, 0, 3.05834, 1
86, 0, 3.06416, 1
87, 0, 3.06131, 1
88, 0, 3.05789, 1
89, 0, 3.05066, 1
90, 0, 3.04538, 1
91, 0, 3.05094, 1
92, 0, 3.06256, 1
93, 0, 3.05939, 1
94, 0, 3.05475, 1
95, 0, 3.05475, 1
96, 0, 3.05766, 1
97, 0, 3.05459, 1
98, 0, 3.06218, 1
99, 0, 3.0561, 1
100, 0, 3.0591, 1
101, 0, 3.06317, 1
102, 0, 3.05891, 1
103, 0, 3.05712, 1
104, 0, 3.05651, 1
105, 0, 3.05376, 1
106, 0, 3.05376, 1
107, 0, 3.05098, 1
108, 0, 3.05523, 1
109, 0, 3.05347, 1
110, 0, 3.06205, 1
