Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.71334, 1
4, 0, 3.27248, 1
5, 0, 3.23222, 1
6, 0, 3.21411, 1
7, 0, 3.23792, 1
8, 0, 3.20986, 1
9, 0, 3.2239, 1
10, 0, 3.2256, 1
11, 0, 3.21238, 1
12, 0, 3.22957, 1
13, 0, 3.2215, 1
14, 0, 3.2392, 1
15, 0, 3.21946, 1
16, 0, 3.21763, 1
17, 0, 3.21331, 1
18, 0, 3.21715, 1
19, 0, 3.22278, 1
20, 0, 3.23341, 1
21, 0, 3.21754, 1
22, 0, 3.2167, 1
23, 0, 3.21606, 1
24, 0, 3.21709, 1
25, 0, 3.21738, 1
26, 0, 3.23174, 1
27, 0, 3.21946, 1
28, 0, 3.21507, 1
29, 0, 3.20717, 1
30, 0, 3.21062, 1
31, 0, 3.20525, 1
32, 0, 3.23414, 1
33, 0, 3.20512, 1
34, 0, 3.20922, 1
35, 0, 3.20707, 1
36, 0, 3.21318, 1
37, 0, 3.20922, 1
38, 0, 3.22134, 1
39, 0, 3.21123, 1
40, 0, 3.20781, 1
41, 0, 3.2088, 1
42, 0, 3.21235, 1
43, 0, 3.21763, 1
44, 0, 3.2313, 1
45, 0, 3.2064, 1
46, 0, 3.20621, 1
47, 0, 3.21501, 1
48, 0, 3.20522, 1
49, 0, 3.20717, 1
50, 0, 3.22538, 1
51, 0, 3.2001, 1
52, 0, 3.21331, 1
53, 0, 3.2025, 1
54, 0, 3.20102, 1
55, 0, 3.20419, 1
56, 0, 3.21962, 1
57, 0, 3.10109, 1
58, 0, 3.07814, 1
59, 0, 3.08522, 1
60, 0, 3.05123, 1
61, 0, 3.04493, 1
62, 0, 3.04749, 1
63, 0, 3.05606, 1
64, 0, 3.04992, 1
65, 0, 3.04614, 1
66, 0, 3.05354, 1
67, 0, 3.05149, 1
68, 0, 3.04947, 1
69, 0, 3.05152, 1
70, 0, 3.04157, 1
71, 0, 3.04925, 1
72, 0, 3.05357, 1
73, 0, 3.04147, 1
74, 0, 3.0535, 1
75, 0, 3.04986, 1
76, 0, 3.05344, 1
77, 0, 3.04678, 1
78, 0, 3.05053, 1
79, 0, 3.04451, 1
80, 0, 3.04525, 1
81, 0, 3.03898, 1
82, 0, 3.04538, 1
83, 0, 3.04947, 1
84, 0, 3.04538, 1
85, 0, 3.04269, 1
86, 0, 3.0472, 1
87, 0, 3.03914, 1
88, 0, 3.04019, 1
89, 0, 3.04304, 1
90, 0, 3.04947, 1
91, 0, 3.04448, 1
92, 0, 3.03734, 1
93, 0, 3.04333, 1
94, 0, 3.04128, 1
95, 0, 3.04589, 1
96, 0, 3.04378, 1
97, 0, 3.03949, 1
98, 0, 3.04333, 1
99, 0, 3.05536, 1
100, 0, 3.04525, 1
101, 0, 3.04947, 1
102, 0, 3.04742, 1
103, 0, 3.04333, 1
104, 0, 3.04698, 1
105, 0, 3.04704, 1
106, 0, 3.04634, 1
107, 0, 3.04957, 1
108, 0, 3.04602, 1
109, 0, 3.04922, 1
110, 0, 3.04742, 1
