Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 2.88154, 1
4, 0, 3.35299, 1
5, 0, 3.04787, 1
6, 0, 3.24634, 1
7, 0, 3.24486, 1
8, 0, 3.24403, 1
9, 0, 3.24112, 1
10, 0, 3.25987, 1
11, 0, 3.24285, 1
12, 0, 3.25427, 1
13, 0, 3.2377, 1
14, 0, 3.23821, 1
15, 0, 3.23597, 1
16, 0, 3.25283, 1
17, 0, 3.2808, 1
18, 0, 3.24346, 1
19, 0, 3.24797, 1
20, 0, 3.25334, 1
21, 0, 3.25219, 1
22, 0, 3.24218, 1
23, 0, 3.27248, 1
24, 0, 3.24598, 1
25, 0, 3.25942, 1
26, 0, 3.24339, 1
27, 0, 3.23389, 1
28, 0, 3.23088, 1
29, 0, 3.25232, 1
30, 0, 3.23584, 1
31, 0, 3.22781, 1
32, 0, 3.2256, 1
33, 0, 3.2327, 1
34, 0, 3.26445, 1
35, 0, 3.23277, 1
36, 0, 3.23174, 1
37, 0, 3.23648, 1
38, 0, 3.21946, 1
39, 0, 3.23549, 1
40, 0, 3.23405, 1
41, 0, 3.25235, 1
42, 0, 3.2385, 1
43, 0, 3.23507, 1
44, 0, 3.22982, 1
45, 0, 3.23584, 1
46, 0, 3.23661, 1
47, 0, 3.25206, 1
48, 0, 3.23293, 1
49, 0, 3.2288, 1
50, 0, 3.22992, 1
51, 0, 3.23104, 1
52, 0, 3.23773, 1
53, 0, 3.2536, 1
54, 0, 3.22544, 1
55, 0, 3.11904, 1
56, 0, 3.10576, 1
57, 0, 3.10797, 1
58, 0, 3.08093, 1
59, 0, 3.07834, 1
60, 0, 3.06995, 1
61, 0, 3.08045, 1
62, 0, 3.07613, 1
63, 0, 3.07331, 1
64, 0, 3.0783, 1
65, 0, 3.07744, 1
66, 0, 3.07581, 1
67, 0, 3.0679, 1
68, 0, 3.072, 1
69, 0, 3.07203, 1
70, 0, 3.0679, 1
71, 0, 3.07405, 1
72, 0, 3.06608, 1
73, 0, 3.07069, 1
74, 0, 3.07357, 1
75, 0, 3.06397, 1
76, 0, 3.06381, 1
77, 0, 3.072, 1
78, 0, 3.07194, 1
79, 0, 3.06416, 1
80, 0, 3.08077, 1
81, 0, 3.06739, 1
82, 0, 3.07654, 1
83, 0, 3.07024, 1
84, 0, 3.07107, 1
85, 0, 3.06893, 1
86, 0, 3.07219, 1
87, 0, 3.0759, 1
88, 0, 3.07795, 1
89, 0, 3.06886, 1
90, 0, 3.06957, 1
91, 0, 3.07053, 1
92, 0, 3.07843, 1
93, 0, 3.06995, 1
94, 0, 3.06627, 1
95, 0, 3.06954, 1
96, 0, 3.06698, 1
97, 0, 3.06918, 1
98, 0, 3.072, 1
99, 0, 3.06381, 1
100, 0, 3.07859, 1
101, 0, 3.06979, 1
102, 0, 3.072, 1
103, 0, 3.07456, 1
104, 0, 3.06909, 1
105, 0, 3.06742, 1
106, 0, 3.06835, 1
107, 0, 3.07219, 1
108, 0, 3.07549, 1
109, 0, 3.0737, 1
110, 0, 3.0703, 1
