Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.24125, 1
4, 0, 3.16211, 1
5, 0, 3.9711, 1
6, 0, 3.95949, 1
7, 0, 4.09104, 1
8, 0, 3.91184, 1
9, 0, 4.13434, 1
10, 0, 3.92726, 1
11, 0, 4.13136, 1
12, 0, 3.92438, 1
13, 0, 4.13696, 1
14, 0, 4.14291, 1
15, 0, 4.18816, 1
16, 0, 13.3397, 1
17, 0, 13.439, 1
18, 0, 13.5294, 1
19, 0, 13.4588, 1
20, 0, 13.439, 1
21, 0, 14.4916, 1
22, 0, 14.4875, 1
23, 0, 14.4759, 1
24, 0, 8.87603, 1
25, 0, 4.5904, 1
26, 0, 4.3561, 1
27, 0, 4.58925, 1
28, 0, 4.5903, 1
29, 0, 4.34781, 1
30, 0, 4.35814, 1
31, 0, 4.58877, 1
32, 0, 4.58253, 1
33, 0, 4.35203, 1
34, 0, 4.58342, 1
35, 0, 4.58995, 1
36, 0, 4.59418, 1
37, 0, 4.58922, 1
38, 0, 4.58256, 1
39, 0, 4.60067, 1
40, 0, 4.34586, 1
41, 0, 4.59971, 1
42, 0, 4.0328, 1
43, 0, 3.06701, 1
44, 0, 3.0616, 1
45, 0, 3.05878, 1
46, 0, 3.05418, 1
47, 0, 3.05357, 1
48, 0, 3.05357, 1
49, 0, 3.05357, 1
50, 0, 3.05562, 1
51, 0, 3.06083, 1
52, 0, 3.064, 1
53, 0, 3.05709, 1
54, 0, 3.05789, 1
55, 0, 3.06022, 1
56, 0, 3.05565, 1
57, 0, 3.05766, 1
58, 0, 3.0569, 1
59, 0, 3.06611, 1
60, 0, 3.06195, 1
61, 0, 3.05562, 1
62, 0, 3.05734, 1
63, 0, 3.05933, 1
64, 0, 3.06403, 1
65, 0, 3.0591, 1
66, 0, 3.05754, 1
67, 0, 3.05194, 1
68, 0, 3.04947, 1
69, 0, 3.04986, 1
70, 0, 3.04614, 1
71, 0, 3.04915, 1
72, 0, 3.05315, 1
73, 0, 3.05197, 1
74, 0, 3.05222, 1
75, 0, 3.05258, 1
76, 0, 3.05021, 1
77, 0, 3.04333, 1
78, 0, 3.04058, 1
79, 0, 3.05469, 1
80, 0, 3.04896, 1
81, 0, 3.04147, 1
82, 0, 3.05389, 1
83, 0, 3.0488, 1
84, 0, 3.05027, 1
85, 0, 3.04314, 1
86, 0, 3.05152, 1
87, 0, 3.0423, 1
88, 0, 3.05286, 1
89, 0, 3.04742, 1
90, 0, 3.04541, 1
91, 0, 3.04224, 1
92, 0, 3.05168, 1
93, 0, 3.04538, 1
94, 0, 3.05562, 1
95, 0, 3.0511, 1
96, 0, 3.04218, 1
97, 0, 3.04912, 1
98, 0, 3.04358, 1
99, 0, 3.04742, 1
100, 0, 3.04912, 1
101, 0, 3.04896, 1
102, 0, 3.04691, 1
103, 0, 3.0599, 1
104, 0, 3.04333, 1
105, 0, 3.04742, 1
106, 0, 3.04474, 1
107, 0, 3.04742, 1
108, 0, 3.04602, 1
109, 0, 3.05152, 1
110, 0, 3.05174, 1
