Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 0, 1
3, 0, 3.32243, 1
4, 0, 3.10579, 1
5, 0, 3.13622, 1
6, 0, 3.16928, 1
7, 0, 3.25866, 1
8, 0, 3.23789, 1
9, 0, 3.2367, 1
10, 0, 3.23334, 1
11, 0, 3.2536, 1
12, 0, 3.26042, 1
13, 0, 3.23974, 1
14, 0, 3.24422, 1
15, 0, 3.24422, 1
16, 0, 3.23789, 1
17, 0, 3.24608, 1
18, 0, 3.26246, 1
19, 0, 3.24464, 1
20, 0, 3.24131, 1
21, 0, 3.24864, 1
22, 0, 3.25466, 1
23, 0, 3.24602, 1
24, 0, 3.25213, 1
25, 0, 3.26115, 1
26, 0, 3.24867, 1
27, 0, 3.2456, 1
28, 0, 3.24032, 1
29, 0, 3.24493, 1
30, 0, 3.23994, 1
31, 0, 3.25555, 1
32, 0, 3.23853, 1
33, 0, 3.23315, 1
34, 0, 3.23434, 1
35, 0, 3.23821, 1
36, 0, 3.23584, 1
37, 0, 3.24813, 1
38, 0, 3.23853, 1
39, 0, 3.22502, 1
40, 0, 3.23584, 1
41, 0, 3.22346, 1
42, 0, 3.22765, 1
43, 0, 3.25226, 1
44, 0, 3.23805, 1
45, 0, 3.23584, 1
46, 0, 3.22816, 1
47, 0, 3.23994, 1
48, 0, 3.23226, 1
49, 0, 3.25222, 1
50, 0, 3.22579, 1
51, 0, 3.22746, 1
52, 0, 3.23146, 1
53, 0, 3.23789, 1
54, 0, 3.2297, 1
55, 0, 3.25587, 1
56, 0, 3.23485, 1
57, 0, 3.21946, 1
58, 0, 3.13574, 1
59, 0, 3.10675, 1
60, 0, 3.11222, 1
61, 0, 3.07418, 1
62, 0, 3.0672, 1
63, 0, 3.08019, 1
64, 0, 3.07811, 1
65, 0, 3.072, 1
66, 0, 3.06771, 1
67, 0, 3.0767, 1
68, 0, 3.07286, 1
69, 0, 3.07011, 1
70, 0, 3.06381, 1
71, 0, 3.06816, 1
72, 0, 3.06381, 1
73, 0, 3.0704, 1
74, 0, 3.06995, 1
75, 0, 3.06995, 1
76, 0, 3.06995, 1
77, 0, 3.07277, 1
78, 0, 3.07008, 1
79, 0, 3.07069, 1
80, 0, 3.06586, 1
81, 0, 3.0679, 1
82, 0, 3.0703, 1
83, 0, 3.07011, 1
84, 0, 3.0679, 1
85, 0, 3.07094, 1
86, 0, 3.07616, 1
87, 0, 3.06986, 1
88, 0, 3.0663, 1
89, 0, 3.06554, 1
90, 0, 3.06886, 1
91, 0, 3.07267, 1
92, 0, 3.06838, 1
93, 0, 3.0737, 1
94, 0, 3.0679, 1
95, 0, 3.07325, 1
96, 0, 3.07584, 1
97, 0, 3.07741, 1
98, 0, 3.07507, 1
99, 0, 3.07133, 1
100, 0, 3.08173, 1
101, 0, 3.08224, 1
102, 0, 3.06995, 1
103, 0, 3.06112, 1
104, 0, 3.06522, 1
105, 0, 3.06384, 1
106, 0, 3.07712, 1
107, 0, 3.06874, 1
108, 0, 3.05581, 1
109, 0, 3.0761, 1
110, 0, 3.06176, 1
