Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 3.15558, 1
3, 0, 3.15558, 1
4, 0, 3.04218, 1
5, 0, 3.26042, 1
6, 0, 3.27885, 1
7, 0, 3.24403, 1
8, 0, 3.24349, 1
9, 0, 3.23846, 1
10, 0, 3.23789, 1
11, 0, 3.2343, 1
12, 0, 3.28301, 1
13, 0, 3.23789, 1
14, 0, 3.24186, 1
15, 0, 3.23789, 1
16, 0, 3.24608, 1
17, 0, 3.25037, 1
18, 0, 3.24813, 1
19, 0, 3.27411, 1
20, 0, 3.24544, 1
21, 0, 3.24925, 1
22, 0, 3.24547, 1
23, 0, 3.24438, 1
24, 0, 3.24448, 1
25, 0, 3.27475, 1
26, 0, 3.24198, 1
27, 0, 3.25146, 1
28, 0, 3.2415, 1
29, 0, 3.25222, 1
30, 0, 3.25222, 1
31, 0, 3.23174, 1
32, 0, 3.25235, 1
33, 0, 3.23789, 1
34, 0, 3.23789, 1
35, 0, 3.23558, 1
36, 0, 3.23446, 1
37, 0, 3.26451, 1
38, 0, 3.23539, 1
39, 0, 3.25389, 1
40, 0, 3.23379, 1
41, 0, 3.23613, 1
42, 0, 3.23789, 1
43, 0, 3.23917, 1
44, 0, 3.24986, 1
45, 0, 3.23174, 1
46, 0, 3.22864, 1
47, 0, 3.23565, 1
48, 0, 3.2303, 1
49, 0, 3.23379, 1
50, 0, 3.25155, 1
51, 0, 3.22637, 1
52, 0, 3.2375, 1
53, 0, 3.23133, 1
54, 0, 3.2297, 1
55, 0, 3.23251, 1
56, 0, 3.16032, 1
57, 0, 3.11357, 1
58, 0, 3.11459, 1
59, 0, 3.06941, 1
60, 0, 3.07456, 1
61, 0, 3.07357, 1
62, 0, 3.0679, 1
63, 0, 3.07808, 1
64, 0, 3.07571, 1
65, 0, 3.07472, 1
66, 0, 3.07949, 1
67, 0, 3.06957, 1
68, 0, 3.07814, 1
69, 0, 3.072, 1
70, 0, 3.06954, 1
71, 0, 3.07795, 1
72, 0, 3.07184, 1
73, 0, 3.06768, 1
74, 0, 3.07984, 1
75, 0, 3.07008, 1
76, 0, 3.08019, 1
77, 0, 3.06854, 1
78, 0, 3.07683, 1
79, 0, 3.07488, 1
80, 0, 3.06586, 1
81, 0, 3.0761, 1
82, 0, 3.07139, 1
83, 0, 3.08, 1
84, 0, 3.072, 1
85, 0, 3.06653, 1
86, 0, 3.07376, 1
87, 0, 3.0721, 1
88, 0, 3.07789, 1
89, 0, 3.06474, 1
90, 0, 3.0679, 1
91, 0, 3.07085, 1
92, 0, 3.07424, 1
93, 0, 3.06842, 1
94, 0, 3.07795, 1
95, 0, 3.06854, 1
96, 0, 3.06992, 1
97, 0, 3.06816, 1
98, 0, 3.07114, 1
99, 0, 3.06922, 1
100, 0, 3.07456, 1
101, 0, 3.07088, 1
102, 0, 3.07405, 1
103, 0, 3.07376, 1
104, 0, 3.07699, 1
105, 0, 3.0679, 1
106, 0, 3.06598, 1
107, 0, 3.07341, 1
108, 0, 3.06768, 1
109, 0, 3.07466, 1
110, 0, 3.07715, 1
