Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_GI_Off
0, 0, 0, 1
1, 0, 0, 1
2, 0, 3.29933, 1
3, 0, 3.29933, 1
4, 0, 3.32509, 1
5, 0, 3.13344, 1
6, 0, 3.2544, 1
7, 0, 3.24266, 1
8, 0, 3.23994, 1
9, 0, 3.23789, 1
10, 0, 3.26179, 1
11, 0, 3.2648, 1
12, 0, 3.24234, 1
13, 0, 3.2552, 1
14, 0, 3.24538, 1
15, 0, 3.24806, 1
16, 0, 3.26656, 1
17, 0, 3.24813, 1
18, 0, 3.2488, 1
19, 0, 3.24813, 1
20, 0, 3.2497, 1
21, 0, 3.24864, 1
22, 0, 3.24915, 1
23, 0, 3.26867, 1
24, 0, 3.22912, 1
25, 0, 3.23238, 1
26, 0, 3.24726, 1
27, 0, 3.24813, 1
28, 0, 3.25632, 1
29, 0, 3.22768, 1
30, 0, 3.24243, 1
31, 0, 3.24154, 1
32, 0, 3.2297, 1
33, 0, 3.24358, 1
34, 0, 3.25837, 1
35, 0, 3.23603, 1
36, 0, 3.23747, 1
37, 0, 3.23699, 1
38, 0, 3.23789, 1
39, 0, 3.24608, 1
40, 0, 3.25232, 1
41, 0, 3.25898, 1
42, 0, 3.24995, 1
43, 0, 3.23197, 1
44, 0, 3.24634, 1
45, 0, 3.23811, 1
46, 0, 3.26323, 1
47, 0, 3.23994, 1
48, 0, 3.23952, 1
49, 0, 3.24179, 1
50, 0, 3.24282, 1
51, 0, 3.14243, 1
52, 0, 3.12886, 1
53, 0, 3.12115, 1
54, 0, 3.09181, 1
55, 0, 3.08838, 1
56, 0, 3.0719, 1
57, 0, 3.06995, 1
58, 0, 3.07914, 1
59, 0, 3.07805, 1
60, 0, 3.09658, 1
61, 0, 3.08618, 1
62, 0, 3.07066, 1
63, 0, 3.07699, 1
64, 0, 3.07344, 1
65, 0, 3.07293, 1
66, 0, 3.06826, 1
67, 0, 3.07392, 1
68, 0, 3.07075, 1
69, 0, 3.08429, 1
70, 0, 3.07469, 1
71, 0, 3.0775, 1
72, 0, 3.09062, 1
73, 0, 3.07331, 1
74, 0, 3.07232, 1
75, 0, 3.0703, 1
76, 0, 3.08528, 1
77, 0, 3.08643, 1
78, 0, 3.07808, 1
79, 0, 3.072, 1
80, 0, 3.07373, 1
81, 0, 3.06845, 1
82, 0, 3.07715, 1
83, 0, 3.07754, 1
84, 0, 3.06214, 1
85, 0, 3.06992, 1
86, 0, 3.06998, 1
87, 0, 3.06995, 1
88, 0, 3.06736, 1
89, 0, 3.07366, 1
90, 0, 3.07984, 1
91, 0, 3.08016, 1
92, 0, 3.08243, 1
93, 0, 3.07616, 1
94, 0, 3.07962, 1
95, 0, 3.0823, 1
96, 0, 3.08634, 1
97, 0, 3.0807, 1
98, 0, 3.08429, 1
99, 0, 3.08803, 1
100, 0, 3.07597, 1
101, 0, 3.09507, 1
102, 0, 3.0679, 1
103, 0, 3.0679, 1
104, 0, 3.08282, 1
105, 0, 3.07891, 1
106, 0, 3.08032, 1
107, 0, 3.07098, 1
108, 0, 3.0679, 1
109, 0, 3.07914, 1
110, 0, 3.07699, 1
