Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.73754, 0, 1
3, 0.716224, 3.37702, 1
4, 0.720896, 3.1808, 1
5, 0.7168, 3.18259, 1
6, 0.713984, 3.23379, 1
7, 0.71424, 3.17139, 1
8, 0.718208, 3.17283, 1
9, 0.714752, 3.14566, 1
10, 0.714752, 3.17187, 1
11, 0.717024, 3.16925, 1
12, 0.712704, 3.2352, 1
13, 0.718144, 3.17274, 1
14, 0.714848, 3.1785, 1
15, 0.717568, 3.17354, 1
16, 0.716672, 3.13882, 1
17, 0.7168, 3.17446, 1
18, 0.714144, 3.1785, 1
19, 0.718848, 3.16419, 1
20, 0.716736, 3.38659, 1
21, 0.714752, 3.17235, 1
22, 0.712864, 3.45498, 1
23, 0.714848, 3.1703, 1
24, 0.713984, 3.1744, 1
25, 0.714208, 3.14573, 1
26, 0.71328, 3.16547, 1
27, 0.716544, 3.16586, 1
28, 0.715136, 3.13702, 1
29, 0.714112, 3.16656, 1
30, 0.71248, 3.16826, 1
31, 0.7168, 3.16006, 1
32, 0.712288, 3.16256, 1
33, 0.71584, 3.16432, 1
34, 0.714752, 3.17318, 1
35, 0.715008, 3.14586, 1
36, 0.712704, 3.16541, 1
37, 0.713664, 3.1616, 1
38, 0.714208, 3.16592, 1
39, 0.714752, 3.16621, 1
40, 0.714752, 3.16211, 1
41, 0.714752, 3.16525, 1
42, 0.714272, 3.16166, 1
43, 0.712768, 3.16416, 1
44, 0.71504, 3.16438, 1
45, 0.71488, 3.17104, 1
46, 0.72096, 3.16826, 1
47, 0.714016, 3.1583, 1
48, 0.715488, 3.16397, 1
49, 0.722944, 3.16621, 1
50, 0.720896, 3.16669, 1
51, 0.712448, 3.15597, 1
52, 0.722464, 3.16326, 1
53, 0.71264, 3.15901, 1
54, 0.711968, 3.16016, 1
55, 0.722496, 3.1607, 1
56, 0.707584, 3.16006, 1
57, 0.716992, 3.15802, 1
58, 0.714752, 3.16211, 1
59, 0.712576, 3.15926, 1
60, 0.723072, 3.1641, 1
61, 0.714752, 3.16006, 1
62, 0.721888, 3.15805, 1
63, 0.709696, 3.15264, 1
64, 0.716288, 3.16835, 1
65, 0.72432, 3.1631, 1
66, 0.710368, 3.15802, 1
67, 0.719232, 3.16064, 1
68, 0.722624, 3.148, 1
69, 0.712704, 3.15187, 1
70, 0.72144, 3.15427, 1
71, 0.712704, 3.15392, 1
72, 0.720832, 3.14925, 1
73, 0.721856, 3.15341, 1
74, 0.710656, 3.15104, 1
75, 0.722944, 3.15386, 1
76, 0.722528, 3.15306, 1
77, 0.714752, 3.15395, 1
78, 0.71872, 3.1519, 1
79, 0.715648, 3.15597, 1
80, 0.722016, 3.15536, 1
81, 0.714624, 3.228, 1
82, 0.711296, 3.15606, 1
83, 0.71632, 3.16061, 1
84, 0.714752, 3.15568, 1
85, 0.71376, 3.23293, 1
86, 0.722816, 3.15392, 1
87, 0.71344, 3.15373, 1
88, 0.709792, 3.1552, 1
89, 0.718112, 3.22928, 1
90, 0.720896, 3.14845, 1
