Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.28045, 0, 1
3, 0.7136, 3.49085, 1
4, 0.716576, 3.19312, 1
5, 0.716128, 3.42432, 1
6, 0.710976, 3.39517, 1
7, 0.717312, 3.39126, 1
8, 0.712768, 3.39181, 1
9, 0.716128, 3.39763, 1
10, 0.714752, 3.39034, 1
11, 0.718752, 3.41187, 1
12, 0.712736, 3.38534, 1
13, 0.718848, 3.38534, 1
14, 0.715968, 3.1736, 1
15, 0.717376, 3.1705, 1
16, 0.714208, 3.1689, 1
17, 0.718496, 3.45251, 1
18, 0.7168, 3.16826, 1
19, 0.7168, 3.17795, 1
20, 0.714752, 3.23648, 1
21, 0.714368, 3.17626, 1
22, 0.7152, 3.18077, 1
23, 0.718144, 3.1497, 1
24, 0.716768, 3.39354, 1
25, 0.720608, 3.16826, 1
26, 0.712128, 3.14573, 1
27, 0.71072, 3.16906, 1
28, 0.71584, 3.16621, 1
29, 0.713632, 3.16416, 1
30, 0.71376, 3.15654, 1
31, 0.720192, 3.16611, 1
32, 0.715712, 3.16416, 1
33, 0.71312, 3.1703, 1
34, 0.720896, 3.17734, 1
35, 0.714752, 3.1727, 1
36, 0.716064, 3.23616, 1
37, 0.712544, 3.16624, 1
38, 0.715648, 3.16976, 1
39, 0.712704, 3.16458, 1
40, 0.714752, 3.16214, 1
41, 0.710656, 3.1648, 1
42, 0.716704, 3.16074, 1
43, 0.711008, 3.16234, 1
44, 0.72144, 3.16214, 1
45, 0.714752, 3.16368, 1
46, 0.714624, 3.15965, 1
47, 0.714752, 3.15581, 1
48, 0.716096, 3.1567, 1
49, 0.710688, 3.16416, 1
50, 0.713728, 3.16416, 1
51, 0.708896, 3.15853, 1
52, 0.716704, 3.15542, 1
53, 0.718848, 3.15366, 1
54, 0.714144, 3.21741, 1
55, 0.720896, 3.15965, 1
56, 0.713856, 3.2129, 1
57, 0.717184, 3.15194, 1
58, 0.712704, 3.15392, 1
59, 0.713376, 3.15366, 1
60, 0.713952, 3.22237, 1
61, 0.724768, 3.21382, 1
62, 0.70944, 3.15373, 1
63, 0.71888, 3.2112, 1
64, 0.716064, 3.16006, 1
65, 0.72304, 3.1617, 1
66, 0.713056, 3.20922, 1
67, 0.708704, 3.15542, 1
68, 0.714272, 3.15386, 1
69, 0.722016, 3.15098, 1
70, 0.711424, 3.15443, 1
71, 0.722272, 3.19939, 1
72, 0.713632, 3.20768, 1
73, 0.722112, 3.15146, 1
74, 0.710656, 3.15085, 1
75, 0.720896, 3.1521, 1
76, 0.712704, 3.20016, 1
77, 0.71104, 3.20547, 1
78, 0.711808, 3.15018, 1
79, 0.718848, 3.16019, 1
80, 0.713024, 3.20746, 1
81, 0.711968, 3.1632, 1
82, 0.709088, 3.15219, 1
83, 0.718976, 3.21085, 1
84, 0.719744, 3.15379, 1
85, 0.721216, 3.15626, 1
86, 0.724672, 3.14938, 1
87, 0.720896, 3.15296, 1
88, 0.720896, 3.15197, 1
89, 0.718848, 3.16192, 1
90, 0.714752, 3.20829, 1
