Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.74717, 0, 1
3, 0.712384, 3.34832, 1
4, 0.7168, 3.4079, 1
5, 0.714784, 3.18054, 1
6, 0.7168, 3.17824, 1
7, 0.714208, 3.44838, 1
8, 0.714752, 3.1703, 1
9, 0.716224, 3.16995, 1
10, 0.711968, 3.14778, 1
11, 0.712704, 3.38979, 1
12, 0.711392, 3.17088, 1
13, 0.71472, 3.17402, 1
14, 0.714656, 3.16544, 1
15, 0.71536, 3.17322, 1
16, 0.712704, 3.17658, 1
17, 0.714752, 3.14582, 1
18, 0.712768, 3.1703, 1
19, 0.71808, 3.2583, 1
20, 0.714752, 3.17235, 1
21, 0.712704, 3.16742, 1
22, 0.710976, 3.17834, 1
23, 0.714752, 3.17398, 1
24, 0.711296, 3.17299, 1
25, 0.711424, 3.17485, 1
26, 0.712736, 3.22608, 1
27, 0.710656, 3.16586, 1
28, 0.710624, 3.16218, 1
29, 0.712384, 3.36691, 1
30, 0.71264, 3.16643, 1
31, 0.709792, 3.16211, 1
32, 0.71216, 3.16346, 1
33, 0.716384, 3.2297, 1
34, 0.715136, 3.17008, 1
35, 0.70992, 3.17645, 1
36, 0.715392, 3.14554, 1
37, 0.710592, 3.16416, 1
38, 0.709984, 3.16563, 1
39, 0.717568, 3.16355, 1
40, 0.710976, 3.16227, 1
41, 0.713024, 3.16826, 1
42, 0.717376, 3.17322, 1
43, 0.718784, 3.16448, 1
44, 0.712064, 3.16826, 1
45, 0.712704, 3.17235, 1
46, 0.714752, 3.1591, 1
47, 0.714944, 3.36931, 1
48, 0.711424, 3.15603, 1
49, 0.712448, 3.17062, 1
50, 0.712704, 3.17606, 1
51, 0.706528, 3.16138, 1
52, 0.707456, 3.16006, 1
53, 0.719584, 3.15706, 1
54, 0.711936, 3.16147, 1
55, 0.708928, 3.15747, 1
56, 0.71696, 3.15939, 1
57, 0.71104, 3.16006, 1
58, 0.721536, 3.16826, 1
59, 0.711136, 3.23379, 1
60, 0.706624, 3.16042, 1
61, 0.711168, 3.16022, 1
62, 0.711264, 3.16067, 1
63, 0.71648, 3.15283, 1
64, 0.710176, 3.16419, 1
65, 0.708608, 3.15805, 1
66, 0.714752, 3.15392, 1
67, 0.711776, 3.1551, 1
68, 0.714752, 3.15187, 1
69, 0.70656, 3.14813, 1
70, 0.705696, 3.16294, 1
71, 0.716576, 3.15654, 1
72, 0.708416, 3.15392, 1
73, 0.71296, 3.15363, 1
74, 0.710208, 3.15008, 1
75, 0.710816, 3.15597, 1
76, 0.720288, 3.15402, 1
77, 0.712704, 3.14941, 1
78, 0.712704, 3.14982, 1
79, 0.721632, 3.15802, 1
80, 0.71408, 3.23629, 1
81, 0.711168, 3.15008, 1
82, 0.708672, 3.14736, 1
83, 0.70864, 3.1601, 1
84, 0.708896, 3.15242, 1
85, 0.717536, 3.23942, 1
86, 0.708384, 3.14982, 1
87, 0.718688, 3.15594, 1
88, 0.708608, 3.15254, 1
89, 0.710144, 3.16067, 1
90, 0.718848, 3.15808, 1
