Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.27699, 0, 1
3, 0.711008, 3.48941, 1
4, 0.720192, 3.40378, 1
5, 0.7168, 3.17437, 1
6, 0.718528, 3.24515, 1
7, 0.714976, 3.38704, 1
8, 0.715744, 3.17379, 1
9, 0.714496, 3.1729, 1
10, 0.712704, 3.1785, 1
11, 0.714752, 3.17002, 1
12, 0.714432, 3.16973, 1
13, 0.714816, 3.18125, 1
14, 0.71344, 3.38534, 1
15, 0.712672, 3.39354, 1
16, 0.714752, 3.17635, 1
17, 0.714752, 3.14899, 1
18, 0.716736, 3.20067, 1
19, 0.721024, 3.1807, 1
20, 0.716896, 3.17853, 1
21, 0.718848, 3.18096, 1
22, 0.720992, 3.18083, 1
23, 0.715104, 3.17462, 1
24, 0.716544, 3.38534, 1
25, 0.71568, 3.16611, 1
26, 0.719104, 3.38125, 1
27, 0.718624, 3.17197, 1
28, 0.712704, 3.16726, 1
29, 0.720544, 3.1703, 1
30, 0.7184, 3.16608, 1
31, 0.714976, 3.16403, 1
32, 0.724992, 3.16784, 1
33, 0.714752, 3.17264, 1
34, 0.716128, 3.39312, 1
35, 0.713504, 3.16826, 1
36, 0.712928, 3.38739, 1
37, 0.722944, 3.1664, 1
38, 0.712704, 3.17002, 1
39, 0.715808, 3.16352, 1
40, 0.716128, 3.39152, 1
41, 0.715104, 3.38422, 1
42, 0.718944, 3.16147, 1
43, 0.714752, 3.1664, 1
44, 0.714752, 3.37904, 1
45, 0.714752, 3.37715, 1
46, 0.713632, 3.37715, 1
47, 0.714752, 3.16, 1
48, 0.714752, 3.15552, 1
49, 0.72144, 3.40173, 1
50, 0.713504, 3.17235, 1
51, 0.722944, 3.16621, 1
52, 0.722944, 3.15565, 1
53, 0.716224, 3.21331, 1
54, 0.720416, 3.16621, 1
55, 0.714752, 3.20861, 1
56, 0.714752, 3.22211, 1
57, 0.71328, 3.21331, 1
58, 0.714752, 3.18874, 1
59, 0.712704, 3.15763, 1
60, 0.713056, 3.21085, 1
61, 0.71552, 3.21021, 1
62, 0.71184, 3.20963, 1
63, 0.713728, 3.20717, 1
64, 0.71472, 3.2256, 1
65, 0.722944, 3.15597, 1
66, 0.71376, 3.15392, 1
67, 0.712288, 3.16326, 1
68, 0.721504, 3.16246, 1
69, 0.72416, 3.1544, 1
70, 0.720896, 3.15149, 1
71, 0.724032, 3.15779, 1
72, 0.715008, 3.20922, 1
73, 0.712864, 3.20563, 1
74, 0.720672, 3.15802, 1
75, 0.712224, 3.20867, 1
76, 0.715328, 3.20717, 1
77, 0.714816, 3.20806, 1
78, 0.711264, 3.20717, 1
79, 0.710528, 3.15389, 1
80, 0.71056, 3.21869, 1
81, 0.713024, 3.20947, 1
82, 0.713728, 3.16918, 1
83, 0.712672, 3.20195, 1
84, 0.71408, 3.20154, 1
85, 0.720832, 3.15328, 1
86, 0.712384, 3.15536, 1
87, 0.710656, 3.1641, 1
88, 0.720992, 3.15462, 1
89, 0.72704, 3.15187, 1
90, 0.714752, 3.34259, 1
