Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.4857, 0, 1
3, 0.713088, 3.22118, 1
4, 0.718432, 3.40787, 1
5, 0.721056, 3.17597, 1
6, 0.716544, 3.23379, 1
7, 0.714656, 3.1703, 1
8, 0.71632, 3.14755, 1
9, 0.717568, 3.17392, 1
10, 0.716032, 3.17354, 1
11, 0.716288, 3.14835, 1
12, 0.7168, 3.17622, 1
13, 0.718464, 3.1703, 1
14, 0.715328, 3.17046, 1
15, 0.716096, 3.14909, 1
16, 0.713376, 3.16851, 1
17, 0.7168, 3.1744, 1
18, 0.716064, 3.14768, 1
19, 0.716864, 3.18755, 1
20, 0.7168, 3.24995, 1
21, 0.718048, 3.17856, 1
22, 0.715744, 3.17059, 1
23, 0.71712, 3.16925, 1
24, 0.714944, 3.17008, 1
25, 0.715232, 3.16502, 1
26, 0.715584, 3.16621, 1
27, 0.710656, 3.1417, 1
28, 0.715904, 3.16099, 1
29, 0.71568, 3.23805, 1
30, 0.715104, 3.16621, 1
31, 0.719328, 3.15846, 1
32, 0.714752, 3.16006, 1
33, 0.712608, 3.16618, 1
34, 0.718784, 3.14758, 1
35, 0.713664, 3.16458, 1
36, 0.714752, 3.38374, 1
37, 0.714752, 3.15978, 1
38, 0.716064, 3.1703, 1
39, 0.712704, 3.17037, 1
40, 0.7168, 3.1696, 1
41, 0.71488, 3.16416, 1
42, 0.7168, 3.16416, 1
43, 0.718848, 3.16576, 1
44, 0.714752, 3.16064, 1
45, 0.714816, 3.16979, 1
46, 0.709344, 3.16006, 1
47, 0.713696, 3.15565, 1
48, 0.713088, 3.15696, 1
49, 0.710656, 3.16278, 1
50, 0.724032, 3.16189, 1
51, 0.71248, 3.16205, 1
52, 0.716864, 3.15898, 1
53, 0.719552, 3.15699, 1
54, 0.714208, 3.15821, 1
55, 0.718848, 3.20397, 1
56, 0.712192, 3.20662, 1
57, 0.714304, 3.20422, 1
58, 0.713216, 3.15869, 1
59, 0.722912, 3.16499, 1
60, 0.720576, 3.15558, 1
61, 0.712704, 3.15901, 1
62, 0.7248, 3.16006, 1
63, 0.710656, 3.15456, 1
64, 0.712096, 3.15754, 1
65, 0.72256, 3.16371, 1
66, 0.718848, 3.15142, 1
67, 0.720192, 3.15398, 1
68, 0.7208, 3.15229, 1
69, 0.710656, 3.15187, 1
70, 0.71312, 3.20512, 1
71, 0.712448, 3.20099, 1
72, 0.70928, 3.21229, 1
73, 0.7136, 3.1512, 1
74, 0.713728, 3.15747, 1
75, 0.711104, 3.15978, 1
76, 0.718848, 3.15597, 1
77, 0.722432, 3.15402, 1
78, 0.711744, 3.15574, 1
79, 0.722944, 3.15565, 1
80, 0.721984, 3.14778, 1
81, 0.712704, 3.20381, 1
82, 0.717792, 3.14982, 1
83, 0.712064, 3.20902, 1
84, 0.715648, 3.20342, 1
85, 0.714912, 3.15331, 1
86, 0.711072, 3.16006, 1
87, 0.722944, 3.20554, 1
88, 0.718976, 3.14982, 1
89, 0.720896, 3.15965, 1
90, 0.726624, 3.15194, 1
