Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.27456, 0, 1
3, 0.710656, 3.18326, 1
4, 0.71712, 3.40173, 1
5, 0.719616, 3.17789, 1
6, 0.715296, 3.1744, 1
7, 0.713952, 3.14646, 1
8, 0.714848, 3.39184, 1
9, 0.7112, 3.17235, 1
10, 0.712704, 3.18019, 1
11, 0.7168, 3.16842, 1
12, 0.712896, 3.1744, 1
13, 0.715136, 3.17587, 1
14, 0.714752, 3.14573, 1
15, 0.71472, 3.1705, 1
16, 0.7168, 3.17542, 1
17, 0.715328, 3.15178, 1
18, 0.715072, 3.17354, 1
19, 0.7168, 3.39997, 1
20, 0.712704, 3.16019, 1
21, 0.717504, 3.1703, 1
22, 0.716672, 3.17251, 1
23, 0.71552, 3.1783, 1
24, 0.717216, 3.17894, 1
25, 0.7168, 3.1703, 1
26, 0.71904, 3.14163, 1
27, 0.712768, 3.16909, 1
28, 0.7128, 3.16938, 1
29, 0.712416, 3.164, 1
30, 0.717984, 3.14285, 1
31, 0.716192, 3.16208, 1
32, 0.71696, 3.45258, 1
33, 0.715776, 3.14547, 1
34, 0.714848, 3.16211, 1
35, 0.71488, 3.18054, 1
36, 0.716256, 3.16454, 1
37, 0.722784, 3.23158, 1
38, 0.715104, 3.16819, 1
39, 0.717312, 3.16832, 1
40, 0.724192, 3.16538, 1
41, 0.713376, 3.17338, 1
42, 0.710656, 3.16042, 1
43, 0.72016, 3.17235, 1
44, 0.717152, 3.17459, 1
45, 0.716864, 3.16826, 1
46, 0.714752, 3.16541, 1
47, 0.715104, 3.16208, 1
48, 0.719168, 3.15654, 1
49, 0.718144, 3.17011, 1
50, 0.712224, 3.15597, 1
51, 0.71456, 3.16003, 1
52, 0.714688, 3.15792, 1
53, 0.708608, 3.15312, 1
54, 0.711648, 3.16339, 1
55, 0.718848, 3.15578, 1
56, 0.726272, 3.15597, 1
57, 0.7208, 3.15802, 1
58, 0.720192, 3.15533, 1
59, 0.714752, 3.21482, 1
60, 0.716256, 3.21536, 1
61, 0.712896, 3.2167, 1
62, 0.714144, 3.21946, 1
63, 0.719392, 3.15613, 1
64, 0.716, 3.1584, 1
65, 0.7104, 3.22371, 1
66, 0.708864, 3.15725, 1
67, 0.721376, 3.15392, 1
68, 0.713344, 3.21126, 1
69, 0.720672, 3.14774, 1
70, 0.71232, 3.15414, 1
71, 0.712608, 3.16269, 1
72, 0.720896, 3.14701, 1
73, 0.71504, 3.20774, 1
74, 0.718752, 3.15392, 1
75, 0.71152, 3.2727, 1
76, 0.72, 3.15066, 1
77, 0.710752, 3.21101, 1
78, 0.718912, 3.15472, 1
79, 0.716672, 3.15338, 1
80, 0.712256, 3.21856, 1
81, 0.714752, 3.1529, 1
82, 0.710496, 3.15392, 1
83, 0.713056, 3.14749, 1
84, 0.726912, 3.15597, 1
85, 0.720864, 3.15933, 1
86, 0.713248, 3.20986, 1
87, 0.717952, 3.15392, 1
88, 0.71392, 3.14957, 1
89, 0.722944, 3.15632, 1
90, 0.712704, 3.1976, 1
