Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.78259, 0, 1
3, 0.717344, 3.37651, 1
4, 0.721952, 3.4703, 1
5, 0.721312, 3.17597, 1
6, 0.721184, 3.17507, 1
7, 0.717152, 3.23021, 1
8, 0.715328, 3.14614, 1
9, 0.715616, 3.17235, 1
10, 0.716288, 3.1663, 1
11, 0.714944, 3.17408, 1
12, 0.713152, 3.23757, 1
13, 0.71664, 3.17037, 1
14, 0.714464, 3.17338, 1
15, 0.715808, 3.23056, 1
16, 0.716704, 3.17344, 1
17, 0.714592, 3.17174, 1
18, 0.714816, 3.1736, 1
19, 0.718368, 3.18669, 1
20, 0.726656, 3.16806, 1
21, 0.716448, 3.2281, 1
22, 0.714752, 3.1703, 1
23, 0.714752, 3.1713, 1
24, 0.71664, 3.23779, 1
25, 0.71344, 3.16806, 1
26, 0.714752, 3.16435, 1
27, 0.712384, 3.13549, 1
28, 0.712704, 3.16605, 1
29, 0.714016, 3.16787, 1
30, 0.710112, 3.16205, 1
31, 0.717152, 3.14291, 1
32, 0.716384, 3.16816, 1
33, 0.720768, 3.16621, 1
34, 0.711616, 3.16621, 1
35, 0.716256, 3.38323, 1
36, 0.714528, 3.1623, 1
37, 0.712704, 3.16458, 1
38, 0.720896, 3.16624, 1
39, 0.712704, 3.15597, 1
40, 0.71552, 3.16448, 1
41, 0.710656, 3.16198, 1
42, 0.715648, 3.16147, 1
43, 0.716032, 3.15923, 1
44, 0.710912, 3.1663, 1
45, 0.714336, 3.16077, 1
46, 0.716544, 3.16211, 1
47, 0.722816, 3.16006, 1
48, 0.715968, 3.15011, 1
49, 0.711392, 3.16115, 1
50, 0.720896, 3.16365, 1
51, 0.71536, 3.38301, 1
52, 0.712704, 3.15466, 1
53, 0.709312, 3.15389, 1
54, 0.713568, 3.24128, 1
55, 0.712864, 3.15392, 1
56, 0.712704, 3.15555, 1
57, 0.724992, 3.15949, 1
58, 0.714752, 3.15962, 1
59, 0.718752, 3.15802, 1
60, 0.719552, 3.15392, 1
61, 0.714496, 3.21712, 1
62, 0.720032, 3.15597, 1
63, 0.708992, 3.15734, 1
64, 0.714848, 3.22288, 1
65, 0.7152, 3.14982, 1
66, 0.712768, 3.1632, 1
67, 0.720896, 3.21536, 1
68, 0.721216, 3.15517, 1
69, 0.714016, 3.2065, 1
70, 0.722944, 3.15254, 1
71, 0.713952, 3.15914, 1
72, 0.71424, 3.2071, 1
73, 0.712864, 3.15296, 1
74, 0.7168, 3.16198, 1
75, 0.72064, 3.15213, 1
76, 0.710016, 3.1553, 1
77, 0.718848, 3.20861, 1
78, 0.714752, 3.2199, 1
79, 0.718848, 3.15898, 1
80, 0.714816, 3.15613, 1
81, 0.713184, 3.16813, 1
82, 0.710656, 3.15568, 1
83, 0.722944, 3.15395, 1
84, 0.720896, 3.1529, 1
85, 0.72096, 3.15686, 1
86, 0.71568, 3.15219, 1
87, 0.708768, 3.15779, 1
88, 0.720736, 3.15043, 1
89, 0.712416, 3.15597, 1
90, 0.72464, 3.1599, 1
