Frame Nr., Compute, Primary Ray Trace, Room_With_Door_(5292_Probes)_-_Full_GI_-_128_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.27974, 0, 1
3, 0.71248, 3.4345, 1
4, 0.717696, 3.40067, 1
5, 0.720384, 3.17952, 1
6, 0.718208, 3.17808, 1
7, 0.7168, 3.16819, 1
8, 0.71552, 3.17322, 1
9, 0.718304, 3.16442, 1
10, 0.714688, 3.1703, 1
11, 0.716928, 3.14234, 1
12, 0.714816, 3.18026, 1
13, 0.71648, 3.1744, 1
14, 0.714752, 3.23818, 1
15, 0.714784, 3.1703, 1
16, 0.71616, 3.16813, 1
17, 0.714816, 3.37613, 1
18, 0.717376, 3.16618, 1
19, 0.718944, 3.18067, 1
20, 0.714848, 3.17235, 1
21, 0.717568, 3.16826, 1
22, 0.7168, 3.16397, 1
23, 0.7168, 3.15062, 1
24, 0.717248, 3.1641, 1
25, 0.714752, 3.16547, 1
26, 0.714624, 3.16381, 1
27, 0.717856, 3.13789, 1
28, 0.712992, 3.1663, 1
29, 0.712704, 3.16461, 1
30, 0.712704, 3.14109, 1
31, 0.720544, 3.1641, 1
32, 0.714496, 3.16422, 1
33, 0.71296, 3.16621, 1
34, 0.72016, 3.14406, 1
35, 0.712704, 3.1695, 1
36, 0.712672, 3.1641, 1
37, 0.717088, 3.1399, 1
38, 0.713088, 3.16416, 1
39, 0.712704, 3.16416, 1
40, 0.722944, 3.17027, 1
41, 0.720896, 3.16442, 1
42, 0.707168, 3.16307, 1
43, 0.721344, 3.16621, 1
44, 0.712672, 3.16621, 1
45, 0.71264, 3.16352, 1
46, 0.714976, 3.16416, 1
47, 0.713728, 3.16435, 1
48, 0.71488, 3.1545, 1
49, 0.716672, 3.16582, 1
50, 0.72208, 3.15789, 1
51, 0.712704, 3.15789, 1
52, 0.710144, 3.15805, 1
53, 0.712512, 3.16416, 1
54, 0.712704, 3.15558, 1
55, 0.722176, 3.16035, 1
56, 0.719072, 3.15363, 1
57, 0.716704, 3.15354, 1
58, 0.720448, 3.15802, 1
59, 0.718848, 3.15392, 1
60, 0.710656, 3.21261, 1
61, 0.713696, 3.21523, 1
62, 0.709344, 3.15978, 1
63, 0.71424, 3.15405, 1
64, 0.712704, 3.1607, 1
65, 0.722944, 3.2137, 1
66, 0.713216, 3.20374, 1
67, 0.710656, 3.15549, 1
68, 0.720672, 3.14912, 1
69, 0.717152, 3.15533, 1
70, 0.710784, 3.15123, 1
71, 0.714752, 3.20746, 1
72, 0.712704, 3.15597, 1
73, 0.714304, 3.16454, 1
74, 0.719136, 3.14752, 1
75, 0.711168, 3.1553, 1
76, 0.720896, 3.1496, 1
77, 0.720896, 3.15283, 1
78, 0.710752, 3.15187, 1
79, 0.718848, 3.15597, 1
80, 0.712704, 3.15328, 1
81, 0.712864, 3.20678, 1
82, 0.713312, 3.20922, 1
83, 0.718848, 3.15405, 1
84, 0.709408, 3.14531, 1
85, 0.722944, 3.1561, 1
86, 0.720896, 3.20928, 1
87, 0.719392, 3.15658, 1
88, 0.712704, 3.20448, 1
89, 0.720352, 3.14982, 1
90, 0.714752, 3.15146, 1
