Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.12934, 0, 1
3, 1.91757, 1.8985, 1
4, 1.63446, 1.84486, 1
5, 1.6345, 2.08682, 1
6, 1.82211, 1.84326, 1
7, 1.63107, 1.83952, 1
8, 1.63094, 1.83584, 1
9, 1.61718, 1.83981, 1
10, 1.63974, 1.83958, 1
11, 1.63427, 1.8376, 1
12, 1.63318, 1.83789, 1
13, 1.61712, 1.83866, 1
14, 1.63635, 2.05824, 1
15, 1.6241, 1.84538, 1
16, 1.63226, 1.83818, 1
17, 1.62816, 1.83949, 1
18, 1.63213, 1.83914, 1
19, 1.82938, 1.84234, 1
20, 1.62995, 1.83466, 1
21, 1.77949, 2.04131, 1
22, 1.62848, 1.84816, 1
23, 1.62218, 1.84048, 1
24, 1.62522, 2.04675, 1
25, 1.62762, 1.83501, 1
26, 1.56058, 1.83437, 1
27, 1.76048, 1.84205, 1
28, 1.55597, 1.8473, 1
29, 1.61997, 1.84125, 1
30, 1.63226, 1.83379, 1
31, 1.63709, 1.83638, 1
32, 1.62214, 1.8393, 1
33, 1.62822, 1.83501, 1
34, 1.82477, 1.83776, 1
35, 1.62816, 1.83875, 1
36, 1.64013, 2.05619, 1
37, 1.4447, 1.8432, 1
38, 1.62784, 1.83501, 1
39, 1.55648, 2.0455, 1
40, 1.61997, 1.84739, 1
41, 1.61994, 1.84307, 1
42, 1.6183, 1.84102, 1
43, 1.62083, 1.83501, 1
44, 1.56013, 1.83245, 1
45, 1.61997, 1.83834, 1
46, 1.62611, 1.83114, 1
47, 1.62534, 1.83536, 1
48, 1.62083, 1.83648, 1
49, 1.62368, 1.83802, 1
50, 1.62576, 1.93802, 1
51, 1.62029, 1.83885, 1
52, 1.6217, 1.84416, 1
53, 1.62778, 1.88605, 1
54, 1.6233, 1.8311, 1
55, 1.55741, 1.82963, 1
56, 1.62835, 1.8391, 1
57, 1.62362, 1.83843, 1
58, 1.61997, 1.83834, 1
59, 1.6224, 1.88563, 1
60, 1.62605, 1.88275, 1
61, 1.62554, 1.88496, 1
62, 1.62234, 1.83296, 1
63, 1.7184, 1.83296, 1
64, 1.62816, 1.89011, 1
65, 1.62669, 1.8391, 1
66, 1.62826, 1.83462, 1
67, 1.6159, 1.88416, 1
68, 1.6201, 1.83501, 1
69, 1.62816, 1.83456, 1
70, 1.62109, 1.88835, 1
71, 1.6287, 1.83091, 1
72, 1.62141, 1.82822, 1
73, 1.61859, 1.88486, 1
74, 1.61453, 1.83034, 1
75, 1.62166, 1.83091, 1
76, 1.61978, 1.88544, 1
77, 1.61997, 1.83117, 1
78, 1.61178, 1.83277, 1
79, 1.55507, 1.84483, 1
80, 1.6217, 1.8425, 1
81, 1.61795, 1.83482, 1
82, 1.54832, 1.83018, 1
83, 1.54368, 1.8391, 1
84, 1.61853, 1.83885, 1
85, 1.61997, 1.83459, 1
86, 1.43837, 1.82986, 1
87, 1.68618, 1.82947, 1
88, 1.61773, 1.83942, 1
89, 1.61798, 1.83338, 1
90, 1.61789, 1.83152, 1
