Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.91683, 0, 1
3, 1.92518, 1.89926, 1
4, 1.6425, 1.83571, 1
5, 1.62221, 2.08154, 1
6, 1.81043, 1.84675, 1
7, 1.62406, 1.84086, 1
8, 1.55238, 1.83715, 1
9, 1.56835, 1.84195, 1
10, 1.62611, 1.8471, 1
11, 1.65485, 2.05462, 1
12, 1.62355, 1.85245, 1
13, 1.62611, 1.8432, 1
14, 1.62595, 1.8391, 1
15, 1.63069, 1.84819, 1
16, 1.56582, 1.8391, 1
17, 1.63226, 1.84496, 1
18, 1.6343, 1.84406, 1
19, 1.55933, 1.84672, 1
20, 1.6224, 1.84525, 1
21, 1.63014, 1.83706, 1
22, 1.61587, 1.8359, 1
23, 1.62301, 1.84317, 1
24, 1.63021, 1.83558, 1
25, 1.62816, 2.05472, 1
26, 1.76154, 2.05408, 1
27, 1.56058, 1.8432, 1
28, 1.61997, 1.84128, 1
29, 1.62573, 1.83754, 1
30, 1.61862, 1.83462, 1
31, 1.62202, 1.8431, 1
32, 1.62611, 1.8361, 1
33, 1.61603, 2.05661, 1
34, 1.63021, 1.84954, 1
35, 1.62611, 1.83754, 1
36, 1.61731, 1.83296, 1
37, 1.62381, 1.84163, 1
38, 1.63347, 1.8432, 1
39, 1.74464, 1.83712, 1
40, 1.56672, 1.84339, 1
41, 1.61792, 1.84195, 1
42, 1.62502, 1.83296, 1
43, 1.5551, 1.83398, 1
44, 1.62563, 1.83907, 1
45, 1.62909, 1.83498, 1
46, 1.61571, 1.83549, 1
47, 1.5616, 1.8391, 1
48, 1.63056, 1.84554, 1
49, 1.62346, 1.84019, 1
50, 1.62019, 1.92752, 1
51, 1.62157, 1.83322, 1
52, 1.6201, 1.83456, 1
53, 1.6192, 1.88595, 1
54, 1.61952, 1.83923, 1
55, 1.55443, 1.83706, 1
56, 1.62659, 1.84115, 1
57, 1.61792, 1.84445, 1
58, 1.55741, 1.8409, 1
59, 1.5583, 1.83994, 1
60, 1.62406, 1.8407, 1
61, 1.61792, 1.83453, 1
62, 1.55472, 1.83261, 1
63, 1.55462, 1.84115, 1
64, 1.62157, 1.8503, 1
65, 1.62208, 1.83706, 1
66, 1.55872, 1.83315, 1
67, 1.62518, 1.84483, 1
68, 1.56886, 1.83478, 1
69, 1.62554, 1.84294, 1
70, 1.63226, 1.83296, 1
71, 1.62202, 1.88426, 1
72, 1.63107, 1.8351, 1
73, 1.62307, 1.88323, 1
74, 1.63226, 1.83296, 1
75, 1.61136, 1.83338, 1
76, 1.6177, 1.88451, 1
77, 1.61962, 1.83514, 1
78, 1.62237, 1.83501, 1
79, 1.62611, 1.89514, 1
80, 1.63226, 1.84016, 1
81, 1.62362, 1.88454, 1
82, 1.77149, 1.83446, 1
83, 1.62592, 1.83981, 1
84, 1.62202, 1.83677, 1
85, 1.62976, 1.83517, 1
86, 1.62406, 1.83824, 1
87, 1.62422, 1.83296, 1
88, 1.62611, 1.83232, 1
89, 1.62243, 1.83706, 1
90, 1.62288, 1.83091, 1
