Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.91014, 0, 1
3, 2.08077, 1.84435, 1
4, 1.63462, 2.05005, 1
5, 1.63306, 2.08701, 1
6, 1.81878, 1.84115, 1
7, 1.6344, 1.83984, 1
8, 1.61814, 1.83814, 1
9, 1.63222, 1.8432, 1
10, 1.6232, 1.83629, 1
11, 1.63395, 1.8431, 1
12, 1.61997, 1.84054, 1
13, 1.63558, 1.84115, 1
14, 1.64816, 2.05824, 1
15, 1.6224, 1.84323, 1
16, 1.56198, 1.84474, 1
17, 1.62794, 1.84525, 1
18, 1.62886, 1.84246, 1
19, 1.56307, 1.84272, 1
20, 1.62054, 1.84614, 1
21, 1.63021, 1.8337, 1
22, 1.55795, 1.84586, 1
23, 1.62202, 1.84115, 1
24, 1.62822, 1.83613, 1
25, 1.62406, 2.0439, 1
26, 1.62698, 1.8369, 1
27, 1.61834, 2.04682, 1
28, 1.62131, 1.84218, 1
29, 1.56307, 1.83648, 1
30, 1.63021, 1.8439, 1
31, 1.56282, 2.04845, 1
32, 1.55443, 1.84509, 1
33, 1.62202, 1.84246, 1
34, 1.62874, 1.83901, 1
35, 1.56058, 1.8399, 1
36, 1.55882, 1.8391, 1
37, 1.62496, 1.84237, 1
38, 1.56221, 2.05619, 1
39, 1.56643, 1.84115, 1
40, 1.61117, 1.84304, 1
41, 1.61856, 1.84525, 1
42, 1.61878, 1.83142, 1
43, 1.5593, 2.0425, 1
44, 1.61565, 1.84074, 1
45, 1.62611, 1.84067, 1
46, 1.6343, 1.8313, 1
47, 1.62202, 1.83555, 1
48, 1.62403, 1.83475, 1
49, 1.62182, 1.9273, 1
50, 1.62592, 1.92717, 1
51, 1.61792, 1.84486, 1
52, 1.55594, 1.83939, 1
53, 1.61792, 1.84058, 1
54, 1.6223, 1.83181, 1
55, 1.55034, 1.83322, 1
56, 1.55386, 1.90525, 1
57, 1.61766, 1.84739, 1
58, 1.61587, 1.83885, 1
59, 1.61997, 1.83501, 1
60, 1.61997, 1.88349, 1
61, 1.6199, 1.83296, 1
62, 1.55744, 1.83501, 1
63, 1.61981, 1.91558, 1
64, 1.624, 1.83706, 1
65, 1.55011, 1.8391, 1
66, 1.63091, 1.84166, 1
67, 1.63021, 1.83437, 1
68, 1.62291, 1.88237, 1
69, 1.62992, 1.83408, 1
70, 1.5535, 1.83261, 1
71, 1.61821, 1.84115, 1
72, 1.61629, 1.83421, 1
73, 1.61242, 1.83638, 1
74, 1.56218, 1.83923, 1
75, 1.75104, 1.8432, 1
76, 1.62829, 1.83706, 1
77, 1.62301, 1.83584, 1
78, 1.62493, 1.83706, 1
79, 1.57696, 1.89123, 1
80, 1.62586, 1.84627, 1
81, 1.62698, 1.84198, 1
82, 1.63021, 1.83846, 1
83, 1.62022, 1.88826, 1
84, 1.55491, 1.83501, 1
85, 1.62643, 1.8432, 1
86, 1.62205, 1.8343, 1
87, 1.61792, 1.83453, 1
88, 1.55766, 1.83098, 1
89, 1.56499, 1.8391, 1
90, 1.57059, 1.84166, 1
