Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.48032, 0, 1
3, 1.90259, 1.83434, 1
4, 1.63846, 2.08448, 1
5, 1.63216, 1.84707, 1
6, 1.62816, 1.8432, 1
7, 1.62979, 1.84003, 1
8, 1.6327, 1.8409, 1
9, 1.75482, 1.8377, 1
10, 1.56218, 1.84406, 1
11, 1.6215, 1.85603, 1
12, 1.63427, 1.84118, 1
13, 1.62304, 2.05043, 1
14, 1.63226, 1.84118, 1
15, 1.68832, 1.8376, 1
16, 1.56125, 1.8432, 1
17, 1.62608, 1.85267, 1
18, 1.62864, 1.83955, 1
19, 1.56365, 1.8424, 1
20, 1.56538, 1.85139, 1
21, 1.56262, 1.84525, 1
22, 1.62067, 1.84928, 1
23, 1.63738, 1.84042, 1
24, 1.63565, 1.84285, 1
25, 1.56429, 1.84525, 1
26, 1.6264, 1.84525, 1
27, 1.62992, 1.8391, 1
28, 1.61162, 1.83706, 1
29, 1.62406, 1.84339, 1
30, 1.6343, 1.83706, 1
31, 1.56666, 1.83901, 1
32, 1.55834, 1.84272, 1
33, 1.56022, 1.8432, 1
34, 1.57082, 1.85514, 1
35, 1.61814, 1.84608, 1
36, 1.62355, 1.83731, 1
37, 1.6449, 1.84016, 1
38, 1.54829, 1.84512, 1
39, 1.61914, 1.84317, 1
40, 1.44, 1.84691, 1
41, 1.43968, 1.84467, 1
42, 1.44179, 1.84525, 1
43, 1.43994, 1.8455, 1
44, 1.44227, 1.8473, 1
45, 1.44179, 1.84547, 1
46, 1.45126, 1.84266, 1
47, 1.44381, 1.8473, 1
48, 1.4479, 1.8473, 1
49, 1.4439, 1.85754, 1
50, 1.44384, 1.83942, 1
51, 1.44598, 1.84208, 1
52, 1.44384, 1.84029, 1
53, 1.44502, 1.84086, 1
54, 1.44278, 1.84045, 1
55, 1.71571, 1.84112, 1
56, 1.44384, 2.02957, 1
57, 1.44384, 1.83894, 1
58, 1.44397, 1.83792, 1
59, 1.67709, 1.83926, 1
60, 1.69027, 2.03482, 1
61, 1.68198, 2.04186, 1
62, 1.67936, 2.03382, 1
63, 1.68566, 2.03402, 1
64, 1.68544, 1.84448, 1
65, 1.44218, 2.0399, 1
66, 1.44186, 1.83994, 1
67, 1.44122, 1.84086, 1
68, 1.44384, 1.83597, 1
69, 1.44342, 1.8391, 1
70, 1.44246, 1.8391, 1
71, 1.44384, 1.8375, 1
72, 1.44013, 1.83603, 1
73, 1.44355, 1.84259, 1
74, 1.44349, 1.8391, 1
75, 1.44179, 1.84115, 1
76, 1.4401, 1.84106, 1
77, 1.44179, 1.84115, 1
78, 1.44192, 1.84115, 1
79, 1.44275, 1.84816, 1
80, 1.43997, 1.84525, 1
81, 1.4417, 1.84307, 1
82, 1.44022, 1.8415, 1
83, 1.44179, 1.84058, 1
84, 1.44326, 1.8432, 1
85, 1.44224, 1.8432, 1
86, 1.4448, 1.8432, 1
87, 1.44384, 1.83789, 1
88, 1.44534, 1.84115, 1
89, 1.44323, 1.83955, 1
90, 1.44179, 1.84144, 1
