Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.17645, 0, 1
3, 1.90992, 1.8391, 1
4, 1.63226, 1.91206, 1
5, 1.62854, 2.08502, 1
6, 1.83005, 1.8432, 1
7, 1.6401, 1.8432, 1
8, 1.63434, 1.83674, 1
9, 1.62563, 1.84106, 1
10, 1.63597, 1.83942, 1
11, 1.62787, 1.84246, 1
12, 1.63686, 1.83776, 1
13, 1.62861, 1.8391, 1
14, 1.56115, 1.84128, 1
15, 1.62, 1.84685, 1
16, 1.56659, 1.85219, 1
17, 1.62192, 1.84749, 1
18, 1.63939, 2.0552, 1
19, 1.624, 1.85754, 1
20, 1.62406, 1.84598, 1
21, 1.80566, 1.83706, 1
22, 1.62803, 1.8432, 1
23, 1.62816, 1.8375, 1
24, 1.62154, 2.04576, 1
25, 1.6271, 1.8369, 1
26, 1.62909, 1.83824, 1
27, 1.62058, 1.84531, 1
28, 1.62128, 2.07008, 1
29, 1.7839, 2.04595, 1
30, 1.56003, 1.84323, 1
31, 1.62074, 1.84224, 1
32, 1.62957, 1.83507, 1
33, 1.79622, 1.83728, 1
34, 1.62422, 1.85344, 1
35, 1.62198, 1.84349, 1
36, 1.62816, 1.83866, 1
37, 1.56474, 2.0449, 1
38, 1.56058, 1.85014, 1
39, 1.61856, 1.84464, 1
40, 1.55904, 2.06832, 1
41, 1.61997, 1.84275, 1
42, 1.62608, 1.83338, 1
43, 1.55283, 1.83763, 1
44, 1.62096, 1.83987, 1
45, 1.62838, 1.83203, 1
46, 1.65274, 2.06416, 1
47, 1.56458, 1.84125, 1
48, 1.61981, 1.8391, 1
49, 1.62406, 1.93286, 1
50, 1.62214, 1.84701, 1
51, 1.6199, 1.89133, 1
52, 1.54394, 1.89194, 1
53, 1.62816, 1.84525, 1
54, 1.62221, 1.84138, 1
55, 1.55568, 1.83584, 1
56, 1.62691, 1.84115, 1
57, 1.62365, 1.83709, 1
58, 1.55747, 1.83811, 1
59, 1.56045, 1.83754, 1
60, 1.56214, 1.83776, 1
61, 1.62326, 1.84115, 1
62, 1.62147, 1.83293, 1
63, 1.55683, 1.83648, 1
64, 1.62608, 1.84701, 1
65, 1.61792, 1.84026, 1
66, 1.6216, 1.83501, 1
67, 1.62179, 1.88621, 1
68, 1.6224, 1.82826, 1
69, 1.55738, 1.83706, 1
70, 1.56262, 1.8391, 1
71, 1.62074, 1.83898, 1
72, 1.6241, 1.83091, 1
73, 1.55786, 1.8353, 1
74, 1.62301, 1.83952, 1
75, 1.63027, 1.83229, 1
76, 1.55853, 1.83091, 1
77, 1.62656, 1.84038, 1
78, 1.6201, 1.83133, 1
79, 1.56467, 1.83974, 1
80, 1.56467, 1.84118, 1
81, 1.62406, 1.83891, 1
82, 1.62202, 1.83456, 1
83, 1.55853, 1.8319, 1
84, 1.56288, 1.84221, 1
85, 1.61875, 1.83782, 1
86, 1.62592, 1.83229, 1
87, 1.55731, 1.83331, 1
88, 1.55853, 1.83686, 1
89, 1.61456, 1.83904, 1
90, 1.61997, 1.83117, 1
