Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.41446, 0, 1
3, 1.92723, 2.00909, 1
4, 1.6265, 2.02131, 1
5, 1.62957, 2.08518, 1
6, 1.80266, 1.8432, 1
7, 1.63254, 1.84058, 1
8, 1.62576, 1.84115, 1
9, 1.56262, 1.84019, 1
10, 1.56061, 1.84643, 1
11, 1.56835, 1.8473, 1
12, 1.56403, 1.84381, 1
13, 1.62176, 1.84685, 1
14, 1.62202, 1.84131, 1
15, 1.56298, 1.84912, 1
16, 1.56493, 1.84557, 1
17, 1.62029, 1.84355, 1
18, 1.62627, 1.84118, 1
19, 1.55917, 1.84349, 1
20, 1.62643, 1.84698, 1
21, 1.57658, 1.8385, 1
22, 1.56042, 1.8432, 1
23, 1.56467, 1.84352, 1
24, 1.62346, 1.84122, 1
25, 1.62403, 1.83693, 1
26, 1.61779, 2.04944, 1
27, 1.62861, 1.83654, 1
28, 1.73965, 1.83914, 1
29, 1.5624, 1.8432, 1
30, 1.62848, 1.8432, 1
31, 1.63226, 1.83904, 1
32, 1.61818, 1.83978, 1
33, 1.63078, 1.8367, 1
34, 1.75933, 1.84525, 1
35, 1.62115, 1.84669, 1
36, 1.62816, 1.84214, 1
37, 1.66403, 2.04275, 1
38, 1.62387, 1.84115, 1
39, 1.63475, 1.84048, 1
40, 1.67987, 1.8391, 1
41, 1.62157, 1.84115, 1
42, 1.62611, 1.83635, 1
43, 1.62406, 1.83942, 1
44, 1.62486, 1.84099, 1
45, 1.63712, 1.83565, 1
46, 1.55395, 1.83706, 1
47, 1.63504, 1.84122, 1
48, 1.62739, 1.83651, 1
49, 1.55984, 1.84208, 1
50, 1.61574, 1.84419, 1
51, 1.57379, 1.83994, 1
52, 1.61885, 1.84525, 1
53, 1.6303, 1.84544, 1
54, 1.63568, 1.83478, 1
55, 1.63021, 1.83923, 1
56, 1.62291, 1.84125, 1
57, 1.63354, 1.83501, 1
58, 1.62163, 1.89373, 1
59, 1.63427, 1.83942, 1
60, 1.55648, 1.83651, 1
61, 1.63037, 1.83974, 1
62, 1.6336, 1.83299, 1
63, 1.56752, 1.83414, 1
64, 1.62688, 1.84707, 1
65, 1.6384, 1.83635, 1
66, 1.63395, 1.83424, 1
67, 1.63635, 1.83619, 1
68, 1.63226, 1.83338, 1
69, 1.6256, 1.88608, 1
70, 1.6384, 1.83536, 1
71, 1.61811, 1.83466, 1
72, 1.63466, 1.83392, 1
73, 1.62611, 1.83706, 1
74, 1.63574, 1.83526, 1
75, 1.56982, 1.83459, 1
76, 1.62467, 1.83699, 1
77, 1.6327, 1.83718, 1
78, 1.63427, 1.88416, 1
79, 1.62074, 1.83661, 1
80, 1.62973, 1.8391, 1
81, 1.62282, 1.88416, 1
82, 1.63315, 1.83875, 1
83, 1.76538, 1.83424, 1
84, 1.62195, 1.84138, 1
85, 1.63642, 1.83706, 1
86, 1.62259, 1.88621, 1
87, 1.63107, 1.83757, 1
88, 1.62256, 1.83533, 1
89, 1.6343, 1.83747, 1
90, 1.62877, 1.88006, 1
