Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.412, 0, 1
3, 1.91898, 1.85514, 1
4, 1.44614, 1.8473, 1
5, 1.62582, 1.69974, 1
6, 1.8145, 1.84803, 1
7, 1.63635, 1.83696, 1
8, 1.61642, 1.83552, 1
9, 1.6384, 1.84022, 1
10, 1.61699, 1.84525, 1
11, 1.63014, 1.84115, 1
12, 1.62829, 1.84016, 1
13, 1.63248, 2.04915, 1
14, 1.6335, 1.83805, 1
15, 1.62816, 2.05082, 1
16, 1.62515, 1.83891, 1
17, 1.62518, 1.83744, 1
18, 1.62659, 2.05062, 1
19, 1.6329, 1.84128, 1
20, 1.61997, 2.06368, 1
21, 1.63171, 1.83821, 1
22, 1.55443, 1.83501, 1
23, 1.62374, 1.84979, 1
24, 1.62202, 1.83536, 1
25, 1.55837, 1.83654, 1
26, 1.61834, 1.84093, 1
27, 1.62406, 1.83501, 1
28, 1.62336, 2.05155, 1
29, 1.62611, 1.83706, 1
30, 1.62611, 1.8416, 1
31, 1.62406, 1.8391, 1
32, 1.60886, 1.83485, 1
33, 1.68301, 1.8432, 1
34, 1.56262, 1.84915, 1
35, 1.62432, 1.84698, 1
36, 1.62512, 1.83546, 1
37, 1.5521, 1.83597, 1
38, 1.63216, 1.84438, 1
39, 1.63056, 1.83523, 1
40, 1.67907, 1.83674, 1
41, 1.62765, 1.84525, 1
42, 1.56058, 1.83322, 1
43, 1.62499, 1.83878, 1
44, 1.5599, 1.83296, 1
45, 1.62496, 1.84045, 1
46, 1.82499, 1.83315, 1
47, 1.62547, 1.83693, 1
48, 1.62755, 1.8409, 1
49, 1.7449, 1.93462, 1
50, 1.62013, 1.8473, 1
51, 1.61792, 1.83501, 1
52, 1.5576, 1.83498, 1
53, 1.5528, 1.8393, 1
54, 1.62582, 1.8439, 1
55, 1.61997, 1.83747, 1
56, 1.62816, 1.83174, 1
57, 1.62554, 1.89443, 1
58, 1.62221, 1.83725, 1
59, 1.61926, 1.8319, 1
60, 1.62637, 1.88416, 1
61, 1.62576, 1.83581, 1
62, 1.56058, 1.83411, 1
63, 1.63021, 1.8391, 1
64, 1.63325, 1.84109, 1
65, 1.56742, 1.84006, 1
66, 1.56797, 1.84115, 1
67, 1.6303, 1.84189, 1
68, 1.62611, 1.84051, 1
69, 1.6345, 1.83296, 1
70, 1.63283, 1.83296, 1
71, 1.62202, 1.88595, 1
72, 1.63226, 1.8336, 1
73, 1.63251, 1.83779, 1
74, 1.61843, 1.88189, 1
75, 1.62406, 1.83578, 1
76, 1.62566, 1.83418, 1
77, 1.63251, 1.83341, 1
78, 1.6232, 1.88358, 1
79, 1.61792, 1.83638, 1
80, 1.63661, 1.8385, 1
81, 1.6249, 1.88522, 1
82, 1.56662, 1.83213, 1
83, 1.62406, 1.8391, 1
84, 1.63286, 1.83296, 1
85, 1.57082, 1.8352, 1
86, 1.62778, 1.83808, 1
87, 1.63379, 1.83072, 1
88, 1.5632, 1.83309, 1
89, 1.56992, 1.83766, 1
90, 1.66669, 1.83706, 1
