Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_160_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 3.46589, 0, 1
3, 1.9169, 1.84624, 1
4, 1.63616, 1.85018, 1
5, 1.62406, 2.08355, 1
6, 1.82886, 1.85315, 1
7, 1.6303, 1.83923, 1
8, 1.6376, 1.836, 1
9, 1.64198, 1.83978, 1
10, 1.67651, 2.07872, 1
11, 1.56467, 1.84349, 1
12, 1.63302, 1.8432, 1
13, 1.62518, 2.05626, 1
14, 1.62493, 1.85456, 1
15, 1.6343, 1.83917, 1
16, 1.56218, 1.83968, 1
17, 1.55939, 1.8432, 1
18, 1.62944, 1.84707, 1
19, 1.62598, 2.05968, 1
20, 1.62931, 1.86138, 1
21, 1.6263, 1.8391, 1
22, 1.62202, 1.83546, 1
23, 1.61997, 1.84115, 1
24, 1.63011, 1.83386, 1
25, 1.62042, 2.05824, 1
26, 1.62835, 1.84733, 1
27, 1.80224, 1.84026, 1
28, 1.56326, 1.8432, 1
29, 1.56262, 1.84048, 1
30, 1.62166, 1.84934, 1
31, 1.62406, 1.83706, 1
32, 1.56368, 1.83466, 1
33, 1.62208, 1.84403, 1
34, 1.56237, 1.8391, 1
35, 1.5617, 1.85754, 1
36, 1.62202, 1.84403, 1
37, 1.62611, 1.8391, 1
38, 1.62406, 2.0439, 1
39, 1.62877, 1.83306, 1
40, 1.61667, 1.83498, 1
41, 1.55853, 1.84461, 1
42, 1.62406, 1.85139, 1
43, 1.62406, 1.84144, 1
44, 1.55802, 2.04595, 1
45, 1.62189, 1.83859, 1
46, 1.61878, 1.83261, 1
47, 1.61222, 1.84368, 1
48, 1.55875, 1.84147, 1
49, 1.62838, 1.85142, 1
50, 1.61798, 1.84365, 1
51, 1.62192, 1.84102, 1
52, 1.62278, 1.83104, 1
53, 1.62416, 1.88541, 1
54, 1.62845, 1.83296, 1
55, 1.62637, 1.83296, 1
56, 1.62282, 1.90269, 1
57, 1.62448, 1.8369, 1
58, 1.55462, 1.83296, 1
59, 1.6264, 1.84176, 1
60, 1.62198, 1.83526, 1
61, 1.55648, 1.8327, 1
62, 1.56259, 1.83757, 1
63, 1.56045, 1.8391, 1
64, 1.62064, 1.84934, 1
65, 1.62611, 1.83702, 1
66, 1.55917, 1.83344, 1
67, 1.62477, 1.83734, 1
68, 1.62678, 1.83626, 1
69, 1.56099, 1.83091, 1
70, 1.55978, 1.83843, 1
71, 1.62611, 1.83706, 1
72, 1.62618, 1.83226, 1
73, 1.56419, 1.83296, 1
74, 1.56058, 1.83706, 1
75, 1.55866, 1.83885, 1
76, 1.62333, 1.8391, 1
77, 1.62496, 1.83299, 1
78, 1.56272, 1.83091, 1
79, 1.55936, 1.85299, 1
80, 1.62493, 1.84115, 1
81, 1.62694, 1.83296, 1
82, 1.5607, 1.83133, 1
83, 1.55917, 1.83882, 1
84, 1.62032, 1.8425, 1
85, 1.62515, 1.83197, 1
86, 1.62611, 1.83091, 1
87, 1.62038, 1.88211, 1
88, 1.62202, 1.82893, 1
89, 1.56502, 1.83248, 1
90, 1.55853, 1.83536, 1
