Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 2.0951, 0, 1
3, 1.0952, 1.82566, 1
4, 0.944224, 1.84733, 1
5, 0.94416, 2.08509, 1
6, 0.944672, 2.05421, 1
7, 0.943968, 2.05568, 1
8, 0.946176, 2.05437, 1
9, 0.945792, 2.05242, 1
10, 0.94608, 2.0511, 1
11, 0.946176, 2.07818, 1
12, 0.945088, 2.05094, 1
13, 0.94448, 2.05005, 1
14, 0.94784, 2.0521, 1
15, 0.944192, 2.04813, 1
16, 0.944576, 2.048, 1
17, 0.946176, 2.07258, 1
18, 0.946176, 2.05181, 1
19, 0.947776, 2.06198, 1
20, 0.944576, 2.04819, 1
21, 0.942848, 2.04806, 1
22, 0.942208, 2.04608, 1
23, 0.94464, 2.07037, 1
24, 0.946208, 2.04742, 1
25, 0.947168, 2.0448, 1
26, 0.944768, 2.04998, 1
27, 0.944512, 2.048, 1
28, 0.945152, 2.05034, 1
29, 0.94384, 2.07242, 1
30, 0.943936, 2.0521, 1
31, 0.944128, 2.04947, 1
32, 0.943456, 2.0521, 1
33, 0.944128, 2.05005, 1
34, 0.944512, 2.05974, 1
35, 0.945696, 2.07667, 1
36, 0.943744, 2.048, 1
37, 0.945664, 2.05286, 1
38, 0.944128, 2.05469, 1
39, 0.942144, 2.05005, 1
40, 0.945248, 2.04611, 1
41, 0.942688, 2.06362, 1
42, 0.94384, 1.83718, 1
43, 0.945568, 2.0521, 1
44, 0.944032, 2.04851, 1
45, 0.943936, 2.04208, 1
46, 0.9424, 2.04595, 1
47, 0.94336, 2.06643, 1
48, 0.941792, 2.048, 1
49, 0.943328, 2.06029, 1
50, 0.944032, 1.96605, 1
51, 0.94208, 1.93814, 1
52, 0.940128, 1.92355, 1
53, 0.942048, 1.88416, 1
54, 0.94208, 1.88477, 1
55, 0.943712, 1.8903, 1
56, 0.943744, 1.88973, 1
57, 0.94208, 1.88672, 1
58, 0.940032, 1.88464, 1
59, 0.942624, 1.88998, 1
60, 0.940704, 1.88915, 1
61, 0.942272, 1.88224, 1
62, 0.940768, 1.88256, 1
63, 0.940032, 1.88256, 1
64, 0.940704, 1.90214, 1
65, 0.94, 1.8985, 1
66, 0.940032, 1.88506, 1
67, 0.941408, 1.89344, 1
68, 0.942112, 1.89456, 1
69, 0.94192, 1.8895, 1
70, 0.942752, 1.89222, 1
71, 0.942464, 1.88922, 1
72, 0.94208, 1.89235, 1
73, 0.941856, 1.8903, 1
74, 0.941056, 1.8896, 1
75, 0.941216, 1.8832, 1
76, 0.9424, 1.88662, 1
77, 0.941888, 1.88826, 1
78, 0.940032, 1.88621, 1
79, 0.943392, 1.8903, 1
80, 0.941024, 1.88621, 1
81, 0.942304, 1.8855, 1
82, 0.940704, 1.88518, 1
83, 0.94208, 1.88794, 1
84, 0.942016, 1.88221, 1
85, 0.940896, 1.88454, 1
86, 0.940512, 1.88605, 1
87, 0.9432, 1.88621, 1
88, 0.94208, 1.88723, 1
89, 0.942528, 1.88621, 1
90, 0.94208, 1.88826, 1
