Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.6447, 0, 1
3, 1.50416, 1.6904, 1
4, 0.941952, 2.02957, 1
5, 0.945632, 2.0849, 1
6, 0.945696, 2.05331, 1
7, 0.948224, 2.05338, 1
8, 0.947616, 2.05046, 1
9, 0.944928, 2.05005, 1
10, 0.946496, 2.07258, 1
11, 0.9464, 2.04826, 1
12, 0.946176, 2.05005, 1
13, 0.945952, 2.0543, 1
14, 0.948224, 2.04576, 1
15, 0.946176, 2.04547, 1
16, 0.944928, 2.07424, 1
17, 0.946272, 2.05005, 1
18, 0.947392, 2.04944, 1
19, 0.946944, 2.06234, 1
20, 0.94592, 2.05619, 1
21, 0.947296, 2.0528, 1
22, 0.948352, 2.0704, 1
23, 0.942848, 2.04826, 1
24, 0.944736, 2.04989, 1
25, 0.944608, 2.05107, 1
26, 0.944128, 2.04675, 1
27, 0.94208, 2.05005, 1
28, 0.943904, 2.06861, 1
29, 0.948224, 2.04909, 1
30, 0.946752, 2.04387, 1
31, 0.942752, 2.04998, 1
32, 0.945344, 2.04595, 1
33, 0.944128, 2.05277, 1
34, 0.946176, 2.0799, 1
35, 0.944128, 2.05165, 1
36, 0.944576, 2.04826, 1
37, 0.945472, 2.04595, 1
38, 0.944128, 2.04595, 1
39, 0.94368, 2.04854, 1
40, 0.946176, 2.06701, 1
41, 0.945632, 2.04531, 1
42, 0.944704, 2.0521, 1
43, 0.944544, 2.048, 1
44, 0.945952, 2.048, 1
45, 0.944128, 2.04746, 1
46, 0.945184, 2.06438, 1
47, 0.942336, 2.04685, 1
48, 0.94544, 2.0496, 1
49, 0.945504, 2.05629, 1
50, 0.944064, 2.04413, 1
51, 0.946176, 2.04163, 1
52, 0.943712, 2.06634, 1
53, 0.94208, 2.048, 1
54, 0.94304, 2.04419, 1
55, 0.943424, 1.94019, 1
56, 0.939712, 1.92186, 1
57, 0.94144, 1.92499, 1
58, 0.944, 1.89411, 1
59, 0.942144, 1.88621, 1
60, 0.94192, 1.88691, 1
61, 0.9408, 1.89149, 1
62, 0.94208, 1.88826, 1
63, 0.941312, 1.88621, 1
64, 0.945888, 1.89363, 1
65, 0.941568, 1.88806, 1
66, 0.940352, 1.88198, 1
67, 0.941152, 1.88336, 1
68, 0.94208, 1.88621, 1
69, 0.942976, 1.8985, 1
70, 0.940576, 1.88826, 1
71, 0.943168, 1.88211, 1
72, 0.940384, 1.88816, 1
73, 0.943552, 1.88438, 1
74, 0.94176, 1.88618, 1
75, 0.940032, 1.88496, 1
76, 0.939872, 1.88416, 1
77, 0.938912, 1.8855, 1
78, 0.940288, 1.88381, 1
79, 0.942336, 1.8993, 1
80, 0.938848, 1.89261, 1
81, 0.942624, 1.88534, 1
82, 0.940032, 1.88058, 1
83, 0.940064, 1.88624, 1
84, 0.940544, 1.8815, 1
85, 0.940736, 1.88416, 1
86, 0.940128, 1.88202, 1
87, 0.938848, 1.8895, 1
88, 0.94176, 1.88211, 1
89, 0.942656, 1.88355, 1
90, 0.940672, 1.88826, 1
