Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.64454, 0, 1
3, 1.46637, 1.83581, 1
4, 0.944128, 2.06819, 1
5, 0.944128, 2.07158, 1
6, 0.94176, 2.05264, 1
7, 0.942496, 1.6937, 1
8, 0.943072, 2.05187, 1
9, 0.942336, 2.05466, 1
10, 0.946176, 2.05005, 1
11, 0.944928, 2.05414, 1
12, 0.94208, 2.0545, 1
13, 0.944288, 2.05414, 1
14, 0.944544, 1.69603, 1
15, 0.947072, 2.05846, 1
16, 0.944128, 2.05229, 1
17, 0.943008, 2.05619, 1
18, 0.9424, 2.05555, 1
19, 0.949408, 2.05635, 1
20, 0.947776, 2.06115, 1
21, 0.945888, 2.07498, 1
22, 0.944128, 2.04928, 1
23, 0.944128, 2.05824, 1
24, 0.944448, 2.06029, 1
25, 0.94224, 2.048, 1
26, 0.946176, 2.05354, 1
27, 0.945952, 2.05504, 1
28, 0.943936, 2.07053, 1
29, 0.94208, 2.05354, 1
30, 0.942016, 2.05402, 1
31, 0.943968, 2.04755, 1
32, 0.944128, 2.05459, 1
33, 0.942912, 2.05648, 1
34, 0.944128, 2.07674, 1
35, 0.943616, 2.06032, 1
36, 0.9456, 2.05069, 1
37, 0.942816, 2.05107, 1
38, 0.943008, 2.05216, 1
39, 0.94208, 2.0528, 1
40, 0.944128, 2.048, 1
41, 0.944128, 2.07498, 1
42, 0.94576, 2.05619, 1
43, 0.944864, 2.05104, 1
44, 0.94464, 2.05811, 1
45, 0.94208, 2.05344, 1
46, 0.946144, 2.05018, 1
47, 0.945568, 1.6936, 1
48, 0.946176, 2.04835, 1
49, 0.944128, 2.06138, 1
50, 0.944928, 2.05622, 1
51, 0.944064, 2.05005, 1
52, 0.943648, 2.05046, 1
53, 0.944128, 2.05005, 1
54, 0.944032, 2.07053, 1
55, 0.944512, 2.05194, 1
56, 0.944032, 2.048, 1
57, 0.94512, 2.04637, 1
58, 0.942528, 2.05005, 1
59, 0.94528, 2.05085, 1
60, 0.944992, 2.07395, 1
61, 0.943424, 2.04525, 1
62, 0.942592, 2.05005, 1
63, 0.943456, 1.93741, 1
64, 0.94208, 1.93421, 1
65, 0.942368, 1.93741, 1
66, 0.940032, 1.89059, 1
67, 0.940768, 1.89014, 1
68, 0.94208, 1.89027, 1
69, 0.94208, 1.8968, 1
70, 0.943872, 1.89485, 1
71, 0.944, 1.88826, 1
72, 0.94224, 1.89693, 1
73, 0.941504, 1.89517, 1
74, 0.941312, 1.88826, 1
75, 0.94208, 1.88726, 1
76, 0.94208, 1.88976, 1
77, 0.941344, 1.88848, 1
78, 0.94032, 1.88704, 1
79, 0.946496, 1.89574, 1
80, 0.94208, 1.89843, 1
81, 0.941472, 1.88822, 1
82, 0.945248, 1.88819, 1
83, 0.941888, 1.89466, 1
84, 0.944128, 1.89558, 1
85, 0.941024, 1.89235, 1
86, 0.94208, 1.89098, 1
87, 0.94208, 1.89235, 1
88, 0.94208, 1.88637, 1
89, 0.940544, 1.88822, 1
90, 0.94368, 1.88605, 1
