Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.64691, 0, 1
3, 1.52371, 1.69814, 1
4, 0.944128, 1.83328, 1
5, 0.94416, 2.09254, 1
6, 0.948224, 2.06029, 1
7, 0.946176, 2.05581, 1
8, 0.944128, 2.05005, 1
9, 0.944736, 2.05152, 1
10, 0.946176, 2.06784, 1
11, 0.945216, 2.05194, 1
12, 0.94528, 2.04893, 1
13, 0.946176, 2.05104, 1
14, 0.946176, 2.04749, 1
15, 0.94256, 2.05344, 1
16, 0.94208, 2.07066, 1
17, 0.944544, 2.05149, 1
18, 0.946176, 2.05565, 1
19, 0.947616, 2.0599, 1
20, 0.944128, 2.05235, 1
21, 0.944128, 2.05091, 1
22, 0.944256, 2.07258, 1
23, 0.943808, 2.0521, 1
24, 0.943872, 2.04595, 1
25, 0.946176, 2.04755, 1
26, 0.940864, 2.04989, 1
27, 0.944128, 2.04685, 1
28, 0.94608, 2.06592, 1
29, 0.945184, 2.048, 1
30, 0.943392, 2.04784, 1
31, 0.943616, 2.04963, 1
32, 0.944128, 2.05037, 1
33, 0.94384, 2.05005, 1
34, 0.943008, 2.07872, 1
35, 0.94336, 2.0521, 1
36, 0.942176, 2.04723, 1
37, 0.943424, 2.0521, 1
38, 0.94208, 2.04442, 1
39, 0.944448, 2.0521, 1
40, 0.944, 2.0663, 1
41, 0.94624, 2.05059, 1
42, 0.941664, 2.04934, 1
43, 0.943456, 2.048, 1
44, 0.94304, 2.04742, 1
45, 0.944128, 2.04451, 1
46, 0.942976, 2.06208, 1
47, 0.944128, 2.04995, 1
48, 0.944128, 2.04467, 1
49, 0.943808, 2.05264, 1
50, 0.945952, 2.04362, 1
51, 0.943968, 1.94189, 1
52, 0.940288, 1.92342, 1
53, 0.942304, 1.92944, 1
54, 0.94112, 1.88416, 1
55, 0.941632, 1.88006, 1
56, 0.94208, 1.88211, 1
57, 0.942144, 1.89043, 1
58, 0.94208, 1.88621, 1
59, 0.94208, 1.88333, 1
60, 0.943936, 1.8921, 1
61, 0.940096, 1.88826, 1
62, 0.94352, 1.8848, 1
63, 0.940512, 1.8985, 1
64, 0.945152, 1.89235, 1
65, 0.94208, 1.88938, 1
66, 0.940832, 1.88416, 1
67, 0.941632, 1.89379, 1
68, 0.942464, 1.88595, 1
69, 0.940032, 1.88621, 1
70, 0.943264, 1.88416, 1
71, 0.942208, 1.8856, 1
72, 0.94208, 1.88416, 1
73, 0.944128, 1.8841, 1
74, 0.941952, 1.88227, 1
75, 0.941888, 1.8895, 1
76, 0.94208, 1.88323, 1
77, 0.940736, 1.89123, 1
78, 0.944128, 1.88598, 1
79, 0.939872, 1.8913, 1
80, 0.940032, 1.88666, 1
81, 0.941024, 1.88752, 1
82, 0.941888, 1.88909, 1
83, 0.94096, 1.8903, 1
84, 0.940832, 1.88397, 1
85, 0.940032, 1.8903, 1
86, 0.940576, 1.88826, 1
87, 0.94288, 1.89034, 1
88, 0.941888, 1.89034, 1
89, 0.940416, 1.89235, 1
90, 0.939648, 1.88848, 1
