Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.64045, 0, 1
3, 1.08992, 1.83091, 1
4, 0.943552, 1.84525, 1
5, 0.942752, 2.07491, 1
6, 0.94208, 2.06112, 1
7, 0.942304, 2.04819, 1
8, 0.94064, 2.0521, 1
9, 0.943584, 2.07008, 1
10, 0.942464, 2.05414, 1
11, 0.942336, 2.05837, 1
12, 0.94128, 2.0521, 1
13, 0.940032, 2.0521, 1
14, 0.94208, 2.0583, 1
15, 0.943456, 2.08176, 1
16, 0.941952, 2.05322, 1
17, 0.940992, 2.05626, 1
18, 0.940192, 2.05184, 1
19, 0.94256, 2.05709, 1
20, 0.941664, 2.06029, 1
21, 0.941216, 2.0559, 1
22, 0.940384, 2.07098, 1
23, 0.942656, 2.05411, 1
24, 0.941472, 2.05357, 1
25, 0.942112, 2.05414, 1
26, 0.943744, 2.05181, 1
27, 0.940032, 2.06272, 1
28, 0.940352, 2.048, 1
29, 0.940288, 2.07411, 1
30, 0.940032, 2.05027, 1
31, 0.940864, 2.05088, 1
32, 0.94048, 2.05331, 1
33, 0.939424, 2.05427, 1
34, 0.94208, 2.05984, 1
35, 0.940512, 2.08496, 1
36, 0.940288, 2.05213, 1
37, 0.940704, 2.05933, 1
38, 0.941728, 2.05757, 1
39, 0.940288, 2.05158, 1
40, 0.940256, 2.04813, 1
41, 0.94208, 1.6927, 1
42, 0.940736, 1.69171, 1
43, 0.94096, 2.05229, 1
44, 0.9424, 1.69018, 1
45, 0.942176, 2.05414, 1
46, 0.940032, 2.05414, 1
47, 0.94208, 2.05616, 1
48, 0.940032, 1.69082, 1
49, 0.943648, 1.69613, 1
50, 0.942048, 1.6975, 1
51, 0.942144, 2.05939, 1
52, 0.941728, 2.05322, 1
53, 0.940608, 2.05619, 1
54, 0.941952, 2.08096, 1
55, 0.940032, 2.05744, 1
56, 0.94208, 2.05494, 1
57, 0.940352, 2.05904, 1
58, 0.940032, 2.05414, 1
59, 0.941856, 2.06419, 1
60, 0.940576, 2.05818, 1
61, 0.941632, 2.07216, 1
62, 0.94192, 2.05014, 1
63, 0.941824, 1.95072, 1
64, 0.944896, 1.94371, 1
65, 0.940384, 1.93331, 1
66, 0.941824, 1.89139, 1
67, 0.940032, 1.89235, 1
68, 0.941504, 1.89027, 1
69, 0.942592, 1.904, 1
70, 0.94208, 1.89491, 1
71, 0.940032, 1.89059, 1
72, 0.94208, 1.90157, 1
73, 0.941344, 1.9, 1
74, 0.940896, 1.88909, 1
75, 0.939936, 1.89235, 1
76, 0.9416, 1.89098, 1
77, 0.941664, 1.89232, 1
78, 0.940128, 1.89011, 1
79, 0.941952, 1.89942, 1
80, 0.941696, 1.89955, 1
81, 0.941376, 1.89693, 1
82, 0.940032, 1.88909, 1
83, 0.94, 1.8903, 1
84, 0.941696, 1.8937, 1
85, 0.9416, 1.89235, 1
86, 0.9424, 1.89197, 1
87, 0.940064, 1.89139, 1
88, 0.941504, 1.89187, 1
89, 0.94208, 1.89702, 1
90, 0.940032, 1.89213, 1
