Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.6425, 0, 1
3, 1.45248, 1.84573, 1
4, 0.948448, 1.85114, 1
5, 0.946848, 1.69779, 1
6, 0.94576, 2.06429, 1
7, 0.946208, 2.04816, 1
8, 0.942368, 2.0471, 1
9, 0.944544, 2.0465, 1
10, 0.944896, 2.04874, 1
11, 0.946176, 2.07802, 1
12, 0.946784, 2.0504, 1
13, 0.945728, 2.04842, 1
14, 0.946176, 2.04899, 1
15, 0.944128, 2.04611, 1
16, 0.946176, 2.04902, 1
17, 0.945792, 2.07021, 1
18, 0.945632, 2.048, 1
19, 0.947392, 2.06035, 1
20, 0.944128, 2.05178, 1
21, 0.946176, 2.048, 1
22, 0.946144, 2.04595, 1
23, 0.945888, 1.69094, 1
24, 0.9464, 2.05005, 1
25, 0.946176, 2.05027, 1
26, 0.944736, 2.05136, 1
27, 0.946624, 2.04858, 1
28, 0.944128, 2.05424, 1
29, 0.942592, 2.06659, 1
30, 0.945472, 2.0439, 1
31, 0.94288, 2.0447, 1
32, 0.94416, 2.0439, 1
33, 0.942784, 2.0495, 1
34, 0.943936, 2.05238, 1
35, 0.943232, 2.07427, 1
36, 0.944128, 2.05114, 1
37, 0.945824, 2.04989, 1
38, 0.944128, 2.04515, 1
39, 0.94416, 2.048, 1
40, 0.944128, 2.048, 1
41, 0.94208, 2.07021, 1
42, 0.942912, 2.05357, 1
43, 0.943776, 2.04595, 1
44, 0.944448, 2.05005, 1
45, 0.944128, 2.04698, 1
46, 0.942784, 2.05005, 1
47, 0.94416, 2.06848, 1
48, 0.944032, 2.0511, 1
49, 0.944128, 2.05795, 1
50, 0.944128, 2.05619, 1
51, 0.94208, 2.05158, 1
52, 0.944128, 2.048, 1
53, 0.944128, 2.06835, 1
54, 0.943904, 2.04563, 1
55, 0.944128, 2.04083, 1
56, 0.944352, 2.04474, 1
57, 0.94208, 2.04595, 1
58, 0.945792, 2.04464, 1
59, 0.944128, 2.06458, 1
60, 0.945856, 2.04186, 1
61, 0.944704, 2.04227, 1
62, 0.942528, 1.94688, 1
63, 0.941472, 1.92307, 1
64, 0.94208, 1.9263, 1
65, 0.944128, 1.89622, 1
66, 0.940864, 1.88621, 1
67, 0.939488, 1.8873, 1
68, 0.941472, 1.88614, 1
69, 0.941184, 1.88234, 1
70, 0.94016, 1.88301, 1
71, 0.942784, 1.8919, 1
72, 0.940448, 1.88819, 1
73, 0.941984, 1.88211, 1
74, 0.941408, 1.88512, 1
75, 0.9408, 1.88355, 1
76, 0.939968, 1.88576, 1
77, 0.94208, 1.88211, 1
78, 0.941632, 1.88416, 1
79, 0.94208, 1.89226, 1
80, 0.940032, 1.88931, 1
81, 0.94208, 1.88422, 1
82, 0.943264, 1.892, 1
83, 0.943296, 1.8985, 1
84, 0.942048, 1.88707, 1
85, 0.940128, 1.88691, 1
86, 0.942176, 1.88813, 1
87, 0.94224, 1.88298, 1
88, 0.940032, 1.88528, 1
89, 0.941536, 1.89101, 1
90, 0.94208, 1.88621, 1
