Frame Nr., Compute, Primary Ray Trace, Cornell_Box_(9261_Probes)_-_Full_GI_-_96_Surfels_Per_Probe
0, 0, 0, 1
1, 0, 0, 1
2, 1.82963, 0, 1
3, 1.25171, 2.08077, 1
4, 0.948224, 1.8511, 1
5, 0.94656, 1.70122, 1
6, 0.946176, 2.06032, 1
7, 0.944128, 2.04973, 1
8, 0.95232, 2.0505, 1
9, 0.94624, 2.048, 1
10, 0.946176, 2.04842, 1
11, 0.944128, 2.07213, 1
12, 0.946176, 2.05005, 1
13, 0.946176, 2.04566, 1
14, 0.945952, 2.048, 1
15, 0.946112, 2.04966, 1
16, 0.944832, 2.05312, 1
17, 0.946176, 2.07053, 1
18, 0.94512, 2.04826, 1
19, 0.95488, 2.05824, 1
20, 0.944128, 2.05379, 1
21, 0.946176, 2.048, 1
22, 0.945984, 2.0521, 1
23, 0.946784, 2.07066, 1
24, 0.944128, 2.0432, 1
25, 0.94208, 2.04605, 1
26, 0.94272, 2.04675, 1
27, 0.94448, 2.05123, 1
28, 0.942112, 2.04778, 1
29, 0.94432, 2.07053, 1
30, 0.944128, 2.04602, 1
31, 0.944, 2.04557, 1
32, 0.944, 2.05005, 1
33, 0.947552, 2.04877, 1
34, 0.945248, 2.05414, 1
35, 0.944128, 2.07363, 1
36, 0.943392, 2.04912, 1
37, 0.9448, 2.05299, 1
38, 0.944096, 2.04726, 1
39, 0.946176, 2.04598, 1
40, 0.944128, 2.05005, 1
41, 0.945824, 2.06861, 1
42, 0.946176, 2.05414, 1
43, 0.943744, 2.07053, 1
44, 0.94608, 1.85344, 1
45, 0.945568, 2.0551, 1
46, 0.9456, 2.07917, 1
47, 0.94608, 2.05898, 1
48, 0.946176, 2.0568, 1
49, 0.944064, 2.06163, 1
50, 0.945696, 1.96237, 1
51, 0.946176, 1.94355, 1
52, 0.949664, 1.94765, 1
53, 0.944128, 1.90442, 1
54, 0.945152, 1.8985, 1
55, 0.944128, 1.90998, 1
56, 0.943744, 1.90998, 1
57, 0.944512, 1.92125, 1
58, 0.946464, 1.852, 1
59, 0.945408, 1.90499, 1
60, 0.946176, 1.90106, 1
61, 0.943872, 1.90054, 1
62, 0.94608, 1.89731, 1
63, 0.94384, 1.90051, 1
64, 0.945984, 1.90259, 1
65, 0.950272, 1.90669, 1
66, 0.942752, 1.89453, 1
67, 0.9408, 1.89824, 1
68, 0.941184, 1.89846, 1
69, 0.942464, 1.89402, 1
70, 0.94208, 1.8944, 1
71, 0.943424, 1.89277, 1
72, 0.944128, 1.89235, 1
73, 0.942304, 1.8985, 1
74, 0.94288, 1.8985, 1
75, 0.944128, 1.8944, 1
76, 0.9416, 1.89645, 1
77, 0.94208, 1.89645, 1
78, 0.94224, 1.90227, 1
79, 0.9448, 1.90387, 1
80, 0.9424, 1.90134, 1
81, 0.93984, 1.8944, 1
82, 0.94208, 1.89264, 1
83, 0.940832, 1.89645, 1
84, 0.942176, 1.89814, 1
85, 0.940224, 1.89392, 1
86, 0.940192, 1.89434, 1
87, 0.941248, 1.8944, 1
88, 0.942528, 1.89725, 1
89, 0.94208, 1.89498, 1
90, 0.94208, 1.89578, 1
